,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2002fk,2002-09-17 00:00:00.000,15,03:22:05.710,-15:24:03.20,0.22076282945374068,
1,SN 2012Z,2012-01-29 00:00:00.000,17.6,03:22:05.350,-15:23:15.61,0.7999099305537339,
2,AT 2021acde,2021-10-14 13:33:35.000,22.23,03:23:17.060,-15:40:58.17,23.998676393391463,Pan-STARRS
