,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1987L,1987-08-16 00:00:00.000,14.2,07:27:26.359,+80:09:30.60,1.5109557378652512,
1,AT 2020ddy,2020-02-23 07:55:12.000,19.309,07:27:19.117,+80:13:58.27,3.349220141108477,ATLAS
2,AT 2021khf,2021-04-18 04:23:13.004,19.7395,07:24:01.230,+80:28:21.78,19.275668505652092,ALeRCE
