,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1999el,1999-10-20 00:00:00.000,15.4,20:37:17.719,+66:06:11.48,0.3959984160098299,
1,SN 2000E,2000-01-26 00:00:00.000,14.3,20:37:13.769,+66:05:50.21,0.5025396190554918,
2,SN 2015G,2015-03-23 00:00:00.000,15.5,20:37:25.579,+66:07:11.50,1.442709927620232,
3,AT 2016ejj,2016-07-27 05:34:04.000,16.0727,20:37:14.065,+66:06:21.05,0.01271512541046542,iPTF
4,SN 2020dpw,2020-02-26 10:01:22.000,17,20:37:10.550,+66:06:10.66,0.3926619185650148,None
5,SN 2021sjt,2021-07-07 08:26:52.800,18.58,20:37:19.202,+66:06:23.10,0.5199489994822308,ZTF
