,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2010ev,2010-06-27 00:00:00.000,14.3,10:25:28.990,-39:49:51.20,0.20297147308784158,
1,AT 2022jqo,2022-04-22 06:02:52.800,18.24,10:27:07.920,-39:50:41.89,19.056651182414267,GaiaAlerts
