,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2016cgx,2016-04-30 06:10:13.000,21.19,10:14:54.534,-04:20:56.74,8.740340694700372,Pan-STARRS
1,AT 2019ugd,2019-10-29 12:27:12.000,18.91,10:15:07.382,-03:57:04.78,24.53209783438652,ZTF
2,AT 2020zgw,2020-11-12 11:34:54.048,17.85,10:14:20.689,-04:18:40.30,0.0022436335477362974,ZTF
