,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1986C,1986-03-05 00:00:00.000,18,11:43:43.300,+19:59:21.00,18.962759269490583,
1,SN 2006oq,2006-11-17 00:00:00.000,15.8,11:44:00.070,+19:58:38.32,15.001915831753507,
2,SN 2007ci,2007-05-15 00:00:00.000,17.5,11:45:45.850,+19:46:13.91,15.67590340374289,
3,SN 2014aa,2014-03-07 00:00:00.000,15.7,11:45:03.581,+19:58:25.39,0.07792260167420434,
4,SN 2019bka,2019-03-02 03:36:00.000,16.8,11:44:25.819,+19:42:47.64,18.01004384144287,ASAS-SN
5,AT 2019csw,2019-03-29 13:57:22.000,18.37,11:46:01.070,+20:09:58.90,17.715923994187666,TNTS
6,AT 2019lwb,2019-07-26 08:47:02.000,17.21,11:43:48.150,+19:58:19.16,17.801592482243503,GaiaAlerts
7,SN 2021bbz,2021-01-23 05:45:36.000,17.86,11:45:23.600,+20:19:28.06,21.550542336656264,GaiaAlerts
8,SN 2021low,2021-05-06 05:35:31.200,19.86,11:44:46.260,+20:07:34.28,10.04803240277909,ZTF
