,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2021zso,2021-09-27 08:02:44.002,19.3898,02:43:28.296,-08:28:42.32,13.347609470571772,ALeRCE
1,AT 2021zvg,2021-09-04 14:05:16.800,21.17,02:44:13.809,-08:02:34.75,23.54113671834422,Pan-STARRS
