,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2019ijc,2019-06-26 12:08:38.000,18.67,14:01:13.130,+59:04:39.43,15.450447506948624,GaiaAlerts
1,SN 2019vu,2019-01-11 12:21:29.000,17.47,14:02:19.901,+59:25:12.33,13.196082789623343,ZTF
2,AT 2020cqy,2020-02-15 14:48:28.000,18.706,14:03:26.810,+59:12:28.76,21.811226101292117,ATLAS
3,AT 2020muv,2020-06-17 05:28:50.304,19.18,14:03:15.939,+59:34:53.51,24.3912614633144,ZTF
