,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2017jxd,2017-08-16 12:43:12.000,19.64,00:52:18.254,-31:01:01.19,12.447415338925016,Pan-STARRS
1,SN 2020uek,2020-09-23 10:39:21.600,17.747,00:53:54.913,-31:05:36.80,16.923634347685613,ATLAS
