,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2004I,2004-01-18 00:00:00.000,17.2,02:43:31.231,+00:18:30.71,0.1033260322781149,
1,SN 2005mh,2005-10-31 00:00:00.000,23.1,02:44:56.681,+00:12:12.89,22.225659776696197,
2,SN 2007kl,2007-09-03 00:00:00.000,21.9,02:44:50.899,+00:21:53.39,20.20113120758045,
3,SN 2018ivc,2018-11-24 01:47:09.000,14.6523,02:42:41.276,-00:00:31.92,22.69811004992756,DLT40
