,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2020tmg,2020-08-22 12:12:57.600,20.91,00:35:09.344,-09:24:51.29,23.96152218063598,Pan-STARRS
1,AT 2021uxf,2021-08-02 10:55:06.997,20.1331,00:32:28.990,-09:34:37.93,24.365849806367777,ALeRCE
