,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1997cq,1997-06-02 00:00:00.000,19.2,16:29:50.861,+39:45:20.30,0.6522139424153808,
1,SN 2009eu,2009-05-21 00:00:00.000,19.5,16:28:41.129,+39:33:12.49,18.55286699558418,
2,SN 2018cbb,2018-05-26 09:46:04.000,19.27,16:29:05.428,+39:53:11.28,11.329961632894562,Pan-STARRS
3,SN 2018ccl,2018-05-28 07:06:14.000,19.27,16:28:11.140,+39:49:12.36,19.449771076375413,ZTF
4,SN 2019gqd,2019-05-28 12:05:45.000,20.05,16:28:50.128,+39:50:03.65,12.380089344251052,Pan-STARRS
5,AT 2019vs,2019-01-11 12:51:46.000,18.3,16:30:31.250,+40:09:24.08,24.649033648983128,ZTF
6,SN 2020abla,2020-11-30 17:05:16.800,18.15,16:28:39.500,+39:31:15.71,20.15865821825674,GaiaAlerts
