,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2005at,2005-03-15 00:00:00.000,16,19:09:53.570,-63:49:22.80,2.2470833617090946,
1,AT 2020mwq,2020-06-16 05:42:38.880,16.8,19:08:11.730,-63:43:31.15,13.084001014884064,MASTER
2,AT 2021pdt,2021-06-06 21:28:48.000,18.25,19:10:15.880,-63:29:36.85,22.0991887786398,GaiaAlerts
