,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2018dae,2018-06-16 12:23:02.000,20.14,20:37:08.884,-04:45:18.38,13.958112561046708,Pan-STARRS
1,AT 2022jrc,2022-05-09 13:58:54.912,19.86,20:35:34.767,-04:36:53.26,12.145042085306931,Pan-STARRS
