,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1965H,1965-05-23 00:00:00.000,14,12:45:07.100,-00:28:05.00,19.849306293302977,
1,SN 1999gk,1999-12-15 00:00:00.000,15.7,12:43:51.910,-00:32:55.39,0.7924662175371194,
2,SN 2009ik,2009-08-22 00:00:00.000,15.3,12:43:51.209,-00:34:54.41,1.2333435813685698,
3,SN 2019yvr,2019-12-27 12:30:14.000,15.882,12:45:08.135,-00:27:32.83,20.25345001437213,ATLAS
4,AT 2020hsu,2020-04-17 09:02:52.800,19.785,12:43:13.601,-00:52:42.88,21.20130034495312,ATLAS
5,AT 2020jkx,2020-04-27 08:29:45.600,20.94,12:43:25.069,-00:15:23.83,19.386994350192094,Pan-STARRS
6,AT 2021coc,2021-02-08 09:11:55.003,20.3384,12:43:39.818,-00:29:05.05,5.364613684014555,ALeRCE
7,AT 2021rca,2021-06-21 04:39:17.997,19.5892,12:43:35.585,-00:28:09.68,6.715404179879972,ALeRCE
