,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1994ak,1994-12-24 00:00:00.000,16.3,09:14:01.469,+40:06:21.49,0.8358397883601819,
1,AT 2020adew,2020-12-19 09:52:49.999,19.9508,09:14:28.499,+39:47:50.52,19.50018106990985,ALeRCE
2,SN 2020scc,2020-08-20 21:57:48.960,13.7,09:14:09.000,+40:04:40.87,2.2645498605900873,None
