,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2020hbd,2020-04-12 06:57:36.000,20.77,09:38:31.552,+02:52:57.86,13.924331426095556,Pan-STARRS
1,AT 2021izo,2021-01-12 13:58:04.800,21.32,09:37:04.482,+03:04:38.56,21.408331749222064,Pan-STARRS
2,AT 2022gnn,2022-04-03 18:46:45.408,19.571,09:37:24.320,+02:28:59.95,17.372074818486702,ATLAS
