,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1985H,1985-04-03 00:00:00.000,0,10:46:32.900,+63:13:45.00,0.5496478971154625,
1,AT 2020aeu,2020-01-18 08:41:16.000,20.5315,10:46:17.439,+62:58:17.29,15.287718542372657,ALeRCE
