,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2012fg,2012-10-07 00:00:00.000,14.5,09:24:37.951,+49:21:32.00,0.11680925016472792,
1,AT 2016zk,2016-01-28 11:17:26.000,20.5478,09:23:11.184,+49:12:07.76,16.89663188433305,Pan-STARRS
2,AT 2019jjd,2019-01-09 11:29:45.000,20.84,09:22:27.818,+49:15:55.42,21.87252974598336,Pan-STARRS
3,AT 2020adas,2020-12-07 14:45:36.000,20.27,09:25:59.994,+49:26:28.52,14.309610748208996,Pan-STARRS
4,SN 2020unm,2020-09-30 12:41:37.997,16.7204,09:24:16.301,+49:14:54.68,7.388079004658115,ALeRCE
