,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2018ccg,2018-05-17 06:34:33.000,19.99,15:27:48.009,+35:37:12.96,23.569209125898603,ZTF
1,SN 2019nap,2019-08-09 07:17:45.000,19.62,15:26:49.567,+35:57:11.35,2.453826147858472,Pan-STARRS
2,SN 2021gad,2021-03-17 10:13:04.999,18.9267,15:26:03.982,+36:19:23.23,23.584000306816552,ALeRCE
3,AT 2022jsk,2022-05-08 07:24:49.997,19.6143,15:27:54.331,+36:15:14.27,19.976118832715986,ALeRCE
