,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2017fal,2017-05-28 11:11:02.000,19.48,12:22:48.340,+30:10:45.55,17.398585066488458,GaiaAlerts
1,AT 2020lgm,2020-05-25 05:35:32.000,20.916,12:23:50.171,+29:45:02.49,19.052636344979625,SGLF
