,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2016afa,2016-02-12 22:08:51.000,17.1,15:36:32.470,+16:36:36.70,0.23081589053885349,XOSS
1,SN 2017ivu,2017-12-11 20:34:32.000,15.4,15:36:32.710,+16:36:20.09,0.2771444307238641,None
2,AT 2018duv,2018-06-17 09:57:36.000,20.52,15:36:02.842,+16:12:51.15,24.612445560767263,Pan-STARRS
3,AT 2021lhc,2021-05-02 06:56:04.001,20.4289,15:36:45.502,+16:42:06.67,6.536481104534245,ALeRCE
4,AT 2022gxx,2022-03-25 14:44:34.656,21.25,15:37:53.558,+16:37:25.27,19.631996041322953,Pan-STARRS
