,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2019dj,2019-01-02 06:31:40.000,19.76,02:51:51.800,-07:01:54.77,23.997569018078995,Pan-STARRS
1,AT 2019scc,2019-10-04 07:54:16.000,19.61,02:50:43.117,-06:40:34.20,4.193645553062464,ZTF
2,AT 2021afdp,2021-11-11 08:38:24.000,21.3,02:49:14.818,-06:37:40.39,23.296226866095633,Pan-STARRS
3,AT 2021oj,2021-01-05 08:35:31.200,19.397,02:50:45.006,-06:50:45.25,6.002494074500434,ATLAS
