,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1984E,1984-03-26 00:00:00.000,15,10:14:11.000,+03:28:13.00,0.9994012755158257,
1,SN 2003cg,2003-03-21 00:00:00.000,14.4,10:14:15.970,+03:28:02.50,0.2757627662306116,
2,SN 2012cw,2012-06-14 00:00:00.000,16.5,10:13:47.950,+03:26:02.62,6.996850090453956,
3,AT 2019eqy,2019-04-23 07:04:48.000,19.9,10:14:49.425,+03:36:37.45,12.204646651956784,Pan-STARRS
4,AT 2019jgb,2019-01-08 13:45:07.000,20.58,10:13:38.621,+03:15:45.73,15.206600039888324,Pan-STARRS
5,SN 2021gqm,2021-03-18 05:40:30.999,20.2284,10:15:02.676,+03:47:47.51,23.121486415763684,ALeRCE
