|              rstar | wdmass |        exptime_CEI |         exptime_FB |            alpha_U |        amplitude_U |            alpha_B |        amplitude_B |            alpha_V |        amplitude_V |            alpha_g |        amplitude_g |            alpha_r |        amplitude_r |            alpha_i |        amplitude_i | success |    nfev | ndata | nvar |              chisq |          redchisqr |                aic |                bic |
| 0.8999999999999999 |    1.0 |  59529.26359600025 |  59527.76534405961 |  3.460814431265632 | 16.061467895557684 | 2.9936608404908958 |  87.60075073096351 | 2.4319788563922695 | 258.37233996520945 | 2.6751912723295317 | 176.66814223254914 |  2.442015949120611 | 273.94376260008704 | 2.5267095075621033 | 148.81369200077793 |     1.0 |   891.0 | 202.0 | 14.0 |  1073.124961048349 |  5.708111494938026 |  365.3526245865325 | 411.66837235014935 |
| 0.7999999999999999 |    1.4 |  59529.29478795605 |  59527.72564117041 | 3.4671007051430576 |  15.55631642299123 |  3.007573701947896 |  83.83724460993231 |  2.447158080606517 | 247.49138352976297 | 2.6892388435743424 | 169.34623969438192 |   2.45705715887676 |  262.3552222873968 | 2.5440415062200126 |  142.0335473975169 |     1.0 |   484.0 | 202.0 | 14.0 | 1083.7243299636907 |  5.764491116828142 |  367.3380111092117 |  413.6537588728286 |
|                2.3 |    0.1 |  59529.03459139375 |  59528.16293146113 |  3.371406595335248 | 23.076504032188335 | 2.8730817753304256 |  130.5350473541478 |  2.278961046546992 |  396.0757169740425 | 2.5393267691463195 |  265.8941483611394 |  2.280962656288387 |  428.4694886066555 | 2.3520642596490546 |  234.9580660419543 |     1.0 |   468.0 | 202.0 | 14.0 |  1135.430723846539 |  6.039525126843293 |   376.752929886019 | 423.06867764963584 |
| 2.3999999999999995 |    0.1 |  59529.00505890479 |  59528.26638675752 | 3.3310161548860133 | 26.258358472247085 | 2.8282785281246863 | 148.81653988275784 |  2.236431300705987 |  445.2807620690709 |  2.494001785100995 |  301.6722004101157 |  2.235190989471648 | 484.77490102715797 | 2.3134238857767753 | 261.84345940370076 |     1.0 |   395.0 | 202.0 | 14.0 | 1147.5757187037368 |  6.104126163317749 |  378.9021240873083 |  425.2178718509252 |
| 2.1999999999999997 |    0.1 |  59529.06088410439 | 59528.064699146096 |  3.409491857962049 | 20.416544090815336 | 2.9139066595947236 | 115.58741637934574 |   2.31801127239835 | 355.16296939204364 |  2.580797290084062 |  236.4309812490074 |  2.324174797274349 | 380.97600525228904 | 2.3878431125263284 | 212.29080837368352 |     1.0 |   512.0 | 202.0 | 14.0 |  1156.668031988813 |  6.152489531855388 |  380.4962755874654 | 426.81202335108225 |
| 0.7999999999999999 |    1.2 |  59529.30736795686 |  59527.63505524061 | 3.5117175104362692 | 13.609553867561607 |  3.046029055668698 |  74.64298098903485 | 2.4801515165025085 | 224.52245659252733 | 2.7274453701045047 |  151.5689438078959 | 2.4981959574914425 | 234.08647222142258 | 2.5709008115152767 | 130.40262597800515 |     1.0 |   834.0 | 202.0 | 14.0 |  1187.609803289866 |  6.317073421754606 | 385.82892063256025 |  432.1446683961771 |
| 2.0999999999999996 |    0.1 |  59529.08444969548 |  59527.97175608683 | 3.4461088860868143 | 18.156731900355858 |  2.950789851097051 | 103.33384868020077 |  2.353718864620576 |   321.013055503694 |  2.618591131711912 | 212.06186073742995 |  2.364867569273428 |  340.8243813688892 | 2.4207087986901192 |  193.1814696934082 |     1.0 |   482.0 | 202.0 | 14.0 | 1202.1865126002135 |  6.394609109575604 | 388.29317399024706 |  434.6089217538639 |
| 2.4999999999999996 |    0.1 |  59528.97208155862 |  59528.37396194643 |  3.287880331278039 | 30.086954778846067 |  2.780017105016991 |  170.9895365835781 | 2.1907675205924475 |  504.0815359843957 | 2.4451635660801765 | 344.84263223687486 |  2.187270637755938 |  550.9983831313705 | 2.2724616157185045 |  293.3713564746786 |     1.0 |   305.0 | 202.0 | 14.0 | 1202.4197659205274 |   6.39584981872621 |  388.3323630843387 | 434.64811084795554 |
| 1.9999999999999996 |    0.1 |  59529.10619634138 |  59527.88260414939 | 3.4823411306641257 | 16.184367962655912 | 2.9846377876632317 |   93.0488981947686 | 2.3869319220298175 |  291.8453444396088 | 2.6536795142677962 | 191.41028544535015 |  2.403780203634338 |   306.206192843218 |  2.451356713825721 | 176.73131395839917 |     1.0 |   650.0 | 202.0 | 14.0 |  1264.793136171662 | 6.7276230647428825 |  398.5480246573568 | 444.86377242097365 |
| 1.2999999999999998 |    1.4 |  59528.97014384924 | 59528.876258537704 | 2.9055144989377024 |  79.90702533389721 | 2.4785001847693064 |  376.5583687042154 | 1.9704895354875382 |  912.8637173300144 |  2.169556050843444 |  700.6473656670867 |  1.961787074954137 |  998.7590549144011 | 2.1599410893593616 | 440.24101653669123 |     1.0 |   316.0 | 202.0 | 14.0 | 1307.2959265447512 | 6.9537017369401655 | 405.22457826082075 |  451.5403260244376 |
| 2.5999999999999996 |    0.1 | 59528.936304498646 | 59528.483404143335 |  3.242331469245123 | 34.650166193336815 | 2.7295258137427068 | 197.31984982767156 | 2.1428373050214278 |   573.202755043458 | 2.3938711337437772 | 395.92905415565787 | 2.1378952931900117 |  627.6385093515286 |  2.230191307119083 | 329.52470287481015 |     1.0 |   320.0 | 202.0 | 14.0 | 1308.1730842967154 |   6.95836746966338 | 405.36006896769226 |  451.6758167313091 |
| 0.7999999999999999 |    1.0 |   59529.3218215684 | 59527.527617023545 |  3.560157002336584 | 11.705538971202856 | 3.0915109653267243 |  65.01465179681162 |  2.519448994738721 | 199.86006828354815 | 2.7727101041943554 | 132.81561303968388 |  2.548122272167437 | 203.84532714194646 | 2.6037765475043244 |  117.5680401520232 |     1.0 |   716.0 | 202.0 | 14.0 |  1338.945930690017 |  7.122052822819239 |  410.0567939559628 | 456.37254171957966 |
| 1.8999999999999997 |    0.1 |  59529.12727460114 |  59527.79373936429 |  3.519488155302104 | 14.396913493688306 | 3.0174632944072126 |  83.93606877680861 | 2.4194603408484383 |  265.6140719454319 |  2.688028425715849 | 172.97040833067797 | 2.4427484314452057 |  274.9479959411606 | 2.4815191689205687 | 161.80470417050665 |     1.0 |   845.0 | 202.0 | 14.0 |  1341.300422494902 |  7.134576715398415 |  410.4116922781732 | 456.72744004179003 |
|                1.4 |    1.2 | 59528.952467207055 |  59528.92622874397 | 2.8973062302477044 |  83.21904921568935 |  2.460773198511382 |  396.9836463690607 | 1.9489831949462064 |  965.0051669495858 |  2.150375253966814 |  738.2319897530434 |  1.936542485309483 | 1059.5698621817533 | 2.1402544205706446 |  463.0963883717034 |     1.0 |   316.0 | 202.0 | 14.0 | 1362.9679684388204 | 7.2498296193554275 |  413.6487511146049 |  459.9644988782218 |
|                0.7 |    1.4 | 59529.355341993825 |  59527.47382990798 |  3.565444672010696 |  11.26858866433963 | 3.1123901348313185 |  60.96766527923352 | 2.5376227397937217 |  189.2827670083208 |  2.790975404840858 | 125.50130345522325 |  2.569535143605003 | 191.70048460779793 | 2.6220493551350756 | 111.38901064196405 |     1.0 |   641.0 | 202.0 | 14.0 | 1381.2801885147646 |  7.347235045291301 |   416.344661359991 | 462.66040912360785 |
| 1.7999999999999998 |    0.1 |  59529.14855829915 |  59527.70220619771 |  3.556993712988617 | 12.775170791922983 | 3.0509603474928557 |   75.4982593080517 | 2.4527584536069793 |  241.0520907384713 |  2.723234832536069 | 155.81631654261088 |  2.483299370949455 | 245.72850010592353 | 2.5126127608257516 | 147.68340682526204 |     1.0 |   824.0 | 202.0 | 14.0 | 1434.6329493020876 |  7.631026326074934 | 424.00011595035465 |  470.3158637139715 |
| 2.6999999999999993 |    0.1 |  59528.89891755493 |  59528.59219140269 | 3.1952436575682905 |  39.99000079395732 | 2.6782265913865393 | 227.80149310317913 | 2.0936749176036638 |  652.9034183029066 | 2.3414569646426115 | 454.91554342532135 |  2.087662109337299 |  714.7994073311619 |  2.187734940567653 | 369.92769078261836 |     1.0 |   331.0 | 202.0 | 14.0 | 1471.9897749437891 |  7.829732845445687 |   429.192736409744 | 475.50848417336084 |
| 1.4999999999999998 |    1.0 |   59528.9291835154 |  59528.96806430608 | 2.8866601084551893 |  86.62906914821747 |  2.442973695624583 |   417.047979813167 | 1.9268762054941737 | 1018.8595257516691 | 2.1304737697663105 |  776.2368926947356 | 1.9130742397722287 | 1117.6934517645902 |  2.117696575156003 |  488.3112382268562 |     1.0 |   316.0 | 202.0 | 14.0 | 1539.1127337591618 |  8.186769860421073 | 438.20012438220624 |  484.5158721458231 |
|                0.7 |    1.2 |  59529.36625291987 |  59527.38219972437 | 3.6012370787006267 | 10.008862177189108 |  3.151221007038413 |  54.14903292818757 | 2.5716331835356936 | 171.10627270160737 | 2.8297833453308923 | 111.99510685931995 |     2.613752353263 | 169.61990355518782 | 2.6516828832214103 | 101.60288066160349 |     1.0 |  1704.0 | 202.0 | 14.0 | 1553.6350459894675 |  8.264016202071636 | 440.09716147653313 |    486.41290924015 |
| 1.6999999999999997 |    0.1 |  59529.17138656069 | 59527.601905741016 | 3.5945409367963297 |  11.27890044246425 | 3.0886082976952074 |  67.06331218303866 |   2.48977780315863 | 216.37334094723894 | 2.7624912335065783 | 138.69614952446642 |  2.528684776059614 | 216.66844696523148 | 2.5476927621504895 |  133.2772715153521 |     1.0 |   824.0 | 202.0 | 14.0 | 1554.8486776059267 |  8.270471689393228 |  440.2548934261137 | 486.57064118973057 |
| 2.7999999999999994 |    0.1 |  59528.86108392678 |  59528.69836573503 |   3.14763581780707 | 46.114003969057705 | 2.6273110786910996 |  262.2780057651663 | 2.0446083040203487 |  742.5330657096075 |  2.289092866935224 |  521.4749862080729 |  2.036788746554989 |  812.6444932323894 |  2.146030899881966 | 414.03585709088657 |     1.0 |   346.0 | 202.0 | 14.0 | 1700.8132947085705 |  9.046879227173248 |  458.3800136326424 | 504.69576139625923 |
| 1.5999999999999996 |    0.1 |  59529.19712351127 |  59527.48510443179 |  3.635717906075194 |  9.798281090010157 |  3.134787343101894 |  58.10895709120433 | 2.5341725008087845 | 190.13523992892826 | 2.8097306745672084 | 120.64228971059798 |  2.583099738090808 | 186.32246280593415 |  2.590445944226602 | 117.70252707082392 |     1.0 |  1917.0 | 202.0 | 14.0 | 1718.2661274156212 |  9.139713443700114 |  460.4422662991322 | 506.75801406274906 |
|                1.4 |    1.4 |  59528.92826976894 |  59529.05261708347 |   2.82128884743349 | 101.52251147477624 |  2.391456281940976 | 474.60639232320574 | 1.8866511062411329 | 1129.1901092064375 | 2.0838784302637423 |  870.7480424405351 | 1.8703958212519052 | 1238.0996072957726 | 2.0993516679883086 |  521.4724619247876 |     1.0 |   376.0 | 202.0 | 14.0 | 1794.4881776716936 |  9.545149881232414 |  469.2098998650104 |  515.5256476286273 |
|                0.7 |    1.0 | 59529.376930823026 |  59527.27995513451 | 3.6315075522505813 |   8.92813717518846 | 3.1938192419081024 | 47.482004534384124 |  2.609320365932235 | 152.89150653712164 | 2.8726419414221143 |  98.66812279277065 | 2.6637235388475835 |  147.6748602555003 |  2.684226707989056 |  91.75310670726422 |     1.0 | 12668.0 | 202.0 | 14.0 |  1802.389734184523 |  9.587179437151718 |  470.0974012049222 |  516.4131489685391 |
| 1.4999999999999998 |    0.1 |   59529.2217436929 |  59527.36701616577 | 3.6663956082898066 |    8.6767887426101 |  3.180785266368428 |  50.30827184494609 |  2.578600905598966 | 166.87739901055045 | 2.8569258249651392 | 104.81988384539062 |  2.638737456827018 | 159.61068025399922 |  2.633594868952179 |   103.761689626809 |     1.0 |  6239.0 | 202.0 | 14.0 | 1945.4606230631048 | 10.348194803527154 |  485.5272436715973 |  531.8429914352142 |
| 2.8999999999999995 |    0.1 |  59528.82359200861 |  59528.80072681411 | 3.1001715129877896 |  53.03113868381773 | 2.5775864294903865 |  300.5451971998135 | 1.9984714820359453 |  837.7653080210574 |  2.237627851737367 |  595.1508387324168 | 1.9852343276046227 |  921.5370234551592 | 2.1057753512490027 | 461.24001721629435 |     1.0 |   361.0 | 202.0 | 14.0 | 2002.4926564256502 |  10.65155668311516 |  491.3638234949457 |  537.6795712585625 |
|                0.6 |    1.4 |  59529.42074529235 |   59527.1940315425 |  3.633506545807127 |  8.486812582813677 | 3.2222229039598598 |  43.18201192406429 |  2.637698767900596 | 140.12834755633213 | 2.9037107861430655 |  89.64213042180037 |   2.70010941897566 | 133.02353715692587 |  2.710542734380403 |  84.48956466321974 |     0.0 | 30000.0 | 202.0 | 14.0 |  2032.103756605983 | 10.809062535138208 |  494.3289526057158 |  540.6447003693327 |
| 1.4999999999999998 |    1.2 |  59528.90163398739 | 59529.115732879705 |  2.798811765776808 | 109.08170970165351 | 2.3618468487383595 |  513.4877835100541 | 1.8548734089842032 |  1219.164302833603 | 2.0526381573353385 |  940.5660523689293 | 1.8329708790971144 | 1343.7883821097544 | 2.0705026329066545 |  560.0089392872928 |     1.0 |   423.0 | 202.0 | 14.0 |  2178.731982239743 | 11.588999905530548 | 508.40258718512877 |  554.7183349487457 |
|                1.4 |    0.1 |  59529.24641851144 |  59527.24269841891 |  3.689106444526767 |  7.769766544954396 | 3.2294181001697138 |  43.17645741485741 |  2.625423651584071 | 145.32501151332187 | 2.9066352991637205 |  90.32009645170818 |  2.698139541062654 | 135.24257355531503 | 2.6790746961324845 |  90.77191391115562 |     0.0 | 30000.0 | 202.0 | 14.0 | 2258.7451066968197 | 12.014601631366062 |  515.6879895815068 |  562.0037373451237 |
| 2.9999999999999996 |    0.1 |  59528.78690018387 | 59528.898545000564 |  3.053613874949729 | 60.710210247096576 | 2.5295890734059774 |  342.3350187875695 |  1.955692506116253 |  936.3630038522629 | 2.1877015796169514 |  675.3038476065808 | 1.9331547693524986 | 1041.6333158001773 |  2.067530600084244 |  510.8151286548323 |     1.0 |   346.0 | 202.0 | 14.0 | 2386.9445339011527 | 12.696513478197621 |  526.8393417693453 |  573.1550895329623 |
| 1.5999999999999996 |    1.0 |  59528.88213946983 |  59529.14214196934 |  2.797360683767958 | 110.84983993320147 | 2.3524806846245614 |  527.6064669982887 | 1.8422878216441554 | 1255.9353473393182 | 2.0407994306558734 |   968.645374745112 | 1.8157369583822152 | 1392.6766973051097 | 2.0544591400150694 |  580.2243799394386 |     1.0 |   333.0 | 202.0 | 14.0 | 2428.7822545558884 | 12.919054545510045 |  530.3492718697245 |  576.6650196333413 |
|                0.6 |    1.2 |  59529.38174684466 |  59527.39406267217 |  3.410050681862823 |  14.38425654936321 | 3.0949080115204133 | 60.829822940290626 |  2.534634119461024 | 185.79873289740362 |   2.79449418172386 | 121.06032996195684 | 2.5870199172452137 |  180.6205371015039 |  2.598408475185409 |  114.0105903234389 |     0.0 | 30000.0 | 202.0 | 14.0 | 2590.6122640618632 | 13.779852468414166 |  543.3791285987064 |  589.6948763623233 |
| 1.2999999999999998 |    0.1 | 59529.261618506556 | 59527.147322211735 |  3.702333330207189 |  7.198327402577504 |  3.261044563247602 | 38.832975885591374 |  2.658626700209741 |  131.4187020266889 |  2.941148675201609 |  81.15782937465299 | 2.7436882416248167 | 119.08489356181673 | 2.7107150819313266 |  82.48944802812396 |     0.0 | 30000.0 | 202.0 | 14.0 | 2604.5246937051375 | 13.853854753750731 |  544.4610317434723 |  590.7767795070891 |
| 3.0999999999999996 |    0.1 |   59528.7514975594 |  59528.99047453399 |  3.009149317125665 |  68.98722673684915 |  2.484279308983099 | 386.72621251260983 | 1.9137811113560583 | 1040.8662815513874 | 2.1404521184504395 |  759.9743367761297 | 1.8819120550684911 | 1170.7251767956302 | 2.0323048460783077 |  561.1843723949167 |     1.0 |   331.0 | 202.0 | 14.0 | 2868.2980802852494 | 15.256904682368347 |  563.9476992784396 |  610.2634470420564 |
| 1.4999999999999998 |    1.4 |  59528.88569581419 | 59529.225552175114 | 2.7356553510041652 | 128.77365234863436 | 2.3015046428990606 |  598.0761293491615 |  1.802931973523455 | 1383.1665457982567 | 1.9963136561832617 | 1079.9642411456812 | 1.7715212138215704 | 1540.9057522354356 |  2.039382403067547 |  615.3237323803049 |     1.0 |   439.0 | 202.0 | 14.0 |   3097.77890413142 |  16.47754736240117 |   579.494936654975 |  625.8106844185919 |
| 1.1999999999999997 |    0.1 | 59529.281538840645 | 59527.040239707094 | 3.7354392804932215 |  6.393545137825549 |  3.298053798703816 |  34.35039806156429 | 2.6963400707065963 | 117.20319864656224 |  2.980905529249899 |  71.77869193440749 |  2.794479973169052 | 103.21980085499004 |  2.744734150131765 |  74.19823210510827 |     0.0 | 30000.0 | 202.0 | 14.0 | 3179.0374343438875 |  16.90977358693557 |  584.7253398678013 |  631.0410876314181 |
|                0.5 |    1.4 |  59529.48960443809 | 59526.907721174175 |  3.630214404882866 |  7.289502256109728 |  3.332443858234635 | 30.361470758016658 |  2.737373105785881 | 103.23349450992964 |  3.016733328087076 | 63.571128124384416 | 2.8360107045997935 |   90.5997110440939 | 2.8006825443351286 |  63.62135647760159 |     0.0 | 30000.0 | 202.0 | 14.0 |  3206.843740629093 | 17.057679471431346 |  586.4845048805208 |  632.8002526441377 |
| 3.1999999999999993 |    0.1 |  59528.71817142253 | 59529.074875250204 | 2.9685744511266474 |  77.49345795328156 |  2.442864440489985 |  432.0775181379532 |   1.87246361114835 | 1150.1085964793936 | 2.0973268859930547 |  845.7791008898073 | 1.8335201318682075 | 1304.1413471223673 |  2.001268137931296 |  610.0457894263596 |     1.0 |   421.0 | 202.0 | 14.0 | 3469.1450602056293 | 18.452899256412923 |  602.3659444974533 |  648.6816922610701 |
|                0.5 |    1.2 |  59529.50593415463 |  59526.76800238982 | 3.6859776643669555 |  6.068054211201287 |  3.399454697321674 | 24.844172286149238 |  2.794834127418296 |  87.10207835227322 |  3.079797248045502 |  52.75595106172244 | 2.9090738006058343 |  73.81954210140725 |  2.857151158657536 |  53.82179457832707 |     0.0 | 30000.0 | 202.0 | 14.0 | 3583.4812355505683 | 19.061070401864725 |  608.9161089777584 |  655.2318567413753 |
|                0.6 |    1.0 |  59529.35881260681 |  59527.57863890539 | 3.2360353682909713 | 21.928109116435756 |  2.964260949109556 |  84.91255817080267 | 2.4330705789522518 | 243.53025196087657 |   2.68560301675734 | 161.59995968370927 |  2.473648883618487 | 243.31490009858297 |  2.483354440784039 | 152.85451703511526 |     0.0 | 30000.0 | 202.0 | 14.0 |  3747.232285227393 |  19.93208662354996 |  617.9420285420244 |  664.2577763056413 |
| 1.5999999999999996 |    1.2 |  59528.86662598065 |  59529.26088265605 | 2.7332690728432736 | 131.79080592713214 |  2.288880082520865 |  620.2511803608135 |  1.788178457647516 | 1433.1198189542495 |  1.982099390273192 | 1120.2054925043183 |  1.750347783391876 | 1610.7294274411538 | 2.0246132727073016 |   637.977797229895 |     1.0 |   413.0 | 202.0 | 14.0 | 3767.3287367901985 | 20.038982642501058 |  619.0224623509273 |  665.3382101145442 |
| 1.6999999999999997 |    1.0 |  59528.85095625903 |  59529.27007667031 | 2.7427564374217086 | 130.27313497358122 | 2.2899439031479596 |  621.2105480761423 | 1.7853470188788076 |  1442.741068239844 |  1.980449212712998 | 1126.2092490127586 | 1.7436164998920336 | 1630.9230865800823 | 2.0166388242747235 |  647.6571875701405 |     1.0 |   398.0 | 202.0 | 14.0 |  4110.051039692948 |  21.86197361538802 |  636.6104517426061 |  682.9261995062229 |
| 3.2999999999999994 |    0.1 |  59528.68819837529 |  59529.14986851674 | 2.9341071580721554 |  85.62481830948113 | 2.4067888842813066 | 475.90611909240596 | 1.8343292196574366 | 1257.4284885181455 | 2.0600279969343003 |  927.7571014573554 | 1.7899884289326466 | 1434.9718001638719 | 1.9756320396244267 |   654.472099338153 |     1.0 |   437.0 | 202.0 | 14.0 |  4226.831020271076 |  22.48314372484615 |  642.2699054697927 |  688.5856532334095 |
|                0.5 |    1.0 | 59529.460445570396 |  59527.11108514721 | 3.4297010718480743 |  11.93958063160159 |  3.188586106186965 | 44.351880213303915 | 2.6258043307408556 | 140.03858116510528 |  2.899706218862951 |  87.68679702399037 |  2.714029464018886 | 126.11593508884063 | 2.6720419873752523 |  89.15565826307991 |     0.0 | 30000.0 | 202.0 | 14.0 |  4656.595756192279 | 24.769126362724887 |  661.8299921433145 |  708.1457399069313 |
| 1.0999999999999999 |    0.1 |  59529.23353394498 | 59527.453390365576 | 3.3339621950689953 | 17.064216091291694 | 3.0218830342747425 |  71.28293549778512 | 2.4806851603889535 | 211.46536659579462 | 2.7463288199023554 |  135.9503131061934 |  2.549964994822207 | 199.25412744525752 |  2.511381938828622 | 137.58600623112991 |     0.0 | 30000.0 | 202.0 | 14.0 |   4903.40616473137 |  26.08194768474133 |  672.2623715341425 |  718.5781192977594 |
