utctime,alt,az
2024-12-03 09:40:29.099075,38.97360161061395,326.5684654188969
2024-12-03 09:50:29.099075,37.86050527566845,326.70723818632104
2024-12-03 10:00:29.099075,36.752253252471135,326.8961727058449
2024-12-03 10:10:29.099075,35.65030633082297,327.1329956576849
2024-12-03 10:20:29.099075,34.556070783665255,327.4156059178846
2024-12-03 10:30:29.099075,33.47090466758776,327.7420606979414
2024-12-03 10:40:29.099075,32.39612341244382,328.1105620141567
2024-12-03 10:50:29.099075,31.33300474962718,328.51944360806965
2024-12-03 11:00:29.099075,30.28279302562844,328.9671583925493
2024-12-03 11:10:29.099075,29.246702943868264,329.45226646403034
2024-12-03 11:20:29.099075,28.225922773965152,329.973423697089
2024-12-03 11:30:29.099075,27.221617063698172,330.5293709208655
2024-12-03 11:40:29.099075,26.234928885231028,331.1189236659146
2024-12-03 11:50:29.099075,25.266981643716598,331.7409624635678
2024-12-03 12:00:29.099075,24.31888047336969,332.3944236766843
2024-12-03 12:10:29.099075,23.391713243449008,333.07829083994295
2024-12-03 12:20:29.099075,22.486551194411152,333.7915864889116
2024-12-03 12:30:29.099075,21.604449222795427,334.5333644594964
2024-12-03 12:40:29.099075,20.746445832151633,335.3027026426354
2024-12-03 12:50:29.099075,19.913562766555543,336.0986961829131
2024-12-03 13:00:29.099075,19.106804342953133,336.92045111386074
2024-12-03 13:10:29.099075,18.32715649869056,337.7670784268743
2024-12-03 13:20:29.099075,17.57558557114084,338.63768857469324
2024-12-03 13:30:29.099075,16.853036827238014,339.53138641411994
2024-12-03 13:40:29.099075,16.160432762006046,340.4472665959091
2024-12-03 13:50:29.099075,15.498671186700038,341.3844094124402
2024-12-03 14:00:29.099075,14.868623128969194,342.34187711573065
2024-12-03 14:10:29.099075,14.271130569375615,343.3187107195016
2024-12-03 14:20:29.099075,13.707004040649217,344.3139272992152
2024-12-03 14:30:29.099075,13.177020118098785,345.3265178032451
2024-12-03 14:40:29.099075,12.68191883155096,346.35544538657894
2024-12-03 14:50:29.099075,12.222401030996165,347.39964427561125
2024-12-03 15:00:29.099075,11.79912573963816,348.4580191687635
2024-12-03 15:10:29.099075,11.41270752922946,349.52944517284743
2024-12-03 15:20:29.099075,11.063713953297615,350.61276826943276
2024-12-03 15:30:29.099075,10.75266307409335,351.706806299043
2024-12-03 15:40:29.099075,10.480021118720758,352.8103504440059
2024-12-03 15:50:29.099075,10.246200298903883,353.9221671834313
2024-12-03 16:00:29.099075,10.051556827185703,355.04100068624314
2024-12-03 16:10:29.099075,9.896389160013609,356.1655756007731
2024-12-03 16:20:29.099075,9.780936495172519,357.2946001923405
2024-12-03 16:30:29.099075,9.705377547411306,358.42676977376124
2024-12-03 16:40:29.099075,9.669829621940975,359.5607703680749
2024-12-03 16:50:29.099075,9.6743480008387,0.695282538198862
2024-12-03 17:00:29.099075,9.718925652384899,1.8289853148493191
2024-12-03 17:10:29.099075,9.803493268102232,2.9605601520549185
2024-12-03 17:20:29.099075,9.927919626888214,4.088694839037727
2024-12-03 17:30:29.099075,10.092012280271051,5.2120872981106725
2024-12-03 17:40:29.099075,10.295518547606465,6.329449200588454
2024-12-03 17:50:29.099075,10.53812680509676,7.439509336338345
2024-12-03 18:00:29.099075,10.819468047969721,8.541016677460194
2024-12-03 18:10:29.099075,11.139117701104643,9.632743082432757
2024-12-03 18:20:29.099075,11.496597649912854,10.713485593702305
2024-12-03 18:30:29.099075,11.891378460434833,11.782068288883242
2024-12-03 18:40:29.099075,12.322881755417539,12.837343653178232
2024-12-03 18:50:29.099075,12.79048271164573,13.87819344820468
2024-12-03 19:00:29.099075,13.29351264291663,14.903529059638775
2024-12-03 19:10:29.099075,13.831261632836151,15.91229131302882
2024-12-03 19:20:29.099075,14.402981181955502,16.903449753389925
2024-12-03 19:30:29.099075,15.007886834584108,17.87600138963672
2024-12-03 19:40:29.099075,15.64516075191571,18.828968909576407
2024-12-03 19:50:29.099075,16.313954199659804,19.76139837471955
2024-12-03 20:00:29.099075,17.013389920245586,20.672356406814473
2024-12-03 20:10:29.099075,17.742564361629732,21.560926879517417
2024-12-03 20:20:29.099075,18.500549736799552,22.42620712916289
2024-12-03 20:30:29.099075,19.28639589007257,23.267303698149618
2024-12-03 20:40:29.099075,20.09913194821403,24.083327623141237
