         0.00         2.01         2.11         2.21         2.31         2.42         2.53         2.65         2.77         2.90         3.04         3.18         3.33         3.48         3.65         3.82         4.00         4.18         4.38         4.58         4.80         5.02         5.26         5.50         5.76         6.03         6.31         6.60         6.91         7.23         7.57         7.93         8.30         8.69         9.09         9.52         9.96        10.43        10.91        11.42        11.96        12.52        13.10        13.71        14.35        15.02        15.73        16.46        17.23        18.04        18.88        19.76        20.68
      3506.99  5.80299E-03  5.65350E-03  3.77011E-03  1.37008E-03  1.40246E-03  4.72060E-03  4.10657E-03  4.71917E-03  9.92733E-03  6.10861E-03  1.40535E-03  6.51190E-03  3.50423E-03  8.25055E-03  5.37598E-03  7.62761E-03  1.05525E-02  1.05947E-02  1.02941E-02  6.41221E-03  8.36591E-03  9.52820E-03  8.04579E-03  1.41850E-02  6.16348E-03  6.85116E-03  8.15334E-03  1.01809E-02  6.54422E-03  9.91270E-03  7.61225E-03  7.85837E-03  6.66127E-03  5.36848E-03  4.23766E-03  1.96715E-03  3.38235E-03  4.15412E-03  1.98012E-03  1.03483E-03  6.31351E-04  1.06023E-03  1.57366E-03  9.72284E-04  9.89006E-04  6.45881E-05  4.42754E-04  2.24958E-04  2.07034E-04  1.68938E-04  0.00000E+00  0.00000E+00
      3520.74  1.09565E-02  6.56865E-03  3.87665E-03  1.01847E-02  3.12015E-03  7.45765E-03  4.02585E-03  4.41397E-03  6.47778E-03  7.62886E-03  4.28882E-03  3.99484E-03  6.40102E-03  3.61651E-03  8.41334E-03  6.74017E-03  7.51505E-03  5.42263E-03  6.18359E-03  6.66488E-03  9.36228E-03  8.61236E-03  1.01586E-02  1.00399E-02  1.04012E-02  1.09821E-02  9.29775E-03  8.81651E-03  1.05131E-02  7.65701E-03  1.10429E-02  6.33033E-03  6.87002E-03  6.06279E-03  3.48632E-03  2.06580E-03  1.72575E-03  2.78461E-03  1.80812E-03  1.24342E-03  1.25547E-03  1.27526E-03  7.41925E-04  9.88925E-04  6.29223E-04  5.12643E-04  6.53167E-04  2.39411E-04  5.05547E-04  0.00000E+00  2.66404E-04  0.00000E+00
      3534.54  5.89052E-03  4.24400E-03  6.38075E-03  6.73469E-03  6.59738E-03  7.74541E-03  5.90955E-03  1.74627E-02  1.05452E-02  6.93703E-03  8.71880E-03  3.32590E-03  7.24606E-03  1.22106E-02  1.12745E-02  1.02479E-02  8.74764E-03  9.25798E-03  1.12327E-02  7.62171E-03  1.11166E-02  7.18612E-03  8.25532E-03  8.33888E-03  1.39323E-02  1.08644E-02  8.51766E-03  8.70639E-03  1.12964E-02  9.70764E-03  6.11204E-03  6.24618E-03  4.35892E-03  6.73920E-03  3.76104E-03  3.73054E-03  2.93300E-03  1.78328E-03  2.46866E-03  1.46194E-03  1.06461E-03  2.04487E-03  2.95296E-04  6.76295E-04  8.92796E-04  5.45219E-04  1.13803E-03  5.01106E-04  2.41399E-04  2.44389E-04  0.00000E+00  7.33550E-04
      3548.39  1.07584E-02  1.11280E-02  9.37047E-03  9.45161E-03  5.39553E-03  1.02392E-02  9.52209E-03  8.18083E-03  3.53143E-03  1.40658E-02  9.36421E-03  7.32575E-03  4.77207E-03  1.74743E-03  8.14976E-03  8.25810E-03  1.38746E-02  7.88352E-03  9.35190E-03  9.10368E-03  7.83457E-03  1.11724E-02  1.16251E-02  9.53473E-03  1.14119E-02  1.16150E-02  1.15550E-02  1.03916E-02  1.33799E-02  6.68122E-03  8.54131E-03  7.18256E-03  5.91644E-03  4.90971E-03  3.76932E-03  4.07430E-03  2.90735E-03  2.24381E-03  2.46873E-03  2.22125E-03  2.02885E-03  6.05897E-04  1.03907E-03  1.11601E-03  8.85665E-04  6.58395E-04  0.00000E+00  2.95247E-04  4.06987E-04  2.04682E-04  1.50830E-04  6.79446E-04
      3562.30  4.69732E-03  1.27089E-02  8.81781E-03  2.11876E-02  7.91075E-03  9.74984E-03  9.23400E-03  3.21912E-03  8.94441E-03  7.50307E-03  5.48236E-03  6.49039E-03  1.41501E-02  1.06271E-02  9.47976E-03  1.07076E-02  1.19697E-02  9.59571E-03  1.35190E-02  1.44772E-02  1.19641E-02  1.25408E-02  1.41393E-02  1.08631E-02  1.73070E-02  1.04331E-02  1.28787E-02  8.20972E-03  1.26131E-02  8.21662E-03  1.08975E-02  1.02994E-02  9.65225E-03  4.12984E-03  4.10849E-03  4.18004E-03  2.92895E-03  2.55344E-03  4.07900E-03  2.42431E-03  2.02350E-03  2.63246E-04  2.46040E-04  1.02665E-03  1.04661E-05  2.85110E-04  4.73359E-04  1.14476E-03  8.04629E-04  4.75112E-04  4.52536E-04  0.00000E+00
      3576.26  7.77833E-03  8.93086E-03  9.94843E-03  3.00288E-03  4.88464E-03  6.31118E-03  1.17938E-02  1.09706E-02  8.93977E-03  7.14934E-03  1.03299E-02  7.40997E-03  1.59891E-02  1.09722E-02  1.32876E-02  1.05368E-02  1.08241E-02  1.06771E-02  1.47679E-02  1.63368E-02  1.16339E-02  1.23068E-02  1.46035E-02  1.34301E-02  1.02373E-02  1.28294E-02  1.41258E-02  1.12440E-02  1.25626E-02  1.24421E-02  7.01397E-03  1.03925E-02  9.26629E-03  5.41739E-03  6.28299E-03  6.32677E-03  3.56694E-03  2.68044E-03  1.70381E-03  2.73559E-03  1.07916E-03  6.37686E-04  8.85970E-04  1.68286E-03  4.44591E-06  4.08924E-04  4.35960E-04  8.06707E-04  2.09887E-04  5.86943E-04  3.69258E-04  0.00000E+00
      3590.28  6.67410E-03  7.01843E-03  8.57496E-03  1.21399E-02  5.78915E-03  3.73925E-03  8.50342E-03  1.26387E-02  1.22139E-02  1.55636E-02  1.30892E-02  1.49188E-02  8.85917E-03  9.13903E-03  7.39876E-03  9.23150E-03  1.15541E-02  1.46196E-02  1.19632E-02  1.15312E-02  1.34012E-02  1.39552E-02  1.44071E-02  1.61375E-02  1.43170E-02  1.79480E-02  1.59123E-02  1.16533E-02  1.11152E-02  9.73944E-03  1.01000E-02  1.02244E-02  9.23873E-03  5.91104E-03  6.74041E-03  5.52476E-03  5.78208E-03  3.03664E-03  2.44609E-03  2.20337E-03  1.50507E-03  2.20074E-03  2.67578E-04  6.12027E-04  9.06725E-04  6.91091E-04  8.60638E-04  2.07128E-04  2.22271E-04  2.05112E-04  1.33717E-04  1.53607E-04
      3604.35  8.77284E-03  1.03332E-02  2.69907E-03  1.41787E-02  1.27745E-02  7.69793E-03  9.16872E-03  7.37592E-03  7.89461E-03  9.46384E-03  9.30563E-03  9.48701E-03  1.49362E-02  1.07540E-02  1.17834E-02  1.87637E-02  1.35237E-02  1.47238E-02  1.48324E-02  1.65650E-02  1.63342E-02  1.43800E-02  9.62971E-03  1.67935E-02  1.15343E-02  1.41731E-02  1.31428E-02  1.45783E-02  1.40347E-02  1.32412E-02  1.52000E-02  1.16955E-02  8.11861E-03  9.79288E-03  7.07683E-03  4.48199E-03  4.59347E-03  4.30377E-03  2.66416E-03  3.24314E-03  1.01330E-03  1.26319E-03  1.10433E-03  6.78418E-04  7.41203E-04  9.17619E-04  4.62038E-04  2.92010E-04  6.54485E-04  1.43231E-04  3.57643E-04  4.47770E-04
      3618.48  5.53693E-03  1.40141E-02  5.70082E-03  8.29052E-03  7.43978E-03  1.21149E-02  9.46797E-03  1.22330E-02  1.17901E-02  1.07845E-02  9.93297E-03  1.13412E-02  1.13062E-02  1.07268E-02  9.10139E-03  1.45050E-02  1.74557E-02  1.29256E-02  1.12099E-02  1.49046E-02  1.30380E-02  2.39242E-02  1.37097E-02  1.34107E-02  1.13856E-02  1.64252E-02  1.74493E-02  1.49678E-02  1.48453E-02  1.45546E-02  1.08672E-02  1.12945E-02  7.00257E-03  9.18851E-03  7.07820E-03  5.24559E-03  4.36859E-03  4.33745E-03  3.28289E-03  2.65468E-03  9.11422E-04  7.64981E-04  2.42194E-03  5.31730E-04  8.10034E-04  4.30187E-04  8.39740E-07  7.57079E-04  4.64875E-04  2.11945E-04  1.85443E-04  1.82396E-04
      3632.67  1.03870E-02  1.41685E-02  1.06122E-02  1.31907E-02  8.59427E-03  9.92925E-03  1.59115E-02  1.43852E-02  1.02929E-02  9.08632E-03  1.86512E-02  1.73198E-02  1.27280E-02  8.16838E-03  1.11786E-02  9.49826E-03  1.87604E-02  1.39615E-02  1.49366E-02  1.49981E-02  1.17910E-02  1.60638E-02  1.96720E-02  1.65477E-02  2.03693E-02  1.50007E-02  1.16611E-02  1.65928E-02  1.33824E-02  1.74665E-02  1.10814E-02  1.09464E-02  1.03056E-02  1.02510E-02  6.25952E-03  6.30148E-03  4.22543E-03  1.94470E-03  3.58996E-03  2.30162E-03  2.30090E-03  1.94459E-03  1.14176E-03  3.19451E-04  9.63316E-04  4.94268E-04  1.62239E-03  4.93650E-04  3.46737E-04  0.00000E+00  4.36557E-04  4.49961E-04
      3646.91  9.51923E-03  2.66862E-03  9.89001E-03  1.41247E-02  9.41149E-03  1.27341E-02  5.48209E-03  8.94509E-03  1.03986E-02  8.34640E-03  1.00325E-02  8.06658E-03  6.33375E-03  1.41642E-02  1.19593E-02  1.55780E-02  1.27754E-02  1.49932E-02  1.49148E-02  1.46699E-02  8.64539E-03  1.11586E-02  9.20938E-03  1.47402E-02  1.07230E-02  1.73671E-02  1.40056E-02  1.46550E-02  1.68118E-02  9.08913E-03  1.24983E-02  1.16862E-02  8.73465E-03  4.67792E-03  5.94566E-03  5.32166E-03  3.78397E-03  3.56906E-03  1.42711E-03  1.74772E-03  1.89558E-03  1.19805E-03  1.20071E-03  2.71426E-04  1.44902E-03  7.20234E-04  1.25208E-03  5.37934E-04  5.29204E-04  2.62665E-04  5.32090E-04  2.26313E-04
      3661.20  1.23804E-02  1.09762E-02  7.14394E-03  9.56838E-03  1.60955E-02  4.48274E-03  1.16231E-02  1.42272E-02  8.49498E-03  1.09799E-02  9.96903E-03  9.02987E-03  1.05283E-02  1.04879E-02  6.97139E-03  1.16061E-02  1.21520E-02  1.29115E-02  1.03283E-02  1.09600E-02  1.32945E-02  1.53791E-02  1.71659E-02  1.57673E-02  1.29985E-02  1.59896E-02  1.41700E-02  1.40388E-02  1.15256E-02  1.11047E-02  1.53267E-02  1.49161E-02  1.07377E-02  7.74342E-03  6.15530E-03  5.15327E-03  2.53390E-03  2.12030E-03  2.40219E-03  2.05682E-03  1.63498E-03  9.11682E-04  1.78529E-03  4.68615E-04  1.40120E-03  8.83415E-04  3.88619E-04  6.40613E-04  5.54144E-04  7.99346E-04  2.05791E-04  6.73327E-05
      3675.55  1.44260E-02  7.96736E-03  9.26076E-03  7.31346E-03  1.26422E-02  7.54165E-03  2.39285E-03  1.33003E-02  1.03076E-02  4.93007E-03  7.33416E-03  1.18683E-02  9.57722E-03  1.20689E-02  1.36811E-02  9.82152E-03  1.10842E-02  7.65551E-03  1.37182E-02  1.01347E-02  1.32978E-02  1.29071E-02  1.34739E-02  1.53217E-02  1.27044E-02  1.80779E-02  1.60152E-02  1.60665E-02  1.46059E-02  1.31764E-02  1.12559E-02  1.02150E-02  7.48881E-03  7.14450E-03  4.92698E-03  6.01944E-03  3.40169E-03  2.46530E-03  3.01319E-03  2.11631E-03  1.45077E-03  1.42020E-03  1.70267E-03  7.44929E-04  9.21746E-04  5.76702E-04  9.31433E-04  8.36542E-04  5.92218E-04  3.07917E-04  0.00000E+00  0.00000E+00
      3689.96  1.09512E-02  1.05335E-02  1.02796E-02  1.32801E-02  6.26441E-03  6.34680E-03  1.01179E-02  1.23395E-02  2.42451E-03  8.80566E-03  8.42035E-03  9.23034E-03  9.99576E-03  1.29151E-02  9.98543E-03  1.14668E-02  1.10801E-02  1.47389E-02  1.29128E-02  7.32222E-03  1.28679E-02  1.59081E-02  2.03119E-02  1.69392E-02  1.29413E-02  1.66913E-02  1.52247E-02  1.07715E-02  1.40001E-02  9.83381E-03  9.24065E-03  8.32129E-03  6.81506E-03  5.67752E-03  5.38615E-03  4.29014E-03  3.99023E-03  3.31924E-03  1.85705E-03  1.31113E-03  1.51236E-03  1.52159E-03  1.03899E-03  8.61527E-04  5.51505E-04  6.21108E-04  1.06952E-03  9.96636E-04  1.15486E-03  1.92347E-04  8.73205E-05  3.45815E-04
