name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
94871,67.373,26.531,75.015,5.239803229150844e-05,10.0,1.000,0,0.5,MS230427p,94871,1.000
86927,65.611,27.298,66.001,6.0843636376956326e-05,6.0,0.697,1,0.5,MS230427p,86927,0.697
1149378,65.611,27.298,66.001,6.0843636376956326e-05,5.300000190734863,0.615,2,0.5,MS230427p,1149378,0.615
1024854,9.827,3.037,89.866,3.276457627163006e-05,9.0,0.563,3,0.5,MS230427p,1024854,0.563
63108,66.989,26.322,67.006,7.065998964096087e-05,4.0,0.539,4,0.5,MS230427p,63108,0.539
1025046,64.758,26.827,83.106,3.767935924045471e-05,7.199999809265137,0.518,5,0.5,MS230427p,1025046,0.518
1150106,67.373,26.531,75.015,5.239803229150844e-05,4.900000095367432,0.490,6,0.5,MS230427p,1150106,0.490
1025501,9.934,3.300,92.546,3.163842418765638e-05,6.5,0.392,7,0.5,MS230427p,1025501,0.392
1151042,3.686,-7.345,86.700,1.5960604665818683e-05,12.0,0.366,8,0.5,MS230427p,1151042,0.366
1152013,355.607,-19.452,68.305,5.460301759117277e-05,3.5,0.365,9,0.5,MS230427p,1152013,0.365
1025319,9.552,2.729,90.417,3.251738532837172e-05,5.400000095367432,0.335,10,0.5,MS230427p,1025319,0.335
1152962,4.729,-3.276,103.582,2.5450776007690762e-05,6.800000190734863,0.330,11,0.5,MS230427p,1152962,0.330
1153852,4.276,-4.610,102.440,2.2307588864205778e-05,6.599999904632568,0.281,12,0.5,MS230427p,1153852,0.281
1028943,58.770,27.609,84.822,5.305594665878667e-05,2.5999999046325684,0.263,13,0.5,MS230427p,1028943,0.263
1025504,9.605,3.166,74.878,3.086033003517579e-05,4.099999904632568,0.241,14,0.5,MS230427p,1025504,0.241
86149,69.331,24.787,71.969,2.0935830642271974e-05,6.0,0.240,15,0.5,MS230427p,86149,0.240
86150,69.994,24.908,57.597,3.120669879175943e-05,4.0,0.238,16,0.5,MS230427p,86150,0.238
84015,64.253,27.747,76.203,4.031752672564054e-05,3.0,0.231,17,0.5,MS230427p,84015,0.231
1150626,69.994,24.908,56.456,3.0640781752558485e-05,3.9000000953674316,0.228,18,0.5,MS230427p,1150626,0.228
1068662,38.680,23.413,62.327,2.9418239095213312e-05,4.0,0.225,19,0.5,MS230427p,1068662,0.225
1024869,9.827,3.331,67.149,2.3723682787839356e-05,4.599999904632568,0.208,20,0.5,MS230427p,1024869,0.208
468,38.680,23.413,60.706,2.6492467689414225e-05,4.099999904632568,0.207,21,0.5,MS230427p,468,0.207
1026593,12.927,7.719,89.088,1.8168030654063695e-05,5.800000190734863,0.201,22,0.5,MS230427p,1026593,0.201
1156827,4.900,-4.670,102.785,1.4789662881698217e-05,7.0,0.198,23,0.5,MS230427p,1156827,0.198
1027803,37.918,22.917,89.582,3.0138466129448054e-05,3.0,0.173,24,0.5,MS230427p,1027803,0.173
1026068,39.245,25.443,88.974,1.402114310054812e-05,6.0,0.161,25,0.5,MS230427p,1026068,0.161
1025325,7.545,2.093,91.670,2.6906727746152744e-05,3.0,0.154,26,0.5,MS230427p,1025325,0.154
1030666,6.796,1.334,91.258,2.3005465073100027e-05,3.299999952316284,0.145,27,0.5,MS230427p,1030666,0.145
11846,70.097,24.901,56.572,3.589140348624569e-05,2.0,0.137,28,0.9,MS230427p,11846,0.137
1158111,357.565,-16.590,84.985,3.887212338035729e-05,1.7000000476837158,0.126,29,0.9,MS230427p,1158111,0.126
1068933,64.253,27.747,78.431,3.641627500829442e-05,1.7999999523162842,0.125,30,0.9,MS230427p,1068933,0.125
1025482,9.895,2.887,88.743,3.221657589409396e-05,2.0,0.123,31,0.9,MS230427p,1025482,0.123
1024579,7.313,2.864,63.155,8.006701506651795e-06,8.0,0.122,32,0.9,MS230427p,1024579,0.122
1027285,14.705,7.111,89.065,1.5063252181308399e-05,4.199999809265137,0.121,33,0.9,MS230427p,1027285,0.121
1030309,9.915,3.443,89.714,3.352705450909567e-05,1.7999999523162842,0.115,34,0.9,MS230427p,1030309,0.115
1026690,28.116,17.513,81.559,1.3172671661990869e-05,4.400000095367432,0.111,35,0.9,MS230427p,1026690,0.111
1025584,9.846,2.798,90.736,3.027602761104241e-05,1.899999976158142,0.110,36,0.9,MS230427p,1025584,0.110
1152759,3.782,-7.107,84.542,1.8692819756183826e-05,3.0,0.107,37,0.9,MS230427p,1152759,0.107
1154938,5.175,-4.433,103.259,1.3031566460844539e-05,4.300000190734863,0.107,38,0.9,MS230427p,1154938,0.107
1025686,7.209,2.839,90.450,9.482832687776529e-06,5.900000095367432,0.107,39,0.9,MS230427p,1025686,0.107
1157065,2.598,-7.084,104.513,1.82705242787323e-05,3.0,0.105,40,0.9,MS230427p,1157065,0.105
1157217,5.063,-2.653,102.160,2.7269169001457515e-05,2.0,0.104,41,0.9,MS230427p,1157217,0.104
1033680,9.828,3.952,90.761,3.1632078118244666e-05,1.7000000476837158,0.103,42,0.9,MS230427p,1033680,0.103
1152360,6.728,-2.501,65.975,1.4932931865560946e-05,3.5,0.100,43,0.9,MS230427p,1152360,0.100
1028980,41.728,23.596,97.376,1.722196180537528e-05,3.0,0.099,44,0.9,MS230427p,1028980,0.099
1261759,6.449,-2.285,84.376,3.218737102986904e-05,1.600000023841858,0.098,45,0.9,MS230427p,1261759,0.098
1027720,9.888,3.138,73.013,2.857070237502475e-05,1.7000000476837158,0.093,46,0.9,MS230427p,1027720,0.093
1024533,63.118,27.702,51.610,2.3572126808543498e-05,2.0,0.090,47,0.9,MS230427p,1024533,0.090
1036955,9.429,3.516,88.153,3.3572009069409235e-05,1.399999976158142,0.090,48,0.9,MS230427p,1036955,0.090
94856,57.438,28.167,73.917,4.610718436700508e-05,1.0,0.088,49,0.9,MS230427p,94856,0.088
1026033,43.279,25.490,104.830,1.5340726289889167e-05,3.0,0.088,50,0.9,MS230427p,1026033,0.088
1152533,6.875,-1.514,60.009,1.6397872098035703e-05,2.799999952316284,0.088,51,0.9,MS230427p,1152533,0.088
1029638,9.839,2.456,93.023,2.6564832575979027e-05,1.7000000476837158,0.086,52,0.9,MS230427p,1029638,0.086
1159509,3.668,-7.296,84.433,2.0521047461573936e-05,2.200000047683716,0.086,53,0.9,MS230427p,1159509,0.086
1031534,38.957,24.457,90.287,2.9278040794488105e-05,1.5,0.084,54,0.9,MS230427p,1031534,0.084
1160271,7.800,-0.407,98.577,2.0902583915535425e-05,2.0,0.080,55,0.9,MS230427p,1160271,0.080
1160772,357.010,-18.598,70.571,5.215273879702756e-05,0.800000011920929,0.080,56,0.9,MS230427p,1160772,0.080
2014586,4.293,-3.064,93.859,3.791269866619392e-05,1.100000023841858,0.080,57,0.9,MS230427p,2014586,0.080
1164421,4.369,-3.231,105.853,2.2529191056934712e-05,1.7999999523162842,0.077,58,0.9,MS230427p,1164421,0.077
1157474,3.393,-5.093,84.583,5.015094621272344e-05,0.800000011920929,0.077,59,0.9,MS230427p,1157474,0.077
1031072,28.971,18.044,86.543,1.377709925595741e-05,2.9000000953674316,0.076,60,0.9,MS230427p,1031072,0.076
1070068,69.265,24.935,69.245,2.33855428377357e-05,1.7000000476837158,0.076,61,0.9,MS230427p,1070068,0.076
66219,61.788,27.960,81.176,3.919626786594921e-05,1.0,0.075,62,0.9,MS230427p,66219,0.075
1261599,3.628,-7.167,88.003,1.8632235392536227e-05,2.0,0.071,63,0.9,MS230427p,1261599,0.071
1028107,38.326,22.394,86.821,2.582413354865961e-05,1.399999976158142,0.069,64,0.9,MS230427p,1028107,0.069
1162553,5.958,-3.065,103.718,1.3880212406566752e-05,2.5999999046325684,0.069,65,0.9,MS230427p,1162553,0.069
1030563,29.558,19.100,81.702,1.702756836867887e-05,2.0999999046325684,0.068,66,0.9,MS230427p,1030563,0.068
1170681,4.589,-3.171,102.366,2.729461071359073e-05,1.2999999523162842,0.068,67,0.9,MS230427p,1170681,0.068
1590,37.092,23.215,97.742,2.1965501398243956e-05,1.600000023841858,0.067,68,0.9,MS230427p,1590,0.067
1168141,5.094,-2.654,100.707,3.030908130369689e-05,1.100000023841858,0.064,69,0.9,MS230427p,1168141,0.064
1038153,37.166,23.796,98.831,1.8157691091969844e-05,1.7999999523162842,0.062,70,0.9,MS230427p,1038153,0.062
1031074,57.438,28.167,71.908,4.634503275284555e-05,0.699999988079071,0.062,71,0.9,MS230427p,1031074,0.062
1153882,6.743,-1.786,61.809,1.5526264055868923e-05,2.0,0.059,72,0.9,MS230427p,1153882,0.059
1025739,21.353,14.865,102.695,4.570937098091776e-06,6.5,0.057,73,0.9,MS230427p,1025739,0.057
1169538,1.156,-8.037,107.740,1.4026441598759338e-05,2.0999999046325684,0.056,74,0.9,MS230427p,1169538,0.056
1035351,10.148,1.672,92.806,1.2189297575485733e-05,2.4000000953674316,0.056,75,0.9,MS230427p,1035351,0.056
1026482,38.235,21.894,60.962,1.1666641912594205e-05,2.5,0.056,76,0.9,MS230427p,1026482,0.056
1033962,10.664,2.737,90.844,1.7142884174804647e-05,1.7000000476837158,0.056,77,0.9,MS230427p,1033962,0.056
1170682,4.305,-3.142,106.428,2.0712425918417123e-05,1.399999976158142,0.055,78,0.9,MS230427p,1170682,0.055
1029403,28.684,18.047,82.073,1.4496088548331634e-05,2.0,0.055,79,0.9,MS230427p,1029403,0.055
1040911,10.215,2.842,92.213,2.5476948817891837e-05,1.100000023841858,0.053,80,0.9,MS230427p,1040911,0.053
1033826,22.770,13.650,96.314,9.025460264721939e-06,3.0999999046325684,0.053,81,0.9,MS230427p,1033826,0.053
45340,44.815,25.507,76.480,6.962881818448954e-05,0.4000000059604645,0.053,82,0.9,MS230427p,45340,0.053
1171064,4.761,-3.222,102.838,2.6910912890233548e-05,1.0,0.051,83,0.9,MS230427p,1171064,0.051
1032121,9.191,1.886,63.420,1.8989187513195232e-05,1.399999976158142,0.051,84,0.9,MS230427p,1032121,0.051
483,63.412,25.483,46.997,1.6506815420736766e-05,1.600000023841858,0.050,85,0.9,MS230427p,483,0.050
1161036,354.486,-26.268,51.979,3.7228484631848503e-05,0.699999988079071,0.050,86,0.9,MS230427p,1161036,0.050
