|     name |        ra |       dec |     d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |       obj |     note |               weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep |                               id | fraction_obs | scheduled |
|  1576534 | 243.76400 | -17.31400 | 693.322 | 2.1694614802915715e-07 |   16.0 |  0.19153094968832968 |   10 |        0.5 | S240910ci |  1576534 |  0.19153094968832968 |      r |    10 |     120 |       1 | 16:15:03 | -17:18:50 |   52.9 | 2024-09-17T21:08:05.086 |  103.81 | e5442886f1f3408b9280d114b56b971a |         0.20 |      True |
|  1522794 | 241.29200 | -14.50500 | 615.984 |  2.409146591516081e-07 |   14.0 |  0.18610505302701663 |   11 |        0.5 | S240910ci |  1522794 |  0.18610505302701663 |      r |    10 |     120 |       1 | 16:05:10 | -14:30:18 |  49.45 | 2024-09-17T20:58:11.806 |  106.67 | 493903c858ba457da456b30c6d6f7192 |         0.17 |      True |
|  1259448 | 240.45000 | -13.35600 | 560.512 | 1.4008074126450516e-07 |   23.0 |   0.1777759259614801 |   12 |        0.5 | S240910ci |  1259448 |   0.1777759259614801 |      r |    10 |     120 |       1 | 16:01:48 | -13:21:21 |  48.16 | 2024-09-17T20:54:49.726 |  107.69 | 582cc86e94e545e79274dd2a29067e03 |         0.17 |      True |
|  1244129 | 239.74400 | -13.01800 | 611.175 | 1.9444164154245778e-07 |   16.0 |  0.17166263246652472 |   13 |        0.5 | S240910ci |  1244129 |  0.17166263246652472 |      r |    10 |     120 |       1 | 15:58:58 | -13:01:04 |   47.4 | 2024-09-17T20:52:00.286 |  108.43 | 2e96b473ae124fb4b09f2f291679442f |         0.17 |      True |
|  1522684 | 239.69500 | -13.48300 | 765.769 | 1.2961407140307704e-07 |   24.0 |   0.1716445034431106 |   14 |        0.5 | S240910ci |  1522684 |   0.1716445034431106 |      r |    10 |     120 |       1 | 15:58:46 | -13:28:58 |   47.6 | 2024-09-17T20:51:48.526 |  108.39 | dbf6a467775b4061ad2ac469143dab7b |         0.17 |      True |
|  1522808 | 241.42700 | -15.35000 | 597.372 | 2.0497961878070258e-07 |   15.0 |  0.16965567306031362 |   15 |        0.5 | S240910ci |  1522808 |  0.16965567306031362 |      r |    10 |     120 |       1 | 16:05:42 | -15:20:59 |  49.99 | 2024-09-17T20:58:44.206 |  106.38 | 8533a7db7ccc4631aa1090dab83e5cc2 |         0.17 |      True |
|  1445080 | 240.45700 | -13.96200 | 803.885 | 1.4853717868489505e-07 |   20.0 |  0.16391980621446944 |   16 |        0.5 | S240910ci |  1445080 |  0.16391980621446944 |      r |    10 |     120 |       1 | 16:01:49 | -13:57:43 |  48.48 | 2024-09-17T20:54:51.406 |  107.57 | 677d1c53a5ad4be6b862c8bde32e7743 |         0.17 |      True |
|  1495036 | 251.64100 | -24.46200 | 655.642 | 1.4720011918134282e-07 |   20.0 |  0.16244426161761807 |   17 |        0.5 | S240910ci |  1495036 |  0.16244426161761807 |      r |    10 |     120 |       1 | 16:46:33 | -24:27:43 |  62.54 | 2024-09-17T21:39:35.566 |   95.32 | 43623d116b694ef68bdc422d2b9cc272 |         0.27 |      True |
|  1260546 | 243.02800 | -15.43100 | 600.778 | 1.1084176116270387e-07 |   26.0 |  0.15901674760206397 |   18 |        0.5 | S240910ci |  1260546 |  0.15901674760206397 |      r |    10 |     120 |       1 | 16:12:06 | -15:25:51 |  51.37 | 2024-09-17T21:05:08.446 |  104.85 | ac5957550558494883ba4f36a0845b43 |         0.17 |      True |
|  1576297 | 245.46600 | -18.70900 | 617.974 | 2.2033165949882667e-07 |   13.0 |  0.15804702484500255 |   19 |        0.5 | S240910ci |  1576297 |  0.15804702484500255 |      r |    10 |     120 |       1 | 16:21:51 | -18:42:32 |  54.98 | 2024-09-17T21:14:53.566 |  101.96 | 9f7c66b3016f429abb13127ef52f20b2 |         0.20 |      True |
|  2550407 | 240.42300 | -13.95200 | 736.154 |  2.035686614155317e-07 |   14.0 |   0.1572551929280738 |   20 |        0.5 | S240910ci |  2550407 |   0.1572551929280738 |      r |    10 |     120 |       1 | 16:01:41 | -13:57:07 |  48.45 | 2024-09-17T20:54:43.246 |  107.61 | 0886795849e347c2970e55ac34843f78 |         0.17 |      True |
|  1495037 | 251.64800 | -24.46700 | 787.114 |  1.204725771909416e-07 |   23.0 |   0.1528909985910353 |   21 |        0.5 | S240910ci |  1495037 |   0.1528909985910353 |      r |    10 |     120 |       1 | 16:46:35 | -24:28:01 |  62.54 | 2024-09-17T21:39:37.246 |   95.31 | 0651a96338ad4c988ed2a74f980fe471 |         0.27 |      True |
|  1522704 | 239.99800 | -13.84700 | 737.705 | 1.5377983528949667e-07 |   18.0 |  0.15273471920763693 |   22 |        0.5 | S240910ci |  1522704 |  0.15273471920763693 |      r |    10 |     120 |       1 | 15:59:59 | -13:50:49 |  48.04 | 2024-09-17T20:53:01.246 |  108.03 | f871c23e8bed45cb8e3b08eb5c3e9a0f |         0.17 |     False |
|  1522699 | 239.94100 | -12.94200 | 589.135 | 1.9593622246134465e-07 |   14.0 |   0.1513591181304976 |   23 |        0.5 | S240910ci |  1522699 |   0.1513591181304976 |      r |    10 |     120 |       1 | 15:59:45 | -12:56:31 |  47.52 | 2024-09-17T20:52:47.566 |  108.26 | 6793ba242a8649c89af7d890d04dbd81 |         0.17 |     False |
|  1474899 | 250.14300 | -22.85500 | 626.949 |  1.942470912794757e-07 |   14.0 |  0.15005426081673498 |   24 |        0.5 | S240910ci |  1474899 |  0.15005426081673498 |      r |    10 |     120 |       1 | 16:40:34 | -22:51:18 |  60.68 | 2024-09-17T21:33:36.046 |   96.93 | ff07ee5c4db14d5db97e88ec5a9c218c |         0.27 |      True |
|  1522702 | 240.06700 | -13.74200 | 794.068 | 1.3577495930427977e-07 |   20.0 |  0.14983574802493568 |   25 |        0.5 | S240910ci |  1522702 |  0.14983574802493568 |      r |    10 |     120 |       1 | 16:00:16 | -13:44:31 |  48.04 | 2024-09-17T20:53:17.806 |  107.98 | 3846914c58204ed8be40833b427bb415 |         0.17 |     False |
|  1536967 | 250.54100 | -22.77300 | 701.257 | 1.7869269509258258e-07 |   15.0 |  0.14789849165993402 |   26 |        0.5 | S240910ci |  1536967 |  0.14789849165993402 |      r |    10 |     120 |       1 | 16:42:09 | -22:46:22 |  60.99 | 2024-09-17T21:35:11.566 |   96.58 | afe37e53682f4aeb86ccbeca16dccb53 |         0.27 |      True |
|  1523382 | 242.26600 | -15.12800 | 674.093 | 1.8753622176981504e-07 |   14.0 |  0.14487010031139266 |   27 |        0.5 | S240910ci |  1523382 |  0.14487010031139266 |      r |    10 |     120 |       1 | 16:09:03 | -15:07:40 |  50.58 | 2024-09-17T21:02:05.566 |  105.63 | 225e67f64951473599d9edc21febbf06 |         0.17 |      True |
|  1099421 | 231.67500 |   0.89100 | 557.875 |  8.475338083714731e-08 |   30.0 |  0.14029547115876279 |   28 |        0.5 | S240910ci |  1099421 |  0.14029547115876279 |      r |    10 |     120 |       1 | 15:26:42 |  00:53:27 |  32.85 | 2024-09-17T20:19:43.726 |  118.51 | 5456dfd7af034e84824ce61673bec5b6 |         0.03 |     False |
| 15989077 | 240.14400 | -13.36600 | 711.212 | 2.2559747785288273e-07 |   11.0 |  0.13692795984252604 |   29 |        0.5 | S240910ci | 15989077 |  0.13692795984252604 |      r |    10 |     120 |       1 | 16:00:34 | -13:21:57 |  47.91 | 2024-09-17T20:53:36.286 |  107.98 | 3c1642b16a5b4f0ca44ee7ce0f6f0d66 |         0.17 |     False |
|  1576578 | 244.52400 | -17.55000 | 686.554 | 1.7698064801096347e-07 |   14.0 |  0.13671589786220317 |   30 |        0.5 | S240910ci |  1576578 |  0.13671589786220317 |      r |    10 |     120 |       1 | 16:18:05 | -17:33:00 |  53.65 | 2024-09-17T21:11:07.486 |  103.05 | 44547903f9a64e63b01d748507efcd98 |         0.20 |      True |
|  2547996 | 239.34600 | -12.17300 | 700.905 | 1.9029063495762243e-07 |   13.0 |    0.136497896804607 |   31 |        0.5 | S240910ci |  2547996 |    0.136497896804607 |      r |    10 |     120 |       1 | 15:57:23 | -12:10:22 |  46.63 | 2024-09-17T20:50:24.766 |  108.97 | 645d18380a8c4f5fa3767060826a2da8 |         0.13 |     False |
|  1522864 | 242.09800 | -15.51500 |  565.31 | 1.8699404717625697e-07 |   13.0 |  0.13413317744892683 |   32 |        0.5 | S240910ci |  1522864 |  0.13413317744892683 |      r |    10 |     120 |       1 | 16:08:23 | -15:30:54 |  50.63 | 2024-09-17T21:01:25.246 |  105.72 | 992ff9e36b664166988dfc7a2028d1cc |         0.17 |     False |
|  1556234 | 237.87400 |  -9.14800 | 694.163 | 1.0970605205074435e-07 |   22.0 |   0.1331736488812184 |   33 |        0.5 | S240910ci |  1556234 |   0.1331736488812184 |      r |    10 |     120 |       1 | 15:51:29 | -09:08:52 |  43.77 | 2024-09-17T20:44:31.486 |  110.94 | 8f21f222b9ae476db2512f6d4054558a |         0.13 |      True |
|  1133094 | 231.88900 |   0.01800 |  604.38 | 1.1449979499052625e-07 |   21.0 |  0.13267497395513392 |   34 |        0.5 | S240910ci |  1133094 |  0.13267497395513392 |      r |    10 |     120 |       1 | 15:27:33 |  00:01:04 |  33.56 | 2024-09-17T20:20:35.086 |   118.2 | e69fad5285b14c5084f411412dc5738e |         0.03 |     False |
|  1523402 | 242.46400 | -16.89000 | 703.693 | 1.1899088657405861e-07 |   20.0 |    0.131313275566199 |   35 |        0.5 | S240910ci |  1523402 |    0.131313275566199 |      r |    10 |     120 |       1 | 16:09:51 | -16:53:24 |   51.6 | 2024-09-17T21:02:53.086 |  105.11 | d812b7dd64f2414d93be86a8d12e6f7c |         0.20 |     False |
|  1572899 | 247.65100 | -21.04100 | 693.062 | 2.1961813712050618e-07 |   10.0 |  0.12118045655287218 |   36 |        0.5 | S240910ci |  1572899 |  0.12118045655287218 |      r |    10 |     120 |       1 | 16:30:36 | -21:02:27 |  57.84 | 2024-09-17T21:23:37.966 |   99.52 | 65111da71f8c4baeb2b5d587da9ae9ee |         0.23 |      True |
|  1553189 | 236.20300 |  -7.84600 | 756.589 |  9.108171722892213e-08 |   24.0 |   0.1206165213484453 |   37 |        0.5 | S240910ci |  1553189 |   0.1206165213484453 |      r |    10 |     120 |       1 | 15:44:48 | -07:50:45 |  41.67 | 2024-09-17T20:37:50.446 |  112.79 | afe3705cb9654559916e1dd37f1801ee |         0.10 |     False |
|  1653843 | 243.02800 | -15.43100 | 590.388 | 1.0841264263573162e-07 |   20.0 |  0.11963939669550859 |   38 |        0.5 | S240910ci |  1653843 |  0.11963939669550859 |      r |    10 |     120 |       1 | 16:12:06 | -15:25:51 |  51.37 | 2024-09-17T21:05:08.446 |  104.85 | 8039dc6578dc4b3984e48c5e2c7eedd1 |         0.17 |     False |
|  1653932 | 240.44900 | -13.35600 | 551.109 |  1.342399211570395e-07 |   16.0 |  0.11851297203638751 |   39 |        0.5 | S240910ci |  1653932 |  0.11851297203638751 |      r |    10 |     120 |       1 | 16:01:47 | -13:21:21 |  48.16 | 2024-09-17T20:54:49.486 |  107.69 | 99975087935f42b287fbe116f36f19ab |         0.17 |     False |
|  1537017 | 251.03900 | -23.29100 | 770.078 | 1.7361270732114455e-07 |   12.0 |  0.11495470337002885 |   40 |        0.5 | S240910ci |  1537017 |  0.11495470337002885 |      r |    10 |     120 |       1 | 16:44:09 | -23:17:27 |  61.61 | 2024-09-17T21:37:11.086 |   96.05 | e734057ed2314f9fb9d01e513dcafe58 |         0.27 |      True |
|  1576532 | 243.58600 | -17.50200 | 571.891 | 1.5999502479878225e-07 |   13.0 |  0.11476614855882679 |   41 |        0.5 | S240910ci |  1576532 |  0.11476614855882679 |      r |    10 |     120 |       1 | 16:14:20 | -17:30:07 |  52.84 | 2024-09-17T21:07:22.366 |  103.94 | 84c0cce45fa040f9a3b3f7d837376ffe |         0.20 |     False |
|  1130831 | 229.16500 |   2.78700 | 525.886 |  8.663474767920277e-08 |   24.0 |  0.11472744741506997 |   42 |        0.5 | S240910ci |  1130831 |  0.11472744741506997 |      r |    10 |     120 |       1 | 15:16:39 |  02:47:13 |  29.71 | 2024-09-17T20:09:41.326 |  121.19 | 7355950eec384e31a6ec6d37d367aa46 |         0.00 |     False |
|  1474898 | 250.04800 | -22.68500 | 550.251 | 1.1516194144036682e-07 |   18.0 |  0.11437877318314964 |   43 |        0.5 | S240910ci |  1474898 |  0.11437877318314964 |      r |    10 |     120 |       1 | 16:40:11 | -22:41:05 |  60.54 | 2024-09-17T21:33:13.246 |   97.04 | 36305051ca404503b64163477fe40b40 |         0.27 |      True |
|  1522723 | 240.41100 | -14.09000 | 627.201 | 2.0681582398260249e-07 |   10.0 |  0.11411630423667155 |   44 |        0.5 | S240910ci |  1522723 |  0.11411630423667155 |      r |    10 |     120 |       1 | 16:01:38 | -14:05:23 |  48.51 | 2024-09-17T20:54:40.366 |  107.59 | ada3168405a84fdaa2bec9ac7e45d2f9 |         0.17 |     False |
|  1565803 | 254.20200 | -25.04600 | 690.827 | 1.1454740429622378e-07 |   18.0 |  0.11376840448663605 |   45 |        0.5 | S240910ci |  1565803 |  0.11376840448663605 |      r |    10 |     120 |       1 | 16:56:48 | -25:02:45 |  64.92 | 2024-09-17T21:49:50.206 |   92.93 | cb814da422b543c88a5f53116c57c714 |         0.30 |      True |
|  1522719 | 240.21700 | -13.37400 | 671.502 |  2.276935722034019e-07 |    9.0 |  0.11307253863341588 |   46 |        0.5 | S240910ci |  1522719 |  0.11307253863341588 |      r |    10 |     120 |       1 | 16:00:52 | -13:22:26 |  47.98 | 2024-09-17T20:53:53.806 |  107.91 | 70248f869dde44e7acc96e28e33401ea |         0.17 |     False |
|  2555655 | 242.74400 | -15.52600 | 730.173 | 1.4525721362994128e-07 |   14.0 |   0.1122094795247335 |   47 |        0.5 | S240910ci |  2555655 |   0.1122094795247335 |      r |    10 |     120 |       1 | 16:10:58 | -15:31:33 |  51.18 | 2024-09-17T21:04:00.286 |   105.1 | 0dc1af37d54b4b9889b881d54b00fcee |         0.17 |     False |
|   153536 | 229.80400 |   1.63600 | 590.311 | 1.1239018567831973e-07 |   18.0 |  0.11162581843068492 |   48 |        0.5 | S240910ci |   153536 |  0.11162581843068492 |      r |    10 |     120 |       1 | 15:19:12 |  01:38:09 |  30.92 | 2024-09-17T20:12:14.686 |  120.45 | 48a138aab02b4a97965f3647b8dcc809 |         0.03 |     False |
|  1252689 | 230.63000 |  -0.47200 | 635.611 |  7.450994560007481e-08 |   27.0 |  0.11100479238334272 |   49 |        0.5 | S240910ci |  1252689 |  0.11100479238334272 |      r |    10 |     120 |       1 | 15:22:31 | -00:28:19 |  32.85 | 2024-09-17T20:15:32.926 |  119.39 | 7de4aff6c1ee46eb87868695eddd4cd0 |         0.03 |     False |
|  1522842 | 241.92900 | -14.53800 | 586.637 | 1.5436131417166943e-07 |   13.0 |   0.1107249564390415 |   50 |        0.5 | S240910ci |  1522842 |   0.1107249564390415 |      r |    10 |     120 |       1 | 16:07:42 | -14:32:16 |   50.0 | 2024-09-17T21:00:44.686 |  106.06 | f39b5b42e4484985b936e58b3984843d |         0.17 |     False |
|  1653757 | 243.29200 | -17.40200 | 471.459 |  6.684793740046929e-08 |   30.0 |  0.11065548851734767 |   51 |        0.5 | S240910ci |  1653757 |  0.11065548851734767 |      r |    10 |     120 |       1 | 16:13:10 | -17:24:07 |  52.54 | 2024-09-17T21:06:11.806 |  104.23 | 1c16885f6bde46adace80aa11045e74b |         0.20 |     False |
|   798012 | 231.59500 |   0.89400 | 612.466 | 1.0017404624561483e-07 |   20.0 |  0.11054749288959755 |   52 |        0.5 | S240910ci |   798012 |  0.11054749288959755 |      r |    10 |     120 |       1 | 15:26:22 |  00:53:38 |  32.79 | 2024-09-17T20:19:24.526 |  118.59 | 8d322d9201f643aeb61faf30343ff497 |         0.03 |     False |
|  1470740 | 249.04300 | -21.91200 | 747.657 |  2.155215834331183e-07 |    9.0 |  0.10702782596592036 |   53 |        0.5 | S240910ci |  1470740 |  0.10702782596592036 |      r |    10 |     120 |       1 | 16:36:10 | -21:54:43 |  59.38 | 2024-09-17T21:29:12.046 |   98.09 | fe68e2c7571447129f136413bf98cbe3 |         0.23 |      True |
|  1522840 | 241.89200 | -16.02700 | 715.395 | 1.9312264440557783e-07 |   10.0 |  0.10656058323662818 |   54 |        0.5 | S240910ci |  1522840 |  0.10656058323662818 |      r |    10 |     120 |       1 | 16:07:34 | -16:01:37 |  50.71 | 2024-09-17T21:00:35.806 |  105.81 | 720cecb3fa4d498aa2fa0e40bf0a2cae |         0.17 |     False |
|  1260348 | 254.24700 | -25.57100 | 637.925 | 1.2801286616966376e-07 |   15.0 |   0.1059517715226333 |   55 |        0.5 | S240910ci |  1260348 |   0.1059517715226333 |      r |    10 |     120 |       1 | 16:56:59 | -25:34:15 |  65.13 | 2024-09-17T21:50:01.006 |   92.82 | 26d0d71fb3804abcba334d0ee4e314ae |         0.30 |      True |
|  1522795 | 241.21200 | -14.45100 | 812.772 | 1.7240038101685004e-07 |   11.0 |  0.10463913595112428 |   56 |        0.5 | S240910ci |  1522795 |  0.10463913595112428 |      r |    10 |     120 |       1 | 16:04:50 | -14:27:03 |  49.36 | 2024-09-17T20:57:52.606 |  106.76 | 594293e8c7d54e64b8ed419d74134c03 |         0.17 |     False |
|   130190 | 228.72200 |   5.61000 | 613.979 | 1.2632792430859642e-07 |   15.0 |  0.10455717753532308 |   57 |        0.5 | S240910ci |   130190 |  0.10455717753532308 |      r |    10 |     120 |       1 | 15:14:53 |  05:36:36 |  27.61 | 2024-09-17T20:07:55.006 |  121.85 | fb78094a85124b7ea5fedf9edca09af5 |         0.00 |     False |
|  1522859 | 242.04100 | -14.66400 | 699.855 | 1.7212137687509695e-07 |   11.0 |   0.1044697899504242 |   58 |        0.5 | S240910ci |  1522859 |   0.1044697899504242 |      r |    10 |     120 |       1 | 16:08:09 | -14:39:50 |  50.16 | 2024-09-17T21:01:11.566 |  105.93 | b78bdbc0179144068eb13d9cf0ae1f73 |         0.17 |     False |
|  1247152 | 236.59700 |  -8.11400 | 580.627 | 1.1675276779676547e-07 |   16.0 |  0.10307427265972616 |   59 |        0.5 | S240910ci |  1247152 |  0.10307427265972616 |      r |    10 |     120 |       1 | 15:46:23 | -08:06:50 |  42.14 | 2024-09-17T20:39:25.006 |  112.36 | 7f737cd2fe184bda8627ab4dae7cf0b8 |         0.10 |     False |
|  1102290 | 226.98300 |   7.65400 | 567.293 | 1.0306080072789096e-07 |   18.0 |   0.1023597153387274 |   60 |        0.5 | S240910ci |  1102290 |   0.1023597153387274 |      r |    10 |     120 |       1 | 15:07:55 |  07:39:14 |  24.98 | 2024-09-17T20:00:57.646 |  123.68 | 8cfe164d5fb94d22aa8854d89c8241ff |         0.00 |     False |
|  1556213 | 237.43200 |  -9.42900 | 595.271 | 1.3241662016119867e-07 |   14.0 |  0.10229009464770909 |   61 |        0.5 | S240910ci |  1556213 |  0.10229009464770909 |      r |    10 |     120 |       1 | 15:49:43 | -09:25:44 |  43.56 | 2024-09-17T20:42:45.406 |  111.32 | 5db66044be3b4dbf8391f2d40c0a5508 |         0.13 |     False |
|  1215967 | 231.86500 |  -1.64700 | 637.504 | 1.2316656323005665e-07 |   15.0 |   0.1019405797441949 |   62 |        0.5 | S240910ci |  1215967 |   0.1019405797441949 |      r |    10 |     120 |       1 | 15:27:27 | -01:38:49 |  34.54 | 2024-09-17T20:20:29.326 |  118.01 | f9e729f803884e70915fbb710ef1b10c |         0.07 |     False |
|  1554681 | 233.78200 |  -3.85000 | 745.673 |  7.656118018618177e-08 |   24.0 |  0.10138713035735801 |   63 |        0.5 | S240910ci |  1554681 |  0.10138713035735801 |      r |    10 |     120 |       1 | 15:35:07 | -03:51:00 |  37.39 | 2024-09-17T20:28:09.406 |  115.81 | 4ce16be265a542458028bad475073aae |         0.07 |     False |
|  1460025 | 233.26000 |  -2.74700 | 704.488 |  9.183052241229487e-08 |   20.0 |  0.10133979384684884 |   64 |        0.5 | S240910ci |  1460025 |  0.10133979384684884 |      r |    10 |     120 |       1 | 15:33:02 | -02:44:49 |  36.32 | 2024-09-17T20:26:04.126 |  116.48 | 6bee4b5b934c4ed48af3f1d6feb87747 |         0.07 |     False |
|  1576523 | 243.48500 | -17.17800 |  635.69 |  2.016295714103902e-07 |    9.0 |  0.10012893519009299 |   65 |        0.5 | S240910ci |  1576523 |  0.10012893519009299 |      r |    10 |     120 |       1 | 16:13:56 | -17:10:40 |   52.6 | 2024-09-17T21:06:58.126 |   104.1 | 488bbcef9c044875a33726b22904ea0e |         0.20 |     False |
|  1522835 | 241.76000 | -15.64700 | 717.849 | 2.2585430132115817e-07 |    8.0 |  0.09969679024855457 |   66 |        0.5 | S240910ci |  1522835 |  0.09969679024855457 |      r |    10 |     120 |       1 | 16:07:02 | -15:38:49 |  50.41 | 2024-09-17T21:00:04.126 |  106.01 | 3037e8386f9a4858a3805cf46409ca35 |         0.17 |     False |
|  1576576 | 244.46100 | -17.85500 | 780.224 | 1.4805109222357106e-07 |   12.0 |  0.09802921743145378 |   67 |        0.5 | S240910ci |  1576576 |  0.09802921743145378 |      r |    10 |     120 |       1 | 16:17:50 | -17:51:18 |  53.74 | 2024-09-17T21:10:52.366 |  103.05 | 45a9d0eb91fc455499d1935e3169c6a7 |         0.20 |     False |
|  1466494 | 253.80100 | -25.33500 | 763.394 | 1.3514064015925754e-07 |   13.0 |  0.09693751837253792 |   68 |        0.5 | S240910ci |  1466494 |  0.09693751837253792 |      r |    10 |     120 |       1 | 16:55:12 | -25:20:06 |  64.67 | 2024-09-17T21:48:13.966 |   93.25 | f5cf04218a494b17a12c4fa369adb909 |         0.30 |      True |
|  1523385 | 242.25500 | -16.54000 | 792.239 | 1.0298342106789734e-07 |   17.0 |  0.09660036735837906 |   69 |        0.5 | S240910ci |  1523385 |  0.09660036735837906 |      r |    10 |     120 |       1 | 16:09:01 | -16:32:23 |  51.26 | 2024-09-17T21:02:02.926 |  105.37 | c894ac9308714bd894378093b1eed587 |         0.17 |     False |
|  1522712 | 240.18400 | -13.71700 | 641.161 |  2.187926803110149e-07 |    8.0 |   0.0965795806707171 |   70 |        0.5 | S240910ci |  1522712 |   0.0965795806707171 |      r |    10 |     120 |       1 | 16:00:44 | -13:43:01 |  48.13 | 2024-09-17T20:53:45.886 |  107.88 | 0d4d252d5eaa45dc858d74cea5862576 |         0.17 |     False |
|  1576511 | 243.08900 | -15.73500 | 606.679 | 1.4583904844879906e-07 |   12.0 |   0.0965645245447758 |   71 |        0.5 | S240910ci |  1576511 |   0.0965645245447758 |      r |    10 |     120 |       1 | 16:12:21 | -15:44:05 |  51.57 | 2024-09-17T21:05:23.086 |  104.74 | 20cbd0b0cb654834b50e765b3bfb55fa |         0.20 |     False |
|  1583066 | 243.43600 | -18.01500 | 592.769 |  1.239916646890087e-07 |   14.0 |  0.09578179920919393 |   72 |        0.5 | S240910ci |  1583066 |  0.09578179920919393 |      r |    10 |     120 |       1 | 16:13:44 | -18:00:54 |  52.95 | 2024-09-17T21:06:46.366 |  103.98 | 57fe085300f349178e2ffd3d8e1b1198 |         0.20 |     False |
|  1556303 | 238.73900 | -11.11800 | 611.216 |  1.926187135854408e-07 |    9.0 |  0.09565406691117627 |   73 |        0.5 | S240910ci |  1556303 |  0.09565406691117627 |      r |    10 |     120 |       1 | 15:54:57 | -11:07:04 |  45.56 | 2024-09-17T20:47:59.086 |  109.75 | 751d099ad53541888b27897ab31bd3ec |         0.13 |     False |
|  1587144 | 238.64900 | -10.80600 |  512.08 | 1.2339236725494914e-07 |   14.0 |   0.0953188407081931 |   74 |        0.5 | S240910ci |  1587144 |   0.0953188407081931 |      r |    10 |     120 |       1 | 15:54:35 | -10:48:21 |  45.32 | 2024-09-17T20:47:37.486 |  109.89 | 7484ae93e4cf4c908d90faa1a32a61f5 |         0.13 |     False |
