   6.16  3.74013E+41
   6.39  4.02729E+41
   6.63  4.30586E+41
   6.88  4.60608E+41
   7.14  5.12145E+41
   7.41  5.54613E+41
   7.69  6.13335E+41
   7.98  6.63119E+41
   8.28  7.43629E+41
   8.59  8.26734E+41
   8.91  8.85447E+41
   9.24  9.78358E+41
   9.59  1.05571E+42
   9.95  1.14179E+42
  10.33  1.21696E+42
  10.71  1.31122E+42
  11.12  1.37309E+42
  11.53  1.45694E+42
  11.97  1.52429E+42
  12.42  1.59067E+42
  12.88  1.64610E+42
  13.37  1.71222E+42
  13.87  1.75286E+42
  14.39  1.79871E+42
  14.93  1.82472E+42
  15.49  1.85566E+42
  16.07  1.86525E+42
  16.68  1.86474E+42
  17.30  1.84142E+42
  17.95  1.82881E+42
  18.63  1.79859E+42
  19.33  1.77232E+42
  20.06  1.72419E+42
  20.81  1.65202E+42
  21.59  1.58663E+42
  22.40  1.50744E+42
  23.24  1.43314E+42
  24.12  1.33786E+42
  25.02  1.25866E+42
  25.96  1.16640E+42
  26.94  1.08808E+42
  27.95  1.00062E+42
  29.00  9.23409E+41
  30.09  8.45328E+41
  31.22  7.74390E+41
  32.40  7.08965E+41
  33.61  6.45393E+41
  34.88  5.94331E+41
  36.19  5.54070E+41
  37.55  5.07588E+41
  38.96  4.72006E+41
  40.42  4.37549E+41
  41.94  4.10097E+41
  43.52  3.77928E+41
  45.15  3.49284E+41
  46.85  3.29104E+41
  48.61  3.03731E+41
  50.43  2.85080E+41
  52.33  2.62868E+41
  54.30  2.43480E+41
  56.34  2.27336E+41
  58.45  2.07233E+41
  60.65  1.90618E+41
  62.93  1.77701E+41
  65.29  1.64401E+41
  67.75  1.47744E+41
  70.29  1.34675E+41
  72.93  1.23297E+41
  75.67  1.13884E+41
  78.52  1.03074E+41
  81.47  9.52135E+40
