name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1026266,46.752,36.168,47.222,0.002511135147145776,0.800000011920929,1.000,0,0.5,MS230429f,1026266,1.000
50047,47.343,35.533,34.672,0.010527082800986512,0.10000000149011612,0.524,1,0.5,MS230429f,50047,0.524
843,47.554,40.766,34.778,0.0025857783778782035,0.4000000059604645,0.515,2,0.9,MS230429f,843,0.515
86845,48.138,39.318,50.462,0.00035319203882175733,2.0,0.351,3,0.9,MS230429f,86845,0.351
86842,47.322,38.649,38.396,0.0066270500268648565,0.05999999865889549,0.198,4,0.9,MS230429f,86842,0.198
1070125,47.065,36.450,48.363,0.0022521435996116536,0.12999999523162842,0.146,5,0.9,MS230429f,1070125,0.146
1028934,47.228,41.467,33.363,0.0013963531527281833,0.20000000298023224,0.139,6,0.9,MS230429f,1028934,0.139
1069987,47.322,38.649,38.655,0.0066270500268648565,0.03999999910593033,0.132,7,0.9,MS230429f,1069987,0.132
86840,47.065,36.450,47.607,0.00294324211387757,0.09000000357627869,0.132,8,0.95,MS230429f,86840,0.132
2635,47.748,38.659,31.378,0.004514621126206261,0.03999999910593033,0.090,9,1.0,MS230429f,2635,0.090
76046,49.046,37.396,42.528,0.0004129139029573784,0.20000000298023224,0.041,10,1.0,MS230429f,76046,0.041
5522396,46.541,34.443,36.855,0.004678575751366519,0.009999999776482582,0.023,11,1.0,MS230429f,5522396,0.023
86841,47.334,39.709,48.551,0.0013259618606078342,0.009999999776482582,0.006,12,1.0,MS230429f,86841,0.006
22187008,48.640,39.769,36.538,0.0012960691689694295,0.008999999612569809,0.006,13,1.0,MS230429f,22187008,0.006
5621371,47.199,35.377,38.400,0.010845006824719021,0.0010000000474974513,0.005,14,1.0,MS230429f,5621371,0.005
5620557,47.369,34.922,36.849,0.010745630095532097,0.0010000000474974513,0.005,15,1.0,MS230429f,5620557,0.005
86846,48.708,40.267,34.646,0.0011367603536222735,0.00800000037997961,0.004,16,1.0,MS230429f,86846,0.004
5610277,46.943,38.085,35.496,0.008791247654316443,0.0010000000474974513,0.004,17,1.0,MS230429f,5610277,0.004
5621214,48.050,35.529,37.455,0.006638349021951141,0.0010000000474974513,0.003,18,1.0,MS230429f,5621214,0.003
5621028,48.087,35.140,37.997,0.0061627987692094216,0.0010000000474974513,0.003,19,1.0,MS230429f,5621028,0.003
5610700,46.480,38.406,36.038,0.005484528044676355,0.0010000000474974513,0.003,20,1.0,MS230429f,5610700,0.003
5571528,47.455,36.388,44.350,0.005126539288441446,0.0010000000474974513,0.002,21,1.0,MS230429f,5571528,0.002
5620490,47.771,34.784,53.502,0.0004480772148592716,0.009999999776482582,0.002,22,1.0,MS230429f,5620490,0.002
5571926,46.306,36.746,35.754,0.004217993542113832,0.0010000000474974513,0.002,23,1.0,MS230429f,5571926,0.002
5609305,46.825,37.768,45.991,0.0041546373233160615,0.0010000000474974513,0.002,24,1.0,MS230429f,5609305,0.002
5571164,47.515,36.205,27.930,0.004128166941232788,0.0010000000474974513,0.002,25,1.0,MS230429f,5571164,0.002
5666407,48.315,33.227,34.354,0.0039425838395445445,0.0010000000474974513,0.002,26,1.0,MS230429f,5666407,0.002
5609430,47.570,37.162,27.945,0.0036675430635515938,0.0010000000474974513,0.002,27,1.0,MS230429f,5609430,0.002
5572150,47.197,36.961,27.277,0.0031527499515899204,0.0010000000474974513,0.001,28,1.0,MS230429f,5572150,0.001
5701090,48.592,34.595,28.768,0.0031482696385128246,0.0010000000474974513,0.001,29,1.0,MS230429f,5701090,0.001
5609873,48.017,37.451,42.831,0.0026407811987191965,0.0010000000474974513,0.001,30,1.0,MS230429f,5609873,0.001
5701593,48.642,35.024,35.688,0.002508522785255492,0.0010000000474974513,0.001,31,1.0,MS230429f,5701593,0.001
5561175,47.181,39.860,26.067,0.0020606730031207084,0.0010000000474974513,0.001,32,1.0,MS230429f,5561175,0.001
5659119,48.939,35.638,29.530,0.001948618692901601,0.0010000000474974513,0.001,33,1.0,MS230429f,5659119,0.001
5521924,46.242,34.229,35.074,0.0016399464958949694,0.0010000000474974513,0.001,34,1.0,MS230429f,5521924,0.001
5561228,46.865,39.889,26.376,0.0015212768945982694,0.0010000000474974513,0.001,35,1.0,MS230429f,5561228,0.001
5666961,49.027,33.984,26.713,0.0013060117103463268,0.0010000000474974513,0.000,36,1.0,MS230429f,5666961,0.000
5615539,47.464,40.989,43.614,0.0013032222617595805,0.0010000000474974513,0.000,37,1.0,MS230429f,5615539,0.000
5754366,50.112,35.695,22.861,0.0012817061459081335,0.0010000000474974513,0.000,38,1.0,MS230429f,5754366,0.000
5571649,46.760,36.428,25.634,0.0010883495041941577,0.0010000000474974513,0.000,39,1.0,MS230429f,5571649,0.000
5666164,49.210,33.250,30.311,0.0009619363982459101,0.0010000000474974513,0.000,40,1.0,MS230429f,5666164,0.000
5700954,49.053,34.163,38.277,0.0008899522533664505,0.0010000000474974513,0.000,41,1.0,MS230429f,5700954,0.000
5706842,48.921,40.506,26.072,0.0008004622818664456,0.0010000000474974513,0.000,42,1.0,MS230429f,5706842,0.000
5754521,49.427,39.024,20.953,0.0007512385934922514,0.0010000000474974513,0.000,43,1.0,MS230429f,5754521,0.000
5619662,47.387,34.959,52.062,0.0007316506461781398,0.0010000000474974513,0.000,44,1.0,MS230429f,5619662,0.000
5753860,49.629,33.780,21.753,0.000713291119054639,0.0010000000474974513,0.000,45,1.0,MS230429f,5753860,0.000
5754258,50.918,36.092,21.787,0.0006749515581301938,0.0010000000474974513,0.000,46,1.0,MS230429f,5754258,0.000
5571330,47.180,35.763,52.306,0.000666606849439602,0.0010000000474974513,0.000,47,1.0,MS230429f,5571330,0.000
5619640,47.711,34.632,52.430,0.0006579986964907054,0.0010000000474974513,0.000,48,1.0,MS230429f,5619640,0.000
5697907,48.408,37.864,18.497,0.0005669168722051594,0.0010000000474974513,0.000,49,1.0,MS230429f,5697907,0.000
5610089,47.113,37.829,22.721,0.0005511786733824794,0.0010000000474974513,0.000,50,1.0,MS230429f,5610089,0.000
5609551,46.966,37.270,22.785,0.0004794391020900787,0.0010000000474974513,0.000,51,1.0,MS230429f,5609551,0.000
5659524,48.126,37.095,17.596,0.00043897168347060316,0.0010000000474974513,0.000,52,1.0,MS230429f,5659524,0.000
101276,45.465,37.272,44.982,0.00042106964306773935,0.0010000000474974513,0.000,53,1.0,MS230429f,101276,0.000
5755890,49.467,40.039,23.394,0.0004052911110928019,0.0010000000474974513,0.000,54,1.0,MS230429f,5755890,0.000
