#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
3460,161.379,-63.833,162.300,-63.418,162.327,-64.242,160.431,-64.242,160.459,-63.418,2,1.001,0,0.5,MS230428n,3460,1.001
2356,187.456,-68.590,188.564,-68.175,188.605,-68.998,186.306,-68.998,186.347,-68.175,3,0.277,1,0.5,MS230428n,2356,0.277
7960,134.545,-49.559,135.175,-49.146,135.186,-49.970,133.905,-49.970,133.916,-49.146,1,0.235,2,0.5,MS230428n,7960,0.235
7666,134.384,-50.352,135.024,-49.939,135.035,-50.763,133.732,-50.763,133.743,-49.939,1,0.235,3,0.5,MS230428n,7666,0.235
2352,178.935,-68.590,180.043,-68.175,180.085,-68.998,177.785,-68.998,177.827,-68.175,3,0.178,4,0.5,MS230428n,2352,0.178
3459,159.606,-63.833,160.527,-63.418,160.554,-64.242,158.658,-64.242,158.685,-63.418,1,0.160,5,0.5,MS230428n,3459,0.160
2529,189.257,-67.797,190.328,-67.382,190.367,-68.206,188.147,-68.206,188.186,-67.382,2,0.128,6,0.9,MS230428n,2529,0.128
3461,163.153,-63.833,164.073,-63.418,164.101,-64.242,162.205,-64.242,162.232,-63.418,1,0.106,7,0.9,MS230428n,3461,0.106
10144,129.119,-44.009,129.687,-43.595,129.695,-44.419,128.542,-44.419,128.550,-43.595,1,0.091,8,0.9,MS230428n,10144,0.091
3066,163.125,-65.419,164.100,-65.003,164.131,-65.827,162.119,-65.827,162.150,-65.003,1,0.090,9,0.9,MS230428n,3066,0.090
2702,179.006,-67.004,180.042,-66.589,180.078,-67.413,177.933,-67.413,177.969,-66.589,1,0.086,10,0.9,MS230428n,2702,0.086
2351,176.805,-68.590,177.913,-68.175,177.954,-68.998,175.655,-68.998,175.697,-68.175,1,0.079,11,0.9,MS230428n,2351,0.079
5247,142.834,-57.489,143.592,-57.075,143.609,-57.899,142.059,-57.899,142.076,-57.075,1,0.070,12,0.9,MS230428n,5247,0.070
2697,169.061,-67.004,170.098,-66.589,170.133,-67.413,167.988,-67.413,168.024,-66.589,2,0.069,13,0.9,MS230428n,2697,0.069
2696,167.072,-67.004,168.109,-66.589,168.145,-67.413,165.999,-67.413,166.035,-66.589,2,0.069,14,0.9,MS230428n,2696,0.069
7377,134.216,-51.145,134.867,-50.732,134.879,-51.556,133.553,-51.556,133.565,-50.732,2,0.068,15,0.9,MS230428n,7377,0.068
10808,128.190,-42.423,128.744,-42.010,128.752,-42.834,127.628,-42.834,127.635,-42.010,1,0.063,16,0.9,MS230428n,10808,0.063
2528,187.200,-67.797,188.271,-67.382,188.310,-68.206,186.090,-68.206,186.129,-67.382,2,0.063,17,0.9,MS230428n,2528,0.063
6007,139.620,-55.110,140.333,-54.696,140.348,-55.520,138.892,-55.520,138.907,-54.696,1,0.061,18,0.9,MS230428n,6007,0.061
6271,138.358,-54.317,139.058,-53.903,139.072,-54.727,137.645,-54.727,137.659,-53.903,2,0.058,19,0.9,MS230428n,6271,0.058
4766,144.915,-59.075,145.707,-58.660,145.727,-59.484,144.104,-59.484,144.123,-58.660,1,0.048,20,0.9,MS230428n,4766,0.048
7093,134.841,-51.938,135.503,-51.524,135.515,-52.348,134.167,-52.348,134.179,-51.524,2,0.046,21,0.9,MS230428n,7093,0.046
2725,224.751,-67.004,225.788,-66.589,225.824,-67.413,223.679,-67.413,223.714,-66.589,2,0.045,22,0.9,MS230428n,2725,0.045
7096,138.657,-51.938,139.319,-51.524,139.332,-52.348,137.983,-52.348,137.995,-51.524,1,0.044,23,0.9,MS230428n,7096,0.044
2519,168.686,-67.797,169.757,-67.382,169.795,-68.206,167.576,-68.206,167.614,-67.382,1,0.043,24,0.9,MS230428n,2519,0.043
3092,211.875,-65.419,212.850,-65.003,212.881,-65.827,210.869,-65.827,210.900,-65.003,3,0.041,25,0.9,MS230428n,3092,0.041
6538,134.505,-53.524,135.192,-53.110,135.205,-53.934,133.806,-53.934,133.819,-53.110,2,0.040,26,0.9,MS230428n,6538,0.040
5495,141.429,-56.696,142.171,-56.282,142.187,-57.106,140.670,-57.106,140.686,-56.282,2,0.035,27,0.9,MS230428n,5495,0.035
6818,141.151,-52.731,141.825,-52.317,141.838,-53.141,140.464,-53.141,140.477,-52.317,1,0.034,28,0.9,MS230428n,6818,0.034
3456,154.286,-63.833,155.206,-63.418,155.234,-64.242,153.338,-64.242,153.365,-63.418,1,0.032,29,0.9,MS230428n,3456,0.032
2363,202.367,-68.590,203.475,-68.175,203.516,-68.998,201.217,-68.998,201.259,-68.175,1,0.030,30,0.9,MS230428n,2363,0.030
6539,135.824,-53.524,136.511,-53.110,136.524,-53.934,135.124,-53.934,135.138,-53.110,2,0.030,31,0.9,MS230428n,6539,0.030
4307,147.200,-60.661,148.030,-60.246,148.052,-61.070,146.348,-61.070,146.370,-60.246,1,0.029,32,0.9,MS230428n,4307,0.029
4771,152.542,-59.075,153.335,-58.660,153.354,-59.484,151.731,-59.484,151.750,-58.660,1,0.028,33,0.9,MS230428n,4771,0.028
9181,132.152,-46.388,132.745,-45.974,132.754,-46.798,131.550,-46.798,131.559,-45.974,1,0.028,34,0.9,MS230428n,9181,0.028
8868,131.961,-47.181,132.563,-46.767,132.572,-47.591,131.351,-47.591,131.360,-46.767,1,0.028,35,0.9,MS230428n,8868,0.028
2901,209.032,-66.211,210.037,-65.796,210.071,-66.620,207.994,-66.620,208.027,-65.796,2,0.028,36,0.9,MS230428n,2901,0.028
14747,121.263,-33.700,121.756,-33.287,121.761,-34.111,120.766,-34.111,120.770,-33.287,2,0.027,37,0.9,MS230428n,14747,0.027
7664,131.918,-50.352,132.558,-49.939,132.569,-50.763,131.266,-50.763,131.278,-49.939,1,0.023,38,0.9,MS230428n,7664,0.023
2196,200.982,-69.383,202.130,-68.967,202.174,-69.791,199.789,-69.791,199.834,-68.967,1,0.023,39,0.9,MS230428n,2196,0.023
2195,198.773,-69.383,199.921,-68.967,199.966,-69.791,197.580,-69.791,197.625,-68.967,1,0.023,40,0.9,MS230428n,2195,0.023
6269,135.672,-54.317,136.371,-53.903,136.385,-54.727,134.958,-54.727,134.972,-53.903,3,0.022,41,0.95,MS230428n,6269,0.022
5748,140.078,-55.903,140.805,-55.489,140.821,-56.313,139.335,-56.313,139.351,-55.489,1,0.022,42,0.95,MS230428n,5748,0.022
3257,156.364,-64.626,157.311,-64.210,157.340,-65.034,155.387,-65.034,155.417,-64.210,1,0.021,43,0.95,MS230428n,3257,0.021
3872,153.084,-62.247,153.957,-61.832,153.981,-62.656,152.187,-62.656,152.211,-61.832,1,0.021,44,0.95,MS230428n,3872,0.021
4087,150.545,-61.454,151.396,-61.039,151.419,-61.863,149.672,-61.863,149.695,-61.039,1,0.019,45,0.95,MS230428n,4087,0.019
2349,172.544,-68.590,173.653,-68.175,173.694,-68.998,171.395,-68.998,171.436,-68.175,2,0.017,46,0.95,MS230428n,2349,0.017
13626,121.951,-36.079,122.458,-35.666,122.464,-36.490,121.439,-36.490,121.444,-35.666,2,0.016,47,0.95,MS230428n,13626,0.016
4306,145.600,-60.661,146.430,-60.246,146.452,-61.070,144.748,-61.070,144.770,-60.246,2,0.015,48,0.95,MS230428n,4306,0.015
6814,135.971,-52.731,136.645,-52.317,136.658,-53.141,135.284,-53.141,135.297,-52.317,2,0.014,49,0.95,MS230428n,6814,0.014
7964,139.394,-49.559,140.024,-49.146,140.034,-49.970,138.753,-49.970,138.764,-49.146,1,0.013,50,0.95,MS230428n,7964,0.013
8870,134.277,-47.181,134.878,-46.767,134.887,-47.591,133.666,-47.591,133.675,-46.767,1,0.013,51,0.95,MS230428n,8870,0.013
9183,134.430,-46.388,135.023,-45.974,135.032,-46.798,133.829,-46.798,133.838,-45.974,1,0.013,52,0.95,MS230428n,9183,0.013
5246,141.377,-57.489,142.135,-57.075,142.152,-57.899,140.601,-57.899,140.619,-57.075,1,0.012,53,0.95,MS230428n,5246,0.012
