|       obj |   ra_hms |  dec_dms | filter | exptime | count | binning |                 weight |  note | scheduled |   #id |       ra |     dec |                ra1 |              dec1 |                ra2 |              dec2 |                ra3 |              dec3 |                ra4 |              dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                mainTarget |                                                                        FixedTarget |                               id |           moonsep |                    rise |                    transit |                     set | maxalt |
| MS230501f | 15:02:51 | 68:10:54 |    B,R | 180,180 |  5,10 |     1,1 |     2.7852906635611494 | 24699 |      True | 24699 | 225.7143 | 68.1818 |  227.3475294685011 |  68.7654911941839 | 227.26544763358788 | 67.58288459374852 | 224.16312379498353 | 67.58288459374852 |  224.0810419600703 |  68.7654911941839 |           63 |     2.7852906635611494 |    0 |        0.5 | Target[name=MS230501f, ra[deg]=225.7143, dec[deg]=68.1818 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (225.7143, 68.1818)> | 1250c3af890343429e767ffcf099dbc2 | 71.22589501847692 | 2023-05-01T09:03:33.230 | 2023-05-01 16:02:54.377355 | 2023-05-01T22:44:17.872 |  59.45 |
| MS230501f | 15:25:42 | 68:10:54 |    B,R | 180,180 |  5,10 |     1,1 |      2.484745145171674 | 24701 |      True | 24701 | 231.4286 | 68.1818 | 233.06181518278683 |  68.7654911941839 |  232.9797333478736 | 67.58288459374852 | 229.87740950926926 | 67.58288459374852 | 229.79532767435597 |  68.7654911941839 |           38 |      2.484745145171674 |    1 |        0.5 | Target[name=MS230501f, ra[deg]=231.4286, dec[deg]=68.1818 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (231.4286, 68.1818)> | 13ed7d0fad234efc866b7ca23029d3f6 | 73.04266969078047 | 2023-05-01T09:26:19.805 | 2023-05-01 16:18:24.502827 | 2023-05-01T23:07:00.331 |  59.47 |
| MS230501f | 15:12:21 | 67:05:27 |    B,R | 180,180 |  5,10 |     1,1 |     2.3670159992665982 | 24572 |      True | 24572 | 228.0916 | 67.0909 | 229.64883780067123 | 67.67500463973684 | 229.57459742043986 | 66.49235767443047 | 226.60860868643036 | 66.49235767443047 |   226.534368306199 | 67.67500463973684 |           71 |     2.3670159992665982 |    2 |        0.5 | Target[name=MS230501f, ra[deg]=228.0916, dec[deg]=67.0909 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (228.0916, 67.0909)> | c20192c0048040a3ada680150db034a8 | 71.39888920382265 | 2023-05-01T09:18:51.084 | 2023-05-01 16:10:11.147386 | 2023-05-01T22:48:11.540 |  60.55 |
| MS230501f | 15:23:21 | 67:05:27 |    B,R | 180,180 |  5,10 |     1,1 |     2.1886123052334097 | 24573 |      True | 24573 | 230.8397 | 67.0909 |  232.3969294037247 | 67.67500463973684 | 232.32268902349333 | 66.49235767443047 | 229.35670028948377 | 66.49235767443048 | 229.28245990925245 | 67.67500463973684 |           51 |     2.1886123052334097 |    3 |        0.5 | Target[name=MS230501f, ra[deg]=230.8397, dec[deg]=67.0909 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (230.8397, 67.0909)> | 660d18138a1c4320964f188d5286a65a |  72.3255963678912 | 2023-05-01T09:29:52.213 | 2023-05-01 16:17:06.144773 | 2023-05-01T22:59:03.235 |  60.56 |
| MS230501f | 15:03:56 | 65:59:59 |    B,R | 180,180 |  5,10 |     1,1 |     1.7899571096238358 | 24438 |      True | 24438 | 225.9854 |    66.0 |  227.4739011468987 | 66.58448064074668 | 227.40645953171392 | 65.40179870214205 | 224.56434338799414 | 65.40179870214205 | 224.49690177280934 | 66.58448064074668 |           37 |     1.7899571096238358 |    4 |        0.5 |    Target[name=MS230501f, ra[deg]=225.9854, dec[deg]=66.0 |     <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (225.9854, 66.)> | 8a54085284ce4fa4a6c7a8b88a835e23 | 70.10825958559391 | 2023-05-01T09:15:56.101 | 2023-05-01 16:03:50.825248 | 2023-05-01T22:34:37.700 |  61.63 |
| MS230501f | 15:24:00 | 69:16:21 |    B,R | 180,180 |  5,10 |     1,1 |      1.483308715463503 | 24823 |      True | 24823 |    231.0 | 69.2727 | 232.71770548320984 | 69.85593420995706 | 232.62651416602958 | 68.67337452998933 | 229.37348583397034 | 68.67337452998933 |  229.2822945167901 | 69.85593420995706 |           40 |      1.483308715463503 |    5 |        0.9 |    Target[name=MS230501f, ra[deg]=231.0, dec[deg]=69.2727 |     <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (231., 69.2727)> | 13f21dbcd5144e3eac39cba9f37feaa5 | 73.42996398235644 | 2023-05-01T09:18:18.784 | 2023-05-01 16:17:25.762691 | 2023-05-01T23:11:31.735 |  58.38 |
| MS230501f | 15:14:27 | 65:59:59 |    B,R | 180,180 |  5,10 |     1,1 |      1.418141885196131 | 24439 |      True | 24439 | 228.6131 |    66.0 | 230.10163837317606 | 66.58448064074668 |  230.0341967579913 | 65.40179870214205 | 227.19208061427148 | 65.40179870214205 |  227.1246389990867 | 66.58448064074668 |           33 |      1.418141885196131 |    6 |        0.9 |    Target[name=MS230501f, ra[deg]=228.6131, dec[deg]=66.0 |     <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (228.6131, 66.)> | 939e5846d766436c8f97680aed0d20ea | 71.01671867390019 | 2023-05-01T09:26:23.512 | 2023-05-01 16:11:36.587518 | 2023-05-01T22:45:04.174 |  61.64 |
| MS230501f | 15:14:17 | 68:10:54 |    B,R | 180,180 |  5,10 |     1,1 |     1.2294579579684592 | 24700 |     False | 24700 | 228.5714 | 68.1818 |   230.204672325644 |  68.7654911941839 | 230.12259049073074 | 67.58288459374852 |  227.0202666521264 | 67.58288459374852 | 226.93818481721317 |  68.7654911941839 |           33 |     1.2294579579684592 |    7 |        0.9 | Target[name=MS230501f, ra[deg]=228.5714, dec[deg]=68.1818 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (228.5714, 68.1818)> | b36b21b63c2f430ab670e85ad0a3099a | 72.12070217132391 | 2023-05-01T09:14:54.887 | 2023-05-01 16:11:28.795607 | 2023-05-01T22:55:36.156 |  59.46 |
| MS230501f | 14:53:25 | 65:59:59 |    B,R | 180,180 |  5,10 |     1,1 |     1.0758964957778214 | 24437 |      True | 24437 | 223.3577 |    66.0 | 224.84616392062134 | 66.58448064074668 | 224.77872230543656 | 65.40179870214205 | 221.93660616171675 | 65.40179870214205 | 221.86916454653198 | 66.58448064074668 |           20 |     1.0758964957778214 |    8 |        0.9 |    Target[name=MS230501f, ra[deg]=223.3577, dec[deg]=66.0 |     <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (223.3577, 66.)> | 21dafbc86d744106b892960de08ab882 | 69.22639357721728 | 2023-05-01T09:05:29.375 | 2023-05-01 15:54:03.781762 | 2023-05-01T22:24:10.219 |  61.63 |
| MS230501f | 14:50:22 | 67:05:27 |    B,R | 180,180 |  5,10 |     1,1 |     1.0496363369385675 | 24570 |     False | 24570 | 222.5954 | 67.0909 | 224.15265459456435 | 67.67500463973684 | 224.07841421433298 | 66.49235767443047 | 221.11242548032348 | 66.49235767443047 | 221.03818510009214 | 67.67500463973684 |           33 |     1.0496363369385675 |    9 |        0.9 | Target[name=MS230501f, ra[deg]=222.5954, dec[deg]=67.0909 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (222.5954, 67.0909)> | f9e76842b2fb47538625f2e3e519f723 | 69.62691909466191 | 2023-05-01T08:57:00.018 | 2023-05-01 15:50:38.896412 | 2023-05-01T22:26:20.887 |  60.54 |
| MS230501f | 15:12:00 | 69:16:21 |    B,R | 180,180 |  5,10 |     1,1 |     0.7884310297251498 | 24822 |     False | 24822 |    228.0 | 69.2727 | 229.71770548320984 | 69.85593420995707 | 229.62651416602966 | 68.67337452998933 | 226.37348583397036 | 68.67337452998933 | 226.28229451679013 | 69.85593420995707 |           32 |     0.7884310297251498 |   10 |        0.9 |    Target[name=MS230501f, ra[deg]=228.0, dec[deg]=69.2727 |     <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (228., 69.2727)> | 16eda88179024d5b84f7a1a9c5c92465 | 72.51545867981206 | 2023-05-01T09:06:23.935 | 2023-05-01 16:09:54.045286 | 2023-05-01T22:59:28.002 |  58.37 |
| MS230501f | 15:24:57 | 65:59:59 |    B,R | 180,180 |  5,10 |     1,1 |     0.7106424872789527 | 24440 |     False | 24440 | 231.2409 |    66.0 | 232.72937559945348 | 66.58448064074668 | 232.66193398426867 | 65.40179870214205 | 229.81981784054886 | 65.40179870214205 | 229.75237622536406 | 66.58448064074668 |           41 |     0.7106424872789527 |   11 |        0.9 |    Target[name=MS230501f, ra[deg]=231.2409, dec[deg]=66.0 |     <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (231.2409, 66.)> | bdb3f292f6bb4434b6d97c2ac3101f62 |  71.9496959658104 | 2023-05-01T09:36:43.292 | 2023-05-01 16:18:01.582372 | 2023-05-01T22:55:28.884 |  61.65 |
| MS230501f | 15:06:17 | 64:54:32 |    B,R | 180,180 |  5,10 |     1,1 |    0.48962732422275845 | 24299 |     False | 24299 | 226.5734 | 64.9091 |  227.9994962078007 | 65.49392420739409 |  227.9379881131568 | 64.31121177053915 | 225.20886503369638 | 64.31121177053915 |  225.1473569390525 | 65.49392420739409 |           24 |    0.48962732422275845 |   12 |        0.9 | Target[name=MS230501f, ra[deg]=226.5734, dec[deg]=64.9091 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (226.5734, 64.9091)> | 974cfce48e894b76ac13afb189625f16 | 69.72581843586728 | 2023-05-01T09:23:14.492 | 2023-05-01 16:05:44.205120 | 2023-05-01T22:32:02.338 |  62.72 |
| MS230501f | 14:51:25 | 68:10:54 |    B,R | 180,180 |  5,10 |     1,1 |     0.4737028093524262 | 24698 |     False | 24698 | 222.8571 | 68.1818 | 224.49038661135828 |  68.7654911941839 | 224.40830477644505 | 67.58288459374852 |  221.3059809378407 | 67.58288459374852 | 221.22389910292745 |  68.7654911941839 |           49 |     0.4737028093524262 |   13 |        0.9 | Target[name=MS230501f, ra[deg]=222.8571, dec[deg]=68.1818 | <FixedTarget "MS230501f" at SkyCoord (ICRS): (ra, dec) in deg (222.8571, 68.1818)> | 5a6ab51084664ad5aed4ad3189358cb4 | 70.36063211689407 | 2023-05-01T08:52:13.404 | 2023-05-01 15:51:47.405595 | 2023-05-01T22:32:55.821 |  59.45 |
