name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1029348,225.562,68.262,151.973,4.647329454356847e-05,9.0,1.000,0,0.5,MS230501f,1029348,1.000
1030983,229.876,67.505,196.390,2.8451083813434423e-05,13.0,0.884,1,0.5,MS230501f,1030983,0.884
1034290,227.116,68.197,167.147,4.6139797376007277e-05,8.0,0.883,2,0.5,MS230501f,1034290,0.883
1036854,226.783,65.935,130.492,6.774746829862023e-05,4.0,0.648,3,0.5,MS230501f,1036854,0.648
30341,222.838,67.484,154.101,4.9884158205762474e-05,5.0,0.596,4,0.5,MS230501f,30341,0.596
2055,224.225,65.934,142.458,8.313433751979971e-05,3.0,0.596,5,0.5,MS230501f,2055,0.596
30315,228.197,67.180,161.683,0.00012292150544334387,2.0,0.588,6,0.5,MS230501f,30315,0.588
1035544,228.220,66.064,184.292,2.6019943434333046e-05,8.0,0.498,7,0.5,MS230501f,1035544,0.498
800,231.192,68.731,97.706,6.57926704216633e-05,3.0,0.472,8,0.5,MS230501f,800,0.472
1026301,228.021,67.363,56.100,8.96057101457154e-05,2.0999999046325684,0.450,9,0.5,MS230501f,1026301,0.450
1036730,228.129,65.890,104.074,6.216541790351801e-05,3.0,0.446,10,0.5,MS230501f,1036730,0.446
2986,230.936,68.632,112.573,8.002582900185155e-05,2.299999952316284,0.440,11,0.5,MS230501f,2986,0.440
1035750,230.443,68.887,99.971,9.011068219410701e-05,1.7999999523162842,0.388,12,0.5,MS230501f,1035750,0.388
1036821,232.663,67.694,131.089,3.6192712091844124e-05,4.0,0.346,13,0.5,MS230501f,1036821,0.346
30147,225.668,65.704,161.577,6.573792834552857e-05,2.0,0.314,14,0.5,MS230501f,30147,0.314
30119,225.123,65.485,164.417,4.351187097143294e-05,3.0,0.312,15,0.5,MS230501f,30119,0.312
1025931,221.477,68.930,133.571,1.0772354769077633e-05,11.0,0.283,16,0.5,MS230501f,1025931,0.283
1037325,228.961,69.274,101.276,4.0313833113373555e-05,2.9000000953674316,0.280,17,0.5,MS230501f,1037325,0.280
1038072,225.331,65.502,144.912,5.1279920533258535e-05,2.0,0.245,18,0.5,MS230501f,1038072,0.245
1042914,231.065,67.149,102.361,9.207159812088575e-05,1.100000023841858,0.242,19,0.5,MS230501f,1042914,0.242
1037686,228.900,69.316,100.177,4.021286228759218e-05,2.5,0.240,20,0.5,MS230501f,1037686,0.240
15423257,229.474,67.074,162.209,9.87167790909777e-05,1.0,0.236,21,0.9,MS230501f,15423257,0.236
88204,232.049,68.716,97.484,4.458154315712985e-05,2.0,0.213,22,0.9,MS230501f,88204,0.213
1040319,222.648,66.114,146.667,1.7924339401031507e-05,4.800000190734863,0.206,23,0.9,MS230501f,1040319,0.206
54803,228.202,66.948,167.129,9.103380283746373e-05,0.8999999761581421,0.196,24,0.9,MS230501f,54803,0.196
1032688,232.047,68.715,99.235,4.257434031757396e-05,1.899999976158142,0.193,25,0.9,MS230501f,1032688,0.193
1034408,223.889,68.409,133.099,3.909007222662531e-05,2.0,0.187,26,0.9,MS230501f,1034408,0.187
30385,225.097,67.775,157.278,3.764596720862247e-05,2.0,0.180,27,0.9,MS230501f,30385,0.180
1033436,229.890,65.600,206.966,5.425694574434081e-06,13.0,0.169,28,0.9,MS230501f,1033436,0.169
1040796,232.384,67.643,132.454,3.565159488509682e-05,1.899999976158142,0.162,29,0.9,MS230501f,1040796,0.162
30351,230.295,67.561,171.277,6.420258712316331e-05,1.0,0.153,30,0.9,MS230501f,30351,0.153
30292,221.249,66.942,155.651,1.9978574987316305e-05,3.0,0.143,31,0.9,MS230501f,30292,0.143
1041697,227.306,70.073,99.154,2.6700525216716095e-05,2.200000047683716,0.140,32,0.9,MS230501f,1041697,0.140
1037222,231.674,67.976,201.320,9.786769332995432e-06,6.0,0.140,33,0.9,MS230501f,1037222,0.140
15243376,226.780,65.382,157.219,5.686550959710316e-05,1.0,0.136,34,0.9,MS230501f,15243376,0.136
13342,222.719,67.361,195.301,1.4205096261363662e-05,4.0,0.136,35,0.9,MS230501f,13342,0.136
13356,226.660,68.342,191.948,1.8705493272183744e-05,3.0,0.134,36,0.9,MS230501f,13356,0.134
55026,226.371,67.639,179.193,2.7758371733054025e-05,2.0,0.133,37,0.9,MS230501f,55026,0.133
