#	Observing Date = 2023-05-02
#	Observatory = SAO
#	-18 deg sunset = 20:59
#	-18 deg sunrise = 03:58
#	Moon ra, dec = 11:36:38.65   6:20:48.63
#	Moon phase = 0.83
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight |     note |
| MS230501f | 14:22:40 | 69:35:40 |    17:21 |       00:10 |   07:15 |             69 |  0.007557862537152143 |  1028874 |
| MS230501f | 14:23:50 | 68:20:27 |    17:29 |       00:12 |   07:09 |             68 |  0.006642094301717212 |  1038244 |
| MS230501f | 14:27:11 | 68:34:36 |    17:31 |       00:17 |   07:13 |             68 |  0.006680909931118461 |    33757 |
| MS230501f | 14:27:12 | 69:53:56 |    17:23 |       00:17 |   07:21 |             69 |  0.006994756270926434 |  1030737 |
| MS230501f | 14:27:31 | 69:56:10 |    17:23 |       00:17 |   07:22 |             69 |  0.011779552837239896 |  1031522 |
| MS230501f | 14:27:34 | 66:52:25 |    17:40 |       00:18 |   07:05 |             67 |  0.014016465750019262 |  1040079 |
| MS230501f | 14:27:42 | 69:41:39 |    17:25 |       00:18 |   07:20 |             69 |  0.018823795019603212 |  1027811 |
| MS230501f | 14:32:31 | 66:05:02 |    17:49 |       00:26 |   07:06 |             67 |  0.004320396666607431 |    55023 |
| MS230501f | 14:37:13 | 69:02:08 |    17:42 |       00:42 |   07:30 |             69 | 0.0037650034362561283 | 14627648 |
| MS230501f | 14:37:53 | 69:00:51 |    17:39 |       00:36 |   07:26 |             69 |   0.05251219016964988 |  1035572 |
| MS230501f | 14:38:09 | 66:20:17 |    17:53 |       00:37 |   07:13 |             68 |   0.02418951471099615 |  1030426 |
| MS230501f | 14:38:18 | 64:10:17 |    18:03 |       00:38 |   07:04 |             66 |  0.004694174597157269 |  1052618 |
| MS230501f | 14:38:54 | 68:11:27 |    17:45 |       00:38 |   07:23 |             69 |  0.005919714453261249 | 14885949 |
| MS230501f | 14:40:45 | 66:37:47 |    17:55 |       00:41 |   07:17 |             68 |  0.007173541631766169 | 14712698 |
| MS230501f | 14:42:34 | 66:06:04 |    17:59 |       00:44 |   07:16 |             68 |  0.011119666607490529 |     8501 |
| MS230501f | 14:42:55 | 68:22:06 |    17:48 |       00:44 |   07:28 |             69 |  0.005725253896556211 | 14886053 |
| MS230501f | 14:43:11 | 65:18:47 |    18:03 |       00:45 |   07:13 |             67 |  0.008801699438918622 |    13334 |
| MS230501f | 14:44:01 | 66:30:34 |    17:58 |       00:46 |   07:20 |             68 |   0.02700500106392637 |    30240 |
| MS230501f | 14:44:44 | 66:42:39 |    17:58 |       00:47 |   07:21 |             68 |  0.004667688229713244 | 14955807 |
| MS230501f | 14:44:59 | 66:56:32 |    17:57 |       00:48 |   07:23 |             69 |   0.14329788505488927 |    30292 |
| MS230501f | 14:45:38 | 66:43:42 |    17:59 |       00:48 |   07:22 |             69 |   0.04264308147959091 |    30265 |
| MS230501f | 14:45:52 | 67:10:05 |    17:57 |       00:49 |   07:25 |             69 |  0.003892686800952028 |    30314 |
| MS230501f | 14:45:54 | 68:55:47 |    17:47 |       00:49 |   07:34 |             70 |   0.28330703399403534 |  1025931 |
| MS230501f | 14:46:02 | 66:37:59 |    18:00 |       00:49 |   07:22 |             69 |  0.006783400906288716 |    30253 |
| MS230501f | 14:46:03 | 69:07:48 |    17:46 |       00:49 |   07:35 |             70 |  0.018451988077149286 |    30577 |
| MS230501f | 14:46:05 | 68:57:31 |    17:47 |       00:49 |   07:34 |             70 |  0.009708015160577354 |    30553 |
| MS230501f | 14:46:06 | 67:33:51 |    17:55 |       00:49 |   07:27 |             69 |  0.006919659583873951 | 14885301 |
| MS230501f | 14:46:22 | 67:50:33 |    17:54 |       00:49 |   07:29 |             69 |   0.02382549224385955 | 14885578 |
| MS230501f | 14:48:05 | 67:44:28 |    17:56 |       00:51 |   07:30 |             69 |  0.007733875732108084 |    30381 |
| MS230501f | 14:48:07 | 68:40:44 |    17:51 |       00:51 |   07:35 |             70 |   0.06907417842414237 |    30517 |
| MS230501f | 14:48:15 | 68:30:05 |    17:52 |       00:52 |   07:34 |             70 |  0.017956409979424073 | 14886178 |
| MS230501f | 14:48:40 | 66:11:45 |    18:05 |       00:52 |   07:23 |             68 |   0.08686236161264248 |    30209 |
| MS230501f | 14:48:59 | 64:29:30 |    18:12 |       00:53 |   07:16 |             67 |  0.007752169131883379 |    33803 |
| MS230501f | 14:49:03 | 65:51:47 |    18:06 |       00:53 |   07:22 |             68 |  0.004719219052208129 | 15021526 |
| MS230501f | 14:49:07 | 67:40:47 |    17:57 |       00:53 |   07:31 |             69 |    0.0881757832081682 |    30372 |
| MS230501f | 14:49:21 | 63:16:14 |    18:18 |       00:53 |   07:11 |             67 | 0.0062268006709152775 |  1028880 |
| MS230501f | 14:49:22 | 68:26:16 |    17:54 |       00:53 |   07:35 |             70 |  0.006118186309440597 |    30483 |
| MS230501f | 14:49:22 | 66:49:53 |    18:02 |       00:53 |   07:27 |             69 |  0.004646897961149532 |    30282 |
| MS230501f | 14:49:37 | 68:16:49 |    17:55 |       00:53 |   07:34 |             70 |  0.010229887393494789 | 14885192 |
| MS230501f | 14:49:50 | 66:48:07 |    18:03 |       00:54 |   07:27 |             69 |   0.06874082004555072 |    30275 |
| MS230501f | 14:50:12 | 67:46:02 |    17:58 |       00:54 |   07:32 |             70 |  0.026247904449644407 | 14885622 |
| MS230501f | 14:50:24 | 67:17:18 |    18:01 |       00:54 |   07:30 |             69 |  0.008150109663577203 | 14956157 |
| MS230501f | 14:50:35 | 66:06:48 |    18:07 |       00:55 |   07:24 |             69 |   0.20570196262155083 |  1040319 |
| MS230501f | 14:50:52 | 67:21:38 |    18:01 |       00:55 |   07:31 |             69 |   0.13584954543228284 |    13342 |
| MS230501f | 14:51:19 | 66:00:09 |    18:08 |       00:55 |   07:25 |             69 |   0.04884933836036852 |     7776 |
| MS230501f | 14:51:21 | 67:29:02 |    18:01 |       00:55 |   07:32 |             69 |    0.5963300302810286 |    30341 |
| MS230501f | 14:51:29 | 66:06:29 |    18:08 |       00:56 |   07:25 |             69 |  0.005076636073796142 | 14955227 |
| MS230501f | 14:52:15 | 66:22:01 |    18:07 |       00:56 |   07:27 |             69 | 0.0043555559485908574 | 14955470 |
| MS230501f | 14:53:22 | 63:40:18 |    18:20 |       00:58 |   07:17 |             67 |   0.02218601176600615 |  1037127 |
| MS230501f | 14:53:23 | 63:51:06 |    18:19 |       00:58 |   07:17 |             67 |  0.008823280690653204 |    34981 |
| MS230501f | 14:53:40 | 64:35:22 |    18:17 |       00:58 |   07:21 |             68 |   0.05417872709677661 |     2977 |
