|  obsdate | filter |    mag | e_mag | observatory |   status | [mag_cor-mag_origin] |
| 59530.39 |      u | 17.027 |  0.02 |       Swope | detected |               -0.401 |
| 59530.59 |      u | 16.977 |  0.04 |       Swope | detected |               -0.401 |
| 59531.39 |      u | 16.897 |  0.02 |       Swope | detected |               -0.401 |
| 59532.29 |      u | 16.407 |  0.02 |       Swope | detected |               -0.401 |
| 59532.49 |      u | 16.237 |  0.02 |       Swope | detected |               -0.401 |
| 59533.29 |      u | 15.667 |  0.02 |       Swope | detected |               -0.401 |
| 59533.49 |      u | 15.517 |  0.02 |       Swope | detected |               -0.401 |
| 59534.29 |      u | 14.977 |  0.02 |       Swope | detected |               -0.401 |
| 59534.49 |      u | 14.797 |  0.02 |       Swope | detected |               -0.401 |
| 59535.29 |      u | 14.337 |  0.02 |       Swope | detected |               -0.401 |
| 59536.29 |      u | 13.817 |  0.02 |       Swope | detected |               -0.401 |
| 59536.49 |      u | 13.697 |  0.02 |       Swope | detected |               -0.401 |
| 59537.29 |      u | 13.437 |  0.04 |       Swope | detected |               -0.401 |
| 59537.39 |      u | 13.297 |  0.02 |       Swope | detected |               -0.401 |
| 59538.19 |      u | 13.037 |  0.02 |       Swope | detected |               -0.401 |
| 59538.39 |      u | 12.997 |  0.02 |       Swope | detected |               -0.401 |
| 59539.29 |      u | 12.807 |  0.02 |       Swope | detected |               -0.401 |
| 59539.49 |      u | 12.757 |  0.02 |       Swope | detected |               -0.401 |
| 59540.19 |      u | 12.617 |  0.01 |       Swope | detected |               -0.401 |
| 59540.39 |      u | 12.557 |  0.02 |       Swope | detected |               -0.401 |
| 59541.19 |      u | 12.457 |  0.05 |       Swope | detected |               -0.401 |
| 59530.39 |      B | 16.092 |  0.01 |       Swope | detected |               -0.331 |
| 59530.59 |      B | 16.042 |  0.01 |       Swope | detected |               -0.331 |
| 59531.39 |      B | 15.672 |  0.01 |       Swope | detected |               -0.331 |
| 59532.29 |      B | 15.072 |  0.01 |       Swope | detected |               -0.331 |
| 59532.49 |      B | 14.892 |  0.01 |       Swope | detected |               -0.331 |
| 59533.29 |      B | 14.352 |  0.01 |       Swope | detected |               -0.331 |
| 59533.49 |      B | 14.172 |  0.01 |       Swope | detected |               -0.331 |
| 59534.29 |      B | 13.702 |  0.01 |       Swope | detected |               -0.331 |
| 59534.49 |      B | 13.552 |  0.01 |       Swope | detected |               -0.331 |
| 59535.29 |      B | 13.222 |  0.01 |       Swope | detected |               -0.331 |
| 59535.49 |      B | 13.112 |  0.01 |       Swope | detected |               -0.331 |
| 59536.29 |      B | 12.852 |  0.01 |       Swope | detected |               -0.331 |
| 59536.49 |      B | 12.752 |  0.01 |       Swope | detected |               -0.331 |
| 59537.19 |      B | 12.572 |  0.01 |       Swope | detected |               -0.331 |
| 59537.39 |      B | 12.482 |  0.01 |       Swope | detected |               -0.331 |
| 59538.19 |      B | 12.322 |  0.01 |       Swope | detected |               -0.331 |
| 59538.39 |      B | 12.272 |  0.01 |       Swope | detected |               -0.331 |
| 59539.29 |      B | 12.132 |  0.01 |       Swope | detected |               -0.331 |
| 59539.39 |      B | 12.112 |  0.01 |       Swope | detected |               -0.331 |
| 59540.19 |      B | 12.012 |  0.01 |       Swope | detected |               -0.331 |
| 59540.39 |      B | 11.992 |  0.01 |       Swope | detected |               -0.331 |
| 59541.19 |      B | 11.882 |  0.01 |       Swope | detected |               -0.331 |
| 59530.39 |      g | 15.976 |  0.01 |       Swope | detected |               -0.294 |
| 59530.59 |      g | 15.886 |  0.01 |       Swope | detected |               -0.294 |
| 59531.39 |      g | 15.446 |  0.01 |       Swope | detected |               -0.294 |
| 59532.29 |      g | 14.886 |  0.01 |       Swope | detected |               -0.294 |
| 59532.49 |      g | 14.716 |  0.01 |       Swope | detected |               -0.294 |
| 59533.29 |      g | 14.266 |  0.01 |       Swope | detected |               -0.294 |
| 59533.49 |      g | 14.126 |  0.01 |       Swope | detected |               -0.294 |
| 59534.29 |      g | 13.716 |  0.01 |       Swope | detected |               -0.294 |
| 59535.29 |      g | 13.296 |  0.01 |       Swope | detected |               -0.294 |
| 59535.49 |      g | 13.196 |  0.01 |       Swope | detected |               -0.294 |
| 59536.29 |      g | 12.936 |  0.01 |       Swope | detected |               -0.294 |
| 59536.49 |      g | 12.856 |  0.01 |       Swope | detected |               -0.294 |
| 59537.29 |      g | 12.636 |  0.01 |       Swope | detected |               -0.294 |
| 59537.39 |      g | 12.626 |  0.01 |       Swope | detected |               -0.294 |
| 59538.19 |      g | 12.426 |  0.01 |       Swope | detected |               -0.294 |
| 59538.39 |      g | 12.396 |  0.01 |       Swope | detected |               -0.294 |
| 59539.29 |      g | 12.256 |  0.01 |       Swope | detected |               -0.294 |
| 59539.49 |      g | 12.236 |  0.01 |       Swope | detected |               -0.294 |
| 59540.19 |      g | 12.116 |  0.01 |       Swope | detected |               -0.294 |
| 59540.39 |      g | 12.086 |  0.01 |       Swope | detected |               -0.294 |
| 59541.19 |      g | 11.996 |  0.01 |       Swope | detected |               -0.294 |
| 59530.39 |      V |  15.86 |  0.01 |       Swope | detected |               -0.224 |
| 59530.59 |      V |  15.75 |  0.01 |       Swope | detected |               -0.224 |
| 59531.39 |      V |   15.2 |  0.01 |       Swope | detected |               -0.224 |
| 59532.29 |      V |  14.68 |  0.01 |       Swope | detected |               -0.224 |
| 59532.49 |      V |  14.56 |  0.01 |       Swope | detected |               -0.224 |
| 59533.29 |      V |  14.16 |  0.01 |       Swope | detected |               -0.224 |
| 59533.49 |      V |  14.06 |  0.01 |       Swope | detected |               -0.224 |
| 59534.29 |      V |  13.72 |  0.01 |       Swope | detected |               -0.224 |
| 59534.49 |      V |  13.62 |  0.01 |       Swope | detected |               -0.224 |
| 59535.29 |      V |  13.36 |  0.01 |       Swope | detected |               -0.224 |
| 59535.49 |      V |   13.3 |  0.01 |       Swope | detected |               -0.224 |
| 59536.29 |      V |  13.04 |  0.01 |       Swope | detected |               -0.224 |
| 59536.49 |      V |   13.0 |  0.01 |       Swope | detected |               -0.224 |
| 59537.19 |      V |  12.79 |  0.01 |       Swope | detected |               -0.224 |
| 59537.39 |      V |  12.74 |  0.01 |       Swope | detected |               -0.224 |
| 59538.19 |      V |  12.57 |  0.01 |       Swope | detected |               -0.224 |
| 59538.39 |      V |  12.54 |  0.01 |       Swope | detected |               -0.224 |
| 59539.29 |      V |  12.42 |  0.01 |       Swope | detected |               -0.224 |
| 59539.39 |      V |   12.4 |  0.01 |       Swope | detected |               -0.224 |
| 59540.19 |      V |  12.28 |  0.01 |       Swope | detected |               -0.224 |
| 59540.39 |      V |  12.26 |  0.01 |       Swope | detected |               -0.224 |
| 59541.19 |      V |  12.18 |  0.01 |       Swope | detected |               -0.224 |
| 59530.39 |      r | 15.891 |  0.01 |       Swope | detected |               -0.179 |
| 59530.59 |      r | 15.781 |  0.01 |       Swope | detected |               -0.179 |
| 59531.39 |      r | 15.251 |  0.01 |       Swope | detected |               -0.179 |
| 59532.29 |      r | 14.751 |  0.01 |       Swope | detected |               -0.179 |
| 59532.49 |      r | 14.611 |  0.01 |       Swope | detected |               -0.179 |
| 59533.29 |      r | 14.211 |  0.01 |       Swope | detected |               -0.179 |
| 59534.29 |      r | 13.791 |  0.01 |       Swope | detected |               -0.179 |
| 59534.49 |      r | 13.691 |  0.01 |       Swope | detected |               -0.179 |
| 59535.29 |      r | 13.411 |  0.01 |       Swope | detected |               -0.179 |
| 59535.49 |      r | 13.331 |  0.01 |       Swope | detected |               -0.179 |
| 59536.29 |      r | 13.091 |  0.01 |       Swope | detected |               -0.179 |
| 59536.49 |      r | 13.021 |  0.01 |       Swope | detected |               -0.179 |
| 59537.19 |      r | 12.811 |  0.01 |       Swope | detected |               -0.179 |
| 59538.19 |      r | 12.611 |  0.01 |       Swope | detected |               -0.179 |
| 59538.39 |      r | 12.581 |  0.01 |       Swope | detected |               -0.179 |
| 59539.39 |      r | 12.421 |  0.01 |       Swope | detected |               -0.179 |
| 59540.19 |      r | 12.331 |  0.01 |       Swope | detected |               -0.179 |
| 59540.39 |      r | 12.301 |  0.01 |       Swope | detected |               -0.179 |
| 59541.19 |      r | 12.241 |  0.01 |       Swope | detected |               -0.179 |
| 59530.39 |      i | 16.456 |  0.01 |       Swope | detected |               -0.129 |
| 59530.59 |      i | 16.356 |  0.01 |       Swope | detected |               -0.129 |
| 59531.39 |      i | 15.926 |  0.01 |       Swope | detected |               -0.129 |
| 59532.29 |      i | 15.426 |  0.01 |       Swope | detected |               -0.129 |
| 59532.49 |      i | 15.286 |  0.02 |       Swope | detected |               -0.129 |
| 59533.29 |      i | 14.876 |  0.01 |       Swope | detected |               -0.129 |
| 59533.49 |      i | 14.786 |  0.01 |       Swope | detected |               -0.129 |
| 59534.29 |      i | 14.416 |  0.01 |       Swope | detected |               -0.129 |
| 59534.49 |      i | 14.296 |  0.01 |       Swope | detected |               -0.129 |
| 59535.29 |      i | 14.006 |  0.01 |       Swope | detected |               -0.129 |
| 59535.49 |      i | 13.916 |  0.01 |       Swope | detected |               -0.129 |
| 59536.29 |      i | 13.636 |  0.01 |       Swope | detected |               -0.129 |
| 59536.49 |      i | 13.546 |  0.01 |       Swope | detected |               -0.129 |
| 59537.19 |      i | 13.306 |  0.01 |       Swope | detected |               -0.129 |
| 59537.39 |      i | 13.286 |  0.01 |       Swope | detected |               -0.129 |
| 59538.19 |      i | 13.076 |  0.01 |       Swope | detected |               -0.129 |
| 59538.39 |      i | 13.036 |  0.01 |       Swope | detected |               -0.129 |
| 59539.29 |      i | 12.926 |  0.01 |       Swope | detected |               -0.129 |
| 59539.49 |      i | 12.896 |  0.01 |       Swope | detected |               -0.129 |
| 59540.19 |      i | 12.786 |  0.01 |       Swope | detected |               -0.129 |
| 59540.39 |      i | 12.746 |  0.01 |       Swope | detected |               -0.129 |
| 59541.19 |      i | 12.696 |  0.01 |       Swope | detected |               -0.129 |
