|  obsdate |    mag | e_mag | magsys | filter | depth_5sig |  zp | observatory | detected | A_filter |
| 59535.49 | 13.186 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59536.29 | 12.926 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59536.49 | 12.846 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59537.29 | 12.626 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59537.39 | 12.616 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59538.19 | 12.416 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59538.39 | 12.386 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59539.29 | 12.246 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59539.49 | 12.226 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59540.19 | 12.106 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59540.39 | 12.076 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59541.19 | 11.986 |  0.01 |     AB |      g |        nan | nan |       Swope |     True |   -0.274 |
| 59530.39 | 15.841 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59530.59 | 15.731 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59531.39 | 15.181 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59532.29 | 14.661 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59532.49 | 14.541 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59533.29 | 14.141 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59533.49 | 14.041 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59534.29 | 13.701 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59534.49 | 13.601 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59535.29 | 13.341 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59535.49 | 13.281 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59536.29 | 13.021 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59536.49 | 12.981 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59537.19 | 12.771 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59537.39 | 12.721 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59538.19 | 12.551 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59538.39 | 12.521 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59539.29 | 12.401 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59539.39 | 12.381 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59540.19 | 12.261 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59540.39 | 12.241 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59541.19 | 12.161 |  0.01 |     AB |      V |        nan | nan |       Swope |     True |   -0.219 |
| 59530.39 | 15.878 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59530.59 | 15.768 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59531.39 | 15.238 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59532.29 | 14.738 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59532.49 | 14.598 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59533.29 | 14.198 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59534.29 | 13.778 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59534.49 | 13.678 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59535.29 | 13.398 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59535.49 | 13.318 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59536.29 | 13.078 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59536.49 | 13.008 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59537.19 | 12.798 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59538.19 | 12.598 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59538.39 | 12.568 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59539.39 | 12.408 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59540.19 | 12.318 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59540.39 | 12.288 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59541.19 | 12.228 |  0.01 |     AB |      r |        nan | nan |       Swope |     True |   -0.172 |
| 59530.39 | 16.447 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59530.59 | 16.347 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59531.39 | 15.917 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59532.29 | 15.417 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59532.49 | 15.277 |  0.02 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59533.29 | 14.867 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59533.49 | 14.777 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59534.29 | 14.407 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59534.49 | 14.287 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59535.29 | 13.997 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59535.49 | 13.907 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59536.29 | 13.627 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59536.49 | 13.537 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59537.19 | 13.297 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59537.39 | 13.277 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59538.19 | 13.067 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59538.39 | 13.027 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59539.29 | 12.917 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59539.49 | 12.887 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59540.19 | 12.777 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59540.39 | 12.737 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
| 59541.19 | 12.687 |  0.01 |     AB |      i |        nan | nan |       Swope |     True |   -0.123 |
