|            obsdate |                mag |                 e_mag | magsys | filter | depth_5sig |     zp | observatory | detected |
|  59488.36540000001 |                    |                       |     AB |      r |     18.884 | 18.884 |         KCT |    False |
|  59489.36059999978 |                    |                       |     AB |      r |     18.203 | 18.203 |         KCT |    False |
|   59494.3562000012 |                    |                       |     AB |      r |     18.672 | 18.672 |         KCT |    False |
| 59503.325999999885 |                    |                       |     AB |      r |     18.515 | 18.515 |         KCT |    False |
|  59506.30079999985 |                    |                       |     AB |      r |     18.647 | 18.647 |         KCT |    False |
| 59507.309400001075 |                    |                       |     AB |      r |     18.195 | 18.195 |         KCT |    False |
| 59508.306799999904 |                    |                       |     AB |      r |      18.45 |  18.45 |         KCT |    False |
|  59509.30420000013 |                    |                       |     AB |      r |     18.562 | 18.562 |         KCT |    False |
| 59510.303199999966 |                    |                       |     AB |      r |     18.337 | 18.337 |         KCT |    False |
|  59511.35680000018 |                    |                       |     AB |      r |     18.631 | 18.631 |         KCT |    False |
| 59512.353399999905 |                    |                       |     AB |      r |     18.776 | 18.776 |         KCT |    False |
|  59513.35360000003 |                    |                       |     AB |      r |     18.687 | 18.687 |         KCT |    False |
|   59514.3562000012 |                    |                       |     AB |      r |     18.898 | 18.898 |         KCT |    False |
| 59515.303199999966 |                    |                       |     AB |      r |       18.9 |   18.9 |         KCT |    False |
|  59516.29766666703 |                    |                       |     AB |      r |     18.129 | 18.129 |         KCT |    False |
|  59517.34079999989 |                    |                       |     AB |      r |      19.09 |  19.09 |         KCT |    False |
|   59518.3376000002 |                    |                       |     AB |      r |     18.938 | 18.938 |         KCT |    False |
|  59519.28820000123 |                    |                       |     AB |      r |     18.706 | 18.706 |         KCT |    False |
| 59521.328799999785 |                    |                       |     AB |      r |      18.98 |  18.98 |         KCT |    False |
|  59522.32620000001 |                    |                       |     AB |      r |     19.007 | 19.007 |         KCT |    False |
|  59523.30519999983 |                    |                       |     AB |      r |     18.999 | 18.999 |         KCT |    False |
|  59524.27199999988 |                    |                       |     AB |      r |     18.809 | 18.809 |         KCT |    False |
|  59525.27180000022 |                    |                       |     AB |      r |     18.946 | 18.946 |         KCT |    False |
|  59526.32679999992 |                    |                       |     AB |      r |     18.884 | 18.884 |         KCT |    False |
|  59527.31320000021 |                    |                       |     AB |      r |     19.033 | 19.033 |         KCT |    False |
|  59528.31020000111 |                    |                       |     AB |      r |     18.971 | 18.971 |         KCT |    False |
| 59530.251199999824 |            16.1245 |  0.025503921267130667 |     AB |      r |     18.582 | 18.582 |         KCT |     True |
| 59531.246199999936 |            15.4843 |   0.01729503107831842 |     AB |      r |     18.514 | 18.514 |         KCT |     True |
|  59532.25320000108 | 14.880799999999999 |  0.010948625484507176 |     AB |      r |     18.637 | 18.637 |         KCT |     True |
|  59533.23840000015 | 14.371599999999999 |   0.00851375945161713 |     AB |      r |     18.728 | 18.728 |         KCT |     True |
|  59534.23820000002 | 13.932400000000001 | 0.0070870374628613335 |     AB |      r |     18.633 | 18.633 |         KCT |     True |
|  59535.23300000001 | 13.543300000000002 |  0.006032918033588721 |     AB |      r |     18.706 | 18.706 |         KCT |     True |
| 59536.230400001165 |            13.2528 |  0.005250295229794226 |     AB |      r |     18.422 | 18.422 |         KCT |     True |
|  59537.22779999999 | 13.034549999999998 |  0.004934379393601591 |     AB |      r |     18.286 | 18.286 |         KCT |     True |
|  59538.27199999988 | 12.783800000000001 |  0.004476650533602104 |     AB |      r |     18.449 | 18.449 |         KCT |     True |
|  59539.28219999978 |            12.6198 |  0.004482186966202994 |     AB |      r |     18.528 | 18.528 |         KCT |     True |
|  59540.22740000021 | 12.501750000000001 |  0.004110048661512416 |     AB |      r |     18.464 | 18.464 |         KCT |     True |
