         0.00         6.16         6.39         6.63         6.88         7.14         7.41         7.69         7.98         8.28         8.59         8.91         9.25         9.59         9.95        10.33        10.71        11.12        11.54        11.97        12.42        12.88        13.37        13.87        14.39        14.93        15.49        16.08        16.68        17.31        17.96        18.63        19.33        20.06        20.81        21.59        22.41        23.25        24.12        25.03        25.97        26.94        27.96        29.01        30.10        31.23        32.40        33.62        34.88        36.19        37.55        38.96        40.43
      3506.99  8.27195E-02  8.48850E-02  9.17893E-02  8.75012E-02  9.38512E-02  8.95736E-02  9.03356E-02  9.70366E-02  9.14773E-02  9.05847E-02  9.17332E-02  9.06083E-02  9.14022E-02  8.90790E-02  7.93452E-02  8.08518E-02  8.17057E-02  8.14210E-02  7.28080E-02  6.99102E-02  6.74924E-02  6.20453E-02  5.85121E-02  5.45650E-02  4.99985E-02  4.61043E-02  4.54881E-02  3.86805E-02  3.74254E-02  3.49114E-02  2.97128E-02  2.70410E-02  2.25565E-02  2.02360E-02  1.89105E-02  1.47421E-02  1.29254E-02  1.25257E-02  1.13410E-02  9.48996E-03  7.81762E-03  6.06773E-03  5.74135E-03  4.95332E-03  3.99756E-03  3.26735E-03  2.94386E-03  2.28561E-03  2.23058E-03  1.96757E-03  2.22667E-03  1.95152E-03
      3520.74  9.32651E-02  9.64882E-02  9.55245E-02  9.89738E-02  9.45072E-02  1.01684E-01  9.63487E-02  9.79273E-02  1.01097E-01  1.02496E-01  1.02040E-01  1.00193E-01  1.01853E-01  9.99124E-02  9.53317E-02  8.96293E-02  9.18889E-02  8.65009E-02  8.14493E-02  7.71881E-02  7.71624E-02  7.32991E-02  6.75739E-02  6.05984E-02  5.76964E-02  5.64755E-02  5.05997E-02  4.46082E-02  4.11163E-02  3.70150E-02  3.18502E-02  2.95903E-02  2.63949E-02  2.31456E-02  1.91062E-02  1.56034E-02  1.48886E-02  1.25514E-02  1.09143E-02  9.56991E-03  7.46411E-03  7.25779E-03  6.04835E-03  4.53780E-03  3.81439E-03  3.72118E-03  2.80008E-03  2.70397E-03  2.86021E-03  2.30296E-03  2.24107E-03  1.72223E-03
      3534.54  9.19516E-02  9.74392E-02  9.96239E-02  1.08006E-01  1.06639E-01  1.10285E-01  1.05779E-01  1.11728E-01  1.08595E-01  1.16849E-01  1.14764E-01  1.12698E-01  1.15549E-01  1.10261E-01  1.10042E-01  1.05372E-01  1.04446E-01  9.72820E-02  9.66425E-02  9.08991E-02  8.76302E-02  8.14239E-02  8.23231E-02  7.30773E-02  6.83226E-02  6.47475E-02  5.97597E-02  5.74769E-02  5.20152E-02  4.77236E-02  3.98111E-02  3.64638E-02  3.21290E-02  2.73212E-02  2.35496E-02  1.89097E-02  1.63092E-02  1.42372E-02  1.20930E-02  9.09394E-03  9.29957E-03  7.14275E-03  6.77574E-03  5.97110E-03  4.31884E-03  3.75163E-03  3.25691E-03  2.80147E-03  2.33036E-03  2.24725E-03  2.63393E-03  1.96142E-03
      3548.39  9.91112E-02  1.09334E-01  1.11813E-01  1.17318E-01  1.17121E-01  1.17237E-01  1.17604E-01  1.22987E-01  1.25985E-01  1.20301E-01  1.19269E-01  1.19418E-01  1.17116E-01  1.17771E-01  1.15300E-01  1.11923E-01  1.12355E-01  1.08112E-01  1.06286E-01  9.97669E-02  9.38087E-02  9.12242E-02  8.43877E-02  8.04883E-02  7.71137E-02  7.22644E-02  6.56048E-02  6.30526E-02  5.72494E-02  5.23741E-02  4.75562E-02  4.10175E-02  3.80286E-02  3.07026E-02  2.78197E-02  2.24808E-02  1.94746E-02  1.65821E-02  1.24594E-02  1.04134E-02  8.67427E-03  7.46747E-03  6.17245E-03  5.51846E-03  4.58304E-03  4.15292E-03  3.49893E-03  3.53110E-03  3.13416E-03  2.31667E-03  2.23240E-03  2.08361E-03
      3562.30  1.19778E-01  1.18951E-01  1.21853E-01  1.18392E-01  1.16542E-01  1.27320E-01  1.23742E-01  1.30609E-01  1.27924E-01  1.30036E-01  1.31548E-01  1.33795E-01  1.33256E-01  1.32576E-01  1.27125E-01  1.23141E-01  1.21775E-01  1.22653E-01  1.13802E-01  1.06689E-01  1.04629E-01  9.59633E-02  9.37031E-02  8.79761E-02  8.04081E-02  7.50160E-02  6.98355E-02  6.40227E-02  5.96694E-02  5.67958E-02  4.74809E-02  4.31983E-02  3.84919E-02  3.11440E-02  2.81269E-02  2.40439E-02  1.95380E-02  1.62286E-02  1.49044E-02  1.16773E-02  9.25916E-03  7.35336E-03  5.86420E-03  4.96794E-03  4.42453E-03  3.69147E-03  3.03774E-03  2.19926E-03  2.31323E-03  2.32440E-03  1.68785E-03  2.26614E-03
      3576.26  1.18192E-01  1.16987E-01  1.17413E-01  1.24020E-01  1.32892E-01  1.31242E-01  1.31784E-01  1.39328E-01  1.39175E-01  1.39323E-01  1.42184E-01  1.40820E-01  1.41724E-01  1.42172E-01  1.35679E-01  1.36028E-01  1.33373E-01  1.22562E-01  1.24293E-01  1.20186E-01  1.16432E-01  1.08711E-01  9.56792E-02  9.68805E-02  8.28333E-02  7.90880E-02  7.36815E-02  6.75413E-02  6.33849E-02  5.69344E-02  4.90269E-02  4.36525E-02  3.73056E-02  3.41013E-02  2.83730E-02  2.52006E-02  1.90058E-02  1.56167E-02  1.41628E-02  1.20799E-02  9.41959E-03  7.87622E-03  5.64265E-03  4.74313E-03  4.11931E-03  3.24237E-03  2.66323E-03  2.59802E-03  2.47669E-03  2.37102E-03  1.74677E-03  1.76210E-03
      3590.28  1.15136E-01  1.10348E-01  1.15206E-01  1.21831E-01  1.16779E-01  1.33280E-01  1.26241E-01  1.26889E-01  1.31532E-01  1.33756E-01  1.38518E-01  1.33931E-01  1.32694E-01  1.31777E-01  1.29864E-01  1.31951E-01  1.22695E-01  1.18072E-01  1.14468E-01  1.10624E-01  1.07211E-01  9.94416E-02  9.55131E-02  8.86515E-02  8.31338E-02  7.58214E-02  7.04864E-02  6.31470E-02  5.94125E-02  4.98723E-02  4.80077E-02  4.07965E-02  3.80475E-02  3.07381E-02  2.56721E-02  2.30400E-02  1.97497E-02  1.64373E-02  1.23631E-02  1.09117E-02  8.08304E-03  6.58165E-03  6.08520E-03  4.17991E-03  3.72807E-03  3.71272E-03  3.02783E-03  2.26641E-03  1.86339E-03  2.43539E-03  1.63081E-03  2.13670E-03
      3604.35  1.03829E-01  1.03718E-01  1.09745E-01  1.18162E-01  1.16730E-01  1.16568E-01  1.19982E-01  1.23870E-01  1.24587E-01  1.21183E-01  1.22691E-01  1.24143E-01  1.24395E-01  1.19358E-01  1.14498E-01  1.13866E-01  1.10302E-01  1.11940E-01  1.04478E-01  9.98186E-02  9.38838E-02  9.17871E-02  8.18461E-02  7.66945E-02  7.34987E-02  6.79089E-02  6.28291E-02  5.91489E-02  5.46583E-02  4.82952E-02  4.20512E-02  3.92172E-02  3.51823E-02  2.86596E-02  2.38064E-02  2.11504E-02  1.78780E-02  1.51386E-02  1.19705E-02  1.05653E-02  8.58521E-03  7.29188E-03  5.62413E-03  4.62924E-03  3.27111E-03  3.10351E-03  2.97926E-03  2.04167E-03  2.31079E-03  2.06603E-03  2.02141E-03  1.97712E-03
      3618.48  1.03508E-01  1.05939E-01  1.06472E-01  1.11371E-01  1.12444E-01  1.15204E-01  1.17765E-01  1.20584E-01  1.17043E-01  1.18777E-01  1.19086E-01  1.22201E-01  1.21931E-01  1.15268E-01  1.16375E-01  1.09715E-01  1.07820E-01  1.03383E-01  1.04164E-01  9.77624E-02  9.20250E-02  8.93839E-02  8.73908E-02  7.66611E-02  7.45065E-02  6.95552E-02  6.85649E-02  6.05837E-02  5.55829E-02  4.75073E-02  4.35588E-02  4.09358E-02  3.50230E-02  3.02050E-02  2.61260E-02  2.16518E-02  1.89200E-02  1.73462E-02  1.37863E-02  9.89943E-03  8.74183E-03  8.19039E-03  6.45988E-03  5.48932E-03  4.57809E-03  4.05434E-03  3.52273E-03  3.10418E-03  2.13749E-03  2.58810E-03  2.37182E-03  2.11827E-03
