#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
5103,50.233,24.894,51.344,25.890,51.326,23.890,49.139,23.890,49.121,25.890,2,0.000,0,0.9,MS230428f,5103,0.000
5102,48.140,24.894,49.251,25.890,49.233,23.890,47.046,23.890,47.028,25.890,1,0.000,1,1.0,MS230428f,5102,0.000
5443,49.880,28.723,51.031,29.719,51.009,27.719,48.750,27.719,48.728,29.719,0,0.000,2,1.0,MS230428f,5443,0.000
5442,47.711,28.723,48.862,29.719,48.840,27.719,46.581,27.719,46.560,29.719,0,0.000,3,1.0,MS230428f,5442,0.000
5441,45.542,28.723,46.693,29.719,46.672,27.719,44.413,27.719,44.391,29.719,0,0.000,4,1.0,MS230428f,5441,0.000
5274,48.994,26.809,50.124,27.804,50.105,25.804,47.883,25.804,47.864,27.804,0,0.000,5,1.0,MS230428f,5274,0.000
5273,46.864,26.809,47.994,27.804,47.975,25.804,45.753,25.804,45.734,27.804,0,0.000,6,1.0,MS230428f,5273,0.000
5101,46.047,24.894,47.158,25.890,47.140,23.890,44.953,23.890,44.935,25.890,0,0.000,7,1.0,MS230428f,5101,0.000
4929,49.655,22.979,50.749,23.975,50.733,21.975,48.577,21.975,48.561,23.975,0,0.000,8,1.0,MS230428f,4929,0.000
4928,47.586,22.979,48.680,23.975,48.664,21.975,46.508,21.975,46.492,23.975,0,0.000,9,1.0,MS230428f,4928,0.000
