#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
18753,47.368,36.545,48.110,37.135,48.099,35.952,46.638,35.952,46.626,37.135,7,1.283,0,0.5,MS230428f,18753,1.283
19794,47.331,40.909,48.120,41.498,48.106,40.315,46.555,40.315,46.541,41.498,3,0.926,1,0.5,MS230428f,19794,0.926
18484,48.000,35.455,48.732,36.044,48.721,34.861,47.279,34.861,47.268,36.044,6,0.540,2,0.9,MS230428f,18484,0.540
18483,46.667,35.455,47.398,36.044,47.387,34.861,45.946,34.861,45.935,36.044,5,0.538,3,0.9,MS230428f,18483,0.538
19540,48.000,39.818,48.777,40.407,48.764,39.224,47.236,39.224,47.223,40.407,4,0.528,4,0.9,MS230428f,19540,0.528
19281,47.259,38.727,48.023,39.316,48.011,38.133,46.507,38.133,46.494,39.316,3,0.316,5,0.95,MS230428f,19281,0.316
20044,46.640,42.000,47.443,42.589,47.428,41.406,45.851,41.406,45.836,42.589,1,0.196,6,1.0,MS230428f,20044,0.196
19020,49.278,37.636,50.030,38.225,50.019,37.043,48.537,37.043,48.525,38.225,1,0.092,7,1.0,MS230428f,19020,0.092
19541,49.412,39.818,50.189,40.407,50.175,39.224,48.648,39.224,48.635,40.407,3,0.063,8,1.0,MS230428f,19541,0.063
18209,45.985,34.364,46.707,34.953,46.697,33.770,45.274,33.770,45.264,34.953,2,0.024,9,1.0,MS230428f,18209,0.024
19539,46.588,39.818,47.365,40.407,47.352,39.224,45.825,39.224,45.811,40.407,3,0.011,10,1.0,MS230428f,19539,0.011
18210,47.299,34.364,48.021,34.953,48.011,33.770,46.588,33.770,46.578,34.953,2,0.005,11,1.0,MS230428f,18210,0.005
19018,46.540,37.636,47.293,38.225,47.281,37.043,45.799,37.043,45.787,38.225,3,0.004,12,1.0,MS230428f,19018,0.004
19019,47.909,37.636,48.662,38.225,48.650,37.043,47.168,37.043,47.156,38.225,3,0.003,13,1.0,MS230428f,19019,0.003
17934,48.087,33.273,48.799,33.862,48.789,32.679,47.384,32.679,47.374,33.862,1,0.002,14,1.0,MS230428f,17934,0.002
18211,48.613,34.364,49.335,34.953,49.325,33.770,47.902,33.770,47.891,34.953,3,0.002,15,1.0,MS230428f,18211,0.002
18752,46.015,36.545,46.757,37.135,46.746,35.952,45.284,35.952,45.273,37.135,1,0.002,16,1.0,MS230428f,18752,0.002
19280,45.869,38.727,46.633,39.316,46.621,38.133,45.117,38.133,45.104,39.316,1,0.002,17,1.0,MS230428f,19280,0.002
18485,49.333,35.455,50.065,36.044,50.054,34.861,48.613,34.861,48.602,36.044,2,0.002,18,1.0,MS230428f,18485,0.002
