name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1026266,46.752,36.168,47.222,0.0018024940645613532,0.800000011920929,1.000,0,0.5,MS230428f,1026266,1.000
843,47.554,40.766,34.778,0.002629319939318145,0.4000000059604645,0.729,1,0.5,MS230428f,843,0.729
50047,47.343,35.533,34.672,0.007607904942392324,0.10000000149011612,0.527,2,0.9,MS230428f,50047,0.527
86845,48.138,39.318,50.462,0.0003639397386001618,2.0,0.505,3,0.9,MS230428f,86845,0.505
1028934,47.228,41.467,33.363,0.0014121422995403826,0.20000000298023224,0.196,4,0.9,MS230428f,1028934,0.196
86842,47.322,38.649,38.396,0.003584566770845382,0.05999999865889549,0.149,5,0.9,MS230428f,86842,0.149
1070125,47.065,36.450,48.363,0.0016171325102991671,0.12999999523162842,0.146,6,0.9,MS230428f,1070125,0.146
86840,47.065,36.450,47.607,0.002113939654018095,0.09000000357627869,0.132,7,0.9,MS230428f,86840,0.132
1069987,47.322,38.649,38.655,0.003584566770845382,0.03999999910593033,0.099,8,0.95,MS230428f,1069987,0.099
76046,49.046,37.396,42.528,0.000665560611049205,0.20000000298023224,0.092,9,0.95,MS230428f,76046,0.092
2635,47.748,38.659,31.378,0.002442778561751836,0.03999999910593033,0.068,10,1.0,MS230428f,2635,0.068
76041,49.091,39.642,37.266,0.00041192271254007626,0.20000000298023224,0.057,11,1.0,MS230428f,76041,0.057
5522396,46.541,34.443,36.855,0.0033827002617823486,0.009999999776482582,0.023,12,1.0,MS230428f,5522396,0.023
86841,47.334,39.709,48.551,0.0013546466599791052,0.009999999776482582,0.009,13,1.0,MS230428f,86841,0.009
22187008,48.640,39.769,36.538,0.001334760381712524,0.008999999612569809,0.008,14,1.0,MS230428f,22187008,0.008
86846,48.708,40.267,34.646,0.0011669144340415564,0.00800000037997961,0.006,15,1.0,MS230428f,86846,0.006
5621371,47.199,35.377,38.400,0.007852639999471655,0.0010000000474974513,0.005,16,1.0,MS230428f,5621371,0.005
5620557,47.369,34.922,36.849,0.007804227029757529,0.0010000000474974513,0.005,17,1.0,MS230428f,5620557,0.005
5621214,48.050,35.529,37.455,0.00482233361178693,0.0010000000474974513,0.003,18,1.0,MS230428f,5621214,0.003
5610277,46.943,38.085,35.496,0.004772918033849668,0.0010000000474974513,0.003,19,1.0,MS230428f,5610277,0.003
5621028,48.087,35.140,37.997,0.0044849569312376695,0.0010000000474974513,0.003,20,1.0,MS230428f,5621028,0.003
5666407,48.315,33.227,34.354,0.0037545301778261087,0.0010000000474974513,0.002,21,1.0,MS230428f,5666407,0.002
5571528,47.455,36.388,44.350,0.0036964945116036525,0.0010000000474974513,0.002,22,1.0,MS230428f,5571528,0.002
5571926,46.306,36.746,35.754,0.0030135154034689644,0.0010000000474974513,0.002,23,1.0,MS230428f,5571926,0.002
5610700,46.480,38.406,36.038,0.002964012365005496,0.0010000000474974513,0.002,24,1.0,MS230428f,5610700,0.002
5571164,47.515,36.205,27.930,0.0029612600491902854,0.0010000000474974513,0.002,25,1.0,MS230428f,5571164,0.002
5609430,47.570,37.162,27.945,0.0026193339529642,0.0010000000474974513,0.002,26,1.0,MS230428f,5609430,0.002
5701090,48.592,34.595,28.768,0.0022805314207813864,0.0010000000474974513,0.001,27,1.0,MS230428f,5701090,0.001
5572150,47.197,36.961,27.277,0.0022541683345154067,0.0010000000474974513,0.001,28,1.0,MS230428f,5572150,0.001
5609305,46.825,37.768,45.991,0.002254124830241068,0.0010000000474974513,0.001,29,1.0,MS230428f,5609305,0.001
5561175,47.181,39.860,26.067,0.0021078637641446752,0.0010000000474974513,0.001,30,1.0,MS230428f,5561175,0.001
5521924,46.242,34.229,35.074,0.0019418984158272685,0.0010000000474974513,0.001,31,1.0,MS230428f,5521924,0.001
5609873,48.017,37.451,42.831,0.0018967584555575814,0.0010000000474974513,0.001,32,1.0,MS230428f,5609873,0.001
5701593,48.642,35.024,35.688,0.0018259811653535349,0.0010000000474974513,0.001,33,1.0,MS230428f,5701593,0.001
5561228,46.865,39.889,26.376,0.0015552026311609415,0.0010000000474974513,0.001,34,1.0,MS230428f,5561228,0.001
5659119,48.939,35.638,29.530,0.0014044971517597521,0.0010000000474974513,0.001,35,1.0,MS230428f,5659119,0.001
5615539,47.464,40.989,43.614,0.001322192122836885,0.0010000000474974513,0.001,36,1.0,MS230428f,5615539,0.001
5666961,49.027,33.984,26.713,0.0012273154014223943,0.0010000000474974513,0.001,37,1.0,MS230428f,5666961,0.001
5754521,49.427,39.024,20.953,0.0011830380455742345,0.0010000000474974513,0.001,38,1.0,MS230428f,5754521,0.001
5754258,50.918,36.092,21.787,0.001075464029077796,0.0010000000474974513,0.000,39,1.0,MS230428f,5754258,0.000
5754366,50.112,35.695,22.861,0.000910819026198715,0.0010000000474974513,0.000,40,1.0,MS230428f,5754366,0.000
5666164,49.210,33.250,30.311,0.0009097183915419784,0.0010000000474974513,0.000,41,1.0,MS230428f,5666164,0.000
5706842,48.921,40.506,26.072,0.0008186532934291718,0.0010000000474974513,0.000,42,1.0,MS230428f,5706842,0.000
5571649,46.760,36.428,25.634,0.0007802236310472953,0.0010000000474974513,0.000,43,1.0,MS230428f,5571649,0.000
5753860,49.629,33.780,21.753,0.000664672908373533,0.0010000000474974513,0.000,44,1.0,MS230428f,5753860,0.000
5700954,49.053,34.163,38.277,0.000652548882343108,0.0010000000474974513,0.000,45,1.0,MS230428f,5700954,0.000
5755890,49.467,40.039,23.394,0.0006360404633641125,0.0010000000474974513,0.000,46,1.0,MS230428f,5755890,0.000
