|       obj |   ra_hms |  dec_dms | filter | exptime | count | binning |                 weight |     note | scheduled |     name |      ra |     dec |                d_L |               prob_vol | stmass |      prob_vol_x_stmass | rank | confidence |                                               mainTarget |                                                                       FixedTarget |                               id |           moonsep | rise |                    transit | set | maxalt |
| MS230428f | 03:07:00 | 36:10:03 |    V,R | 120,120 |   5,5 |     1,1 |                    1.0 |  1026266 |     False |  1026266 | 46.7524 | 36.1677 |          47.222008 |  0.0018024940645613532 |    0.8 |                    1.0 |    0 |        0.5 | Target[name=MS230428f, ra[deg]=46.7524, dec[deg]=36.1677 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (46.7524, 36.1677)> | 2b552cd45ea84b19ab1a957ab586780c | 80.10295318451318 |      | 2023-04-28 04:19:44.281352 |     |   5.13 |
| MS230428f | 03:10:12 | 40:45:56 |    V,R | 120,120 |   5,5 |     1,1 |     0.7292826406014452 |      843 |     False |      843 | 47.5539 | 40.7657 |          34.778224 |   0.002629319939318145 |    0.4 |     0.7292826406014452 |    1 |        0.5 | Target[name=MS230428f, ra[deg]=47.5539, dec[deg]=40.7657 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.5539, 40.7657)> | fbfa134c5a1f4019b906ab9e3fa0e222 | 78.11566441352241 |      | 2023-04-28 04:21:33.773496 |     |   8.75 |
| MS230428f | 03:09:22 | 35:31:59 |    V,R | 120,120 |   5,5 |     1,1 |     0.5274675472081648 |    50047 |     False |    50047 | 47.3428 | 35.5331 |          34.672183 |   0.007607904942392324 |    0.1 |     0.5274675472081648 |    2 |        0.9 | Target[name=MS230428f, ra[deg]=47.3428, dec[deg]=35.5331 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.3428, 35.5331)> | 29356f12a0dc4f45850b9cee64f835b1 | 79.84542868052696 |      | 2023-04-28 04:21:19.616059 |     |   5.04 |
| MS230428f | 03:12:33 | 39:19:05 |    V,R | 120,120 |   5,5 |     1,1 |     0.5046380989970191 |    86845 |     False |    86845 | 48.1379 | 39.3183 |          50.461991 |  0.0003639397386001618 |    2.0 |     0.5046380989970191 |    3 |        0.9 | Target[name=MS230428f, ra[deg]=48.1379, dec[deg]=39.3183 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.1379, 39.3183)> | f6ccd7be257f439ba743f83352b8ba54 | 78.10827296116526 |      | 2023-04-28 04:23:27.774849 |     |   8.09 |
| MS230428f | 03:08:54 | 41:28:00 |    V,R | 120,120 |   5,5 |     1,1 |     0.1956413481891315 |  1028934 |     False |  1028934 | 47.2282 | 41.4669 |          33.362536 |  0.0014121422995403826 |    0.2 |     0.1956413481891315 |    4 |        0.9 | Target[name=MS230428f, ra[deg]=47.2282, dec[deg]=41.4669 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.2282, 41.4669)> | a70ae417c26d428687d54fd334adea17 | 78.14603417192374 |      | 2023-04-28 04:20:22.400518 |     |   9.05 |
| MS230428f | 03:09:17 | 38:38:57 |    V,R | 120,120 |   5,5 |     1,1 |    0.14891946518265947 |    86842 |     False |    86842 | 47.3222 | 38.6494 |          38.395591 |   0.003584566770845382 |   0.06 |    0.14891946518265947 |    5 |        0.9 | Target[name=MS230428f, ra[deg]=47.3222, dec[deg]=38.6494 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.3222, 38.6494)> | 48435bac9b3f44d0a74147c7811025db | 78.91149659066701 |      | 2023-04-28 04:21:26.194338 |     |   7.17 |
| MS230428f | 03:08:15 | 36:26:58 |    V,R | 120,120 |   5,5 |     1,1 |     0.1455573892238758 |  1070125 |     False |  1070125 | 47.0655 | 36.4497 |          48.363064 |  0.0016171325102991671 |   0.13 |     0.1455573892238758 |    6 |        0.9 | Target[name=MS230428f, ra[deg]=47.0655, dec[deg]=36.4497 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.0655, 36.4497)> | c629e244cfc54fe58b453b7e65b12763 |  79.7754693767374 |      | 2023-04-28 04:20:46.873288 |     |   5.51 |
| MS230428f | 03:08:15 | 36:26:58 |    V,R | 120,120 |   5,5 |     1,1 |    0.13170293303121527 |    86840 |     False |    86840 | 47.0654 | 36.4496 |          47.607443 |   0.002113939654018095 |   0.09 |    0.13170293303121527 |    7 |        0.9 | Target[name=MS230428f, ra[deg]=47.0654, dec[deg]=36.4496 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.0654, 36.4496)> | 27a7ac7ed04b4498be972f2f1132b105 | 79.77557678601386 |      | 2023-04-28 04:20:46.854056 |     |   5.51 |
| MS230428f | 03:09:17 | 38:38:57 |    V,R | 120,120 |   5,5 |     1,1 |    0.09918921750311442 |  1069987 |     False |  1069987 | 47.3221 | 38.6494 |          38.655023 |   0.003584566770845382 |   0.04 |    0.09918921750311442 |    8 |       0.95 | Target[name=MS230428f, ra[deg]=47.3221, dec[deg]=38.6494 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.3221, 38.6494)> | 9edde9d9786b49dc877002b60d1ea7ab |  78.9115710914537 |      | 2023-04-28 04:21:26.177520 |     |   7.17 |
| MS230428f | 03:16:11 | 37:23:45 |    V,R | 120,120 |   5,5 |     1,1 |    0.09206483242503159 |    76046 |     False |    76046 | 49.0462 |  37.396 |          42.528025 |   0.000665560611049205 |    0.2 |    0.09206483242503159 |    9 |       0.95 |  Target[name=MS230428f, ra[deg]=49.0462, dec[deg]=37.396 |  <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (49.0462, 37.396)> | b6152f1bd84b4effaabcef3dad17d0e3 |   77.981723869562 |      | 2023-04-28 04:25:35.545912 |     |   7.31 |
| MS230428f | 03:10:59 | 38:39:32 |    V,R | 120,120 |   5,5 |     1,1 |    0.06750817258709803 |     2635 |     False |     2635 | 47.7475 |  38.659 |          31.377535 |   0.002442778561751836 |   0.04 |    0.06750817258709803 |   10 |        1.0 |  Target[name=MS230428f, ra[deg]=47.7475, dec[deg]=38.659 |  <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.7475, 38.659)> | 3b43576471e74997b4db4b5e45cdb72d | 78.59159006680501 |      | 2023-04-28 04:22:34.537962 |     |   7.42 |
| MS230428f | 03:16:21 | 39:38:31 |    V,R | 120,120 |   5,5 |     1,1 |    0.05687654667106831 |    76041 |     False |    76041 | 49.0907 | 39.6422 |          37.266351 | 0.00041192271254007626 |    0.2 |    0.05687654667106831 |   11 |        1.0 | Target[name=MS230428f, ra[deg]=49.0907, dec[deg]=39.6422 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (49.0907, 39.6422)> | bb0ff902766e4e08899e9bd262d4dc35 | 77.31105278787507 |      | 2023-04-28 04:25:54.437743 |     |   8.85 |
| MS230428f | 03:06:09 | 34:26:36 |    V,R | 120,120 |   5,5 |     1,1 |    0.02319355521845814 |  5522396 |     False |  5522396 | 46.5413 | 34.4434 |          36.854538 |  0.0033827002617823486 |   0.01 |    0.02319355521845814 |   12 |        1.0 | Target[name=MS230428f, ra[deg]=46.5413, dec[deg]=34.4434 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (46.5413, 34.4434)> | cbab760ecea74e9db81a2bb0cc75e0db | 80.81120471648798 |      | 2023-04-28 04:18:25.181520 |     |   3.81 |
| MS230428f | 03:09:20 | 39:42:33 |    V,R | 120,120 |   5,5 |     1,1 |   0.009125522123724777 |    86841 |     False |    86841 | 47.3338 | 39.7094 |          48.551132 |  0.0013546466599791052 |   0.01 |   0.009125522123724777 |   13 |        1.0 | Target[name=MS230428f, ra[deg]=47.3338, dec[deg]=39.7094 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.3338, 39.7094)> | db01631d3c964e6eaad55324e9ad86ef | 78.58662926244827 |      | 2023-04-28 04:21:10.257229 |     |    7.9 |
| MS230428f | 03:14:33 | 39:46:08 |    V,R | 120,120 |   5,5 |     1,1 |   0.008061691024304428 | 22187008 |     False | 22187008 | 48.6396 | 39.7691 |          36.538236 |   0.001334760381712524 |  0.009 |   0.008061691024304428 |   14 |        1.0 | Target[name=MS230428f, ra[deg]=48.6396, dec[deg]=39.7691 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.6396, 39.7691)> | 2013b3b6ce864e8486ed6d29c8f10ed7 | 77.60835225798513 |      | 2023-04-28 04:24:43.970614 |     |   8.68 |
| MS230428f | 03:14:49 | 40:16:00 |    V,R | 120,120 |   5,5 |     1,1 |   0.006204366380993221 |    86846 |     False |    86846 | 48.7083 | 40.2667 |          34.645699 |  0.0011669144340415564 |  0.008 |   0.006204366380993221 |   15 |        1.0 | Target[name=MS230428f, ra[deg]=48.7083, dec[deg]=40.2667 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.7083, 40.2667)> | c4c9bcd82c4941ef8e3601122d33f233 | 77.41740701808288 |      | 2023-04-28 04:24:55.116480 |     |   9.06 |
| MS230428f | 03:08:47 | 35:22:37 |    V,R | 120,120 |   5,5 |     1,1 |   0.005175876351965075 |  5621371 |     False |  5621371 | 47.1989 | 35.3769 |          38.400256 |   0.007852639999471655 |  0.001 |   0.005175876351965075 |   16 |        1.0 | Target[name=MS230428f, ra[deg]=47.1989, dec[deg]=35.3769 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.1989, 35.3769)> | 259264698a294be2b6a4b03ad09aafc4 | 80.00530067029699 |      | 2023-04-28 04:20:51.692051 |     |   4.85 |
| MS230428f | 03:09:28 | 34:55:17 |    V,R | 120,120 |   5,5 |     1,1 |   0.005142293644529749 |  5620557 |     False |  5620557 | 47.3694 | 34.9215 | 36.848997999999995 |   0.007804227029757529 |  0.001 |   0.005142293644529749 |   17 |        1.0 | Target[name=MS230428f, ra[deg]=47.3694, dec[deg]=34.9215 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.3694, 34.9215)> | ae100b885f5e4720a600d41cf2680f39 | 80.01431538660606 |      | 2023-04-28 04:21:13.894385 |     |   4.63 |
| MS230428f | 03:12:12 | 35:31:43 |    V,R | 120,120 |   5,5 |     1,1 |  0.0030738385414787847 |  5621214 |     False |  5621214 | 48.0503 | 35.5287 |          37.454611 |    0.00482233361178693 |  0.001 |  0.0030738385414787847 |   18 |        1.0 | Target[name=MS230428f, ra[deg]=48.0503, dec[deg]=35.5287 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.0503, 35.5287)> | c8500f029791444e977e856af7b44b40 | 79.29861860925334 |      | 2023-04-28 04:23:14.102986 |     |   5.45 |
| MS230428f | 03:07:46 | 38:05:06 |    V,R | 120,120 |   5,5 |     1,1 |  0.0030395603530839403 |  5610277 |     False |  5610277 |  46.943 | 38.0852 |          35.495836 |   0.004772918033849668 |  0.001 |  0.0030395603530839403 |   19 |        1.0 |  Target[name=MS230428f, ra[deg]=46.943, dec[deg]=38.0852 |  <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (46.943, 38.0852)> | db5b62ef29c34566a5daf7fd42767a58 | 79.36569237792574 |      | 2023-04-28 04:20:28.229615 |     |   6.57 |
| MS230428f | 03:12:20 | 35:08:23 |    V,R | 120,120 |   5,5 |     1,1 |   0.002839809882933554 |  5621028 |     False |  5621028 |  48.087 | 35.1398 |          37.997315 |  0.0044849569312376695 |  0.001 |   0.002839809882933554 |   20 |        1.0 |  Target[name=MS230428f, ra[deg]=48.087, dec[deg]=35.1398 |  <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.087, 35.1398)> | 0644b58e2f11456c8dc31e7e4b530e4b | 79.38804777037294 |      | 2023-04-28 04:23:16.288048 |     |   5.21 |
| MS230428f | 03:13:15 | 33:13:36 |    V,R | 120,120 |   5,5 |     1,1 |  0.0023331335086561188 |  5666407 |     False |  5666407 | 48.3147 | 33.2267 |          34.353905 |  0.0037545301778261087 |  0.001 |  0.0023331335086561188 |   21 |        1.0 | Target[name=MS230428f, ra[deg]=48.3147, dec[deg]=33.2267 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.3147, 33.2267)> | 577fd64a872c4c09a6afe3f1878077b0 | 79.79324330737117 |      | 2023-04-28 04:23:42.205912 |     |   4.04 |
| MS230428f | 03:09:49 | 36:23:16 |    V,R | 120,120 |   5,5 |     1,1 |  0.0022928758088894717 |  5571528 |     False |  5571528 | 47.4546 | 36.3878 | 44.349990000000005 |  0.0036964945116036525 |  0.001 |  0.0022928758088894717 |   22 |        1.0 | Target[name=MS230428f, ra[deg]=47.4546, dec[deg]=36.3878 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.4546, 36.3878)> | c809cea183ee4303b7da3eb24c56e197 |   79.496538101799 |      | 2023-04-28 04:21:51.816287 |     |   5.69 |
| MS230428f | 03:05:13 | 36:44:46 |    V,R | 120,120 |   5,5 |     1,1 |   0.001819112523795316 |  5571926 |     False |  5571926 | 46.3056 | 36.7462 | 35.754028999999996 |  0.0030135154034689644 |  0.001 |   0.001819112523795316 |   23 |        1.0 | Target[name=MS230428f, ra[deg]=46.3056, dec[deg]=36.7462 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (46.3056, 36.7462)> | ac971df3b59a4d4a9fb6843b587aa60e | 80.26253692074035 |      | 2023-04-28 04:18:21.671058 |     |   5.27 |
| MS230428f | 03:05:55 | 38:24:20 |    V,R | 120,120 |   5,5 |     1,1 |  0.0017847736665077955 |  5610700 |     False |  5610700 | 46.4798 | 38.4056 |          36.038188 |   0.002964012365005496 |  0.001 |  0.0017847736665077955 |   24 |        1.0 | Target[name=MS230428f, ra[deg]=46.4798, dec[deg]=38.4056 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (46.4798, 38.4056)> | b8d1acbc6b044967a74a7eb61eff9bff | 79.61347360016623 |      | 2023-04-28 04:18:53.474708 |     |   6.53 |
| MS230428f | 03:10:03 | 36:12:16 |    V,R | 120,120 |   5,5 |     1,1 |    0.00178286446289278 |  5571164 |     False |  5571164 | 47.5148 | 36.2046 | 27.929788000000002 |  0.0029612600491902854 |  0.001 |    0.00178286446289278 |   25 |        1.0 | Target[name=MS230428f, ra[deg]=47.5148, dec[deg]=36.2046 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.5148, 36.2046)> | 37833d4fef3345f18c9283744fd2d47a | 79.50634478483938 |      | 2023-04-28 04:21:58.898003 |     |    5.6 |
| MS230428f | 03:10:16 | 37:09:43 |    V,R | 120,120 |   5,5 |     1,1 |  0.0015456800034004338 |  5609430 |     False |  5609430 | 47.5699 | 37.1621 | 27.944654999999997 |     0.0026193339529642 |  0.001 |  0.0015456800034004338 |   26 |        1.0 | Target[name=MS230428f, ra[deg]=47.5699, dec[deg]=37.1621 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.5699, 37.1621)> | 7e4fb739b79a43f9b0e06b2983c3b866 |  79.1731431338186 |      | 2023-04-28 04:22:17.826003 |     |   6.29 |
| MS230428f | 03:14:22 | 34:35:43 |    V,R | 120,120 |   5,5 |     1,1 |  0.0013106622719158947 |  5701090 |     False |  5701090 | 48.5921 | 34.5954 | 28.768033000000003 |  0.0022805314207813864 |  0.001 |  0.0013106622719158947 |   27 |        1.0 | Target[name=MS230428f, ra[deg]=48.5921, dec[deg]=34.5954 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.5921, 34.5954)> | e7b8f7ae86b44f128577ef40c0dee6c6 | 79.15760074103062 |      | 2023-04-28 04:24:33.964874 |     |   5.14 |
| MS230428f | 03:08:47 | 36:57:41 |    V,R | 120,120 |   5,5 |     1,1 |  0.0012923749448134556 |  5572150 |     False |  5572150 | 47.1969 | 36.9614 | 27.277008000000002 |  0.0022541683345154067 |  0.001 |  0.0012923749448134556 |   28 |        1.0 | Target[name=MS230428f, ra[deg]=47.1969, dec[deg]=36.9614 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.1969, 36.9614)> | 324cff63b525480c90e9589f32623ae4 | 79.51776515037407 |      | 2023-04-28 04:21:15.784135 |     |   5.94 |
| MS230428f | 03:07:17 | 37:46:05 |    V,R | 120,120 |   5,5 |     1,1 |    0.00129234476712913 |  5609305 |     False |  5609305 | 46.8248 | 37.7681 |           45.99139 |   0.002254124830241068 |  0.001 |    0.00129234476712913 |   29 |        1.0 | Target[name=MS230428f, ra[deg]=46.8248, dec[deg]=37.7681 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (46.8248, 37.7681)> | c0998308add04330b0d603c0e5bbcfc7 | 79.55162902886755 |      | 2023-04-28 04:20:09.456070 |     |   6.28 |
| MS230428f | 03:08:43 | 39:51:37 |    V,R | 120,120 |   5,5 |     1,1 |  0.0011908876034620746 |  5561175 |     False |  5561175 | 47.1814 | 39.8605 |          26.067079 |  0.0021078637641446752 |  0.001 |  0.0011908876034620746 |   30 |        1.0 | Target[name=MS230428f, ra[deg]=47.1814, dec[deg]=39.8605 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (47.1814, 39.8605)> | f46d1f23047c47279274848c9fc63c46 | 78.65355568996551 |      | 2023-04-28 04:20:40.158297 |     |   7.92 |
| MS230428f | 03:04:58 | 34:13:46 |    V,R | 120,120 |   5,5 |     1,1 |  0.0010757621366737926 |  5521924 |     False |  5521924 | 46.2421 | 34.2295 | 35.074028999999996 |  0.0019418984158272685 |  0.001 |  0.0010757621366737926 |   31 |        1.0 | Target[name=MS230428f, ra[deg]=46.2421, dec[deg]=34.2295 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (46.2421, 34.2295)> | f60be341dcfd4cd583daf03bac40555f | 81.11381999091267 |      | 2023-04-28 04:17:15.350557 |     |   3.48 |
| MS230428f | 03:12:04 | 37:27:04 |    V,R | 120,120 |   5,5 |     1,1 |  0.0010444498232930893 |  5609873 |     False |  5609873 | 48.0174 | 37.4514 | 42.830828000000004 |  0.0018967584555575814 |  0.001 |  0.0010444498232930893 |   32 |        1.0 | Target[name=MS230428f, ra[deg]=48.0174, dec[deg]=37.4514 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.0174, 37.4514)> | f90b23d3cd614a7daf1d5506afad2cc6 | 78.74682933593157 |      | 2023-04-28 04:23:24.202992 |     |   6.75 |
| MS230428f | 03:14:34 | 35:01:27 |    V,R | 120,120 |   5,5 |     1,1 |   0.000995353619444759 |  5701593 |     False |  5701593 | 48.6417 | 35.0244 |           35.68827 |  0.0018259811653535349 |  0.001 |   0.000995353619444759 |   33 |        1.0 | Target[name=MS230428f, ra[deg]=48.6417, dec[deg]=35.0244 | <FixedTarget "MS230428f" at SkyCoord (ICRS): (ra, dec) in deg (48.6417, 35.0244)> | 95890803e6294e0185189839efbed39a | 78.99001461880628 |      | 2023-04-28 04:24:42.503673 |     |   5.46 |
