#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
58,168.387,-28.286,169.893,-26.935,169.931,-29.620,166.843,-29.620,166.882,-26.935,10,0.221,0,0.5,MS230428i,58,0.221
840,166.765,-12.857,168.134,-11.511,168.149,-14.196,165.380,-14.196,165.395,-11.511,8,0.182,1,0.5,MS230428i,840,0.182
440,167.634,-20.571,169.055,-19.223,169.080,-21.908,166.187,-21.908,166.212,-19.223,14,0.111,2,0.9,MS230428i,440,0.111
572,167.820,-18.000,169.220,-16.652,169.242,-19.337,166.397,-19.337,166.419,-16.652,13,0.070,3,0.9,MS230428i,572,0.070
1670,170.935,2.571,172.281,3.913,172.278,1.228,169.593,1.228,169.590,3.913,21,0.056,4,0.9,MS230428i,1670,0.056
310,167.442,-23.143,168.887,-21.794,168.917,-24.479,165.967,-24.479,165.996,-21.794,11,0.052,5,0.9,MS230428i,310,0.052
705,166.567,-15.429,167.951,-14.082,167.969,-16.767,165.165,-16.767,165.183,-14.082,12,0.049,6,0.9,MS230428i,705,0.049
1391,168.345,-2.571,169.688,-1.228,169.691,-3.913,167.000,-3.913,167.003,-1.228,20,0.044,7,0.9,MS230428i,1391,0.044
841,169.412,-12.857,170.781,-11.511,170.796,-14.196,168.027,-14.196,168.042,-11.511,8,0.040,8,0.9,MS230428i,841,0.040
977,168.175,-10.286,169.534,-8.940,169.545,-11.625,166.805,-11.625,166.817,-8.940,6,0.028,9,0.9,MS230428i,977,0.028
1530,168.345,0.000,169.688,1.343,169.688,-1.343,167.003,-1.343,167.003,1.343,19,0.022,10,0.9,MS230428i,1530,0.022
1252,166.957,-5.143,168.302,-3.799,168.307,-6.484,165.606,-6.484,165.611,-3.799,14,0.018,11,0.9,MS230428i,1252,0.018
2356,171.940,15.429,173.342,16.767,173.324,14.082,170.557,14.082,170.539,16.767,11,0.017,12,0.95,MS230428i,2356,0.017
183,168.571,-25.714,170.045,-24.364,170.078,-27.049,167.064,-27.049,167.098,-24.364,11,0.013,13,0.95,MS230428i,183,0.013
1808,169.565,5.143,170.916,6.484,170.910,3.799,168.220,3.799,168.214,6.484,19,0.011,14,0.95,MS230428i,1808,0.011
2490,173.233,18.000,174.655,19.337,174.634,16.652,171.832,16.652,171.811,19.337,18,0.011,15,1.0,MS230428i,2490,0.011
2221,172.059,12.857,173.443,14.196,173.429,11.511,170.689,11.511,170.674,14.196,12,0.009,16,1.0,MS230428i,2221,0.009
2220,169.412,12.857,170.796,14.196,170.781,11.511,168.042,11.511,168.027,14.196,10,0.008,17,1.0,MS230428i,2220,0.008
706,169.254,-15.429,170.637,-14.082,170.655,-16.767,167.852,-16.767,167.870,-14.082,6,0.008,18,1.0,MS230428i,706,0.008
439,164.885,-20.571,166.307,-19.223,166.332,-21.908,163.439,-21.908,163.464,-19.223,1,0.006,19,1.0,MS230428i,439,0.006
2084,170.803,10.286,172.173,11.625,172.162,8.940,169.444,8.940,169.433,11.625,9,0.006,20,1.0,MS230428i,2084,0.006
1669,168.345,2.571,169.691,3.913,169.688,1.228,167.003,1.228,167.000,3.913,15,0.005,21,1.0,MS230428i,1669,0.005
1946,169.565,7.714,170.924,9.055,170.916,6.370,168.215,6.370,168.206,9.055,8,0.002,22,1.0,MS230428i,1946,0.002
1253,169.565,-5.143,170.910,-3.799,170.916,-6.484,168.214,-6.484,168.220,-3.799,9,0.002,23,1.0,MS230428i,1253,0.002
1115,169.565,-7.714,170.916,-6.370,170.924,-9.055,168.206,-9.055,168.215,-6.370,4,0.001,24,1.0,MS230428i,1115,0.001
57,165.484,-28.286,166.989,-26.935,167.028,-29.620,163.940,-29.620,163.978,-26.935,1,0.001,25,1.0,MS230428i,57,0.001
1807,166.957,5.143,168.307,6.484,168.302,3.799,165.611,3.799,165.606,6.484,2,0.000,26,1.0,MS230428i,1807,0.000
1531,170.935,0.000,172.278,1.343,172.278,-1.343,169.593,-1.343,169.593,1.343,2,0.000,27,1.0,MS230428i,1531,0.000
976,165.547,-10.286,166.906,-8.940,166.918,-11.625,164.177,-11.625,164.189,-8.940,4,0.000,28,1.0,MS230428i,976,0.000
1947,172.174,7.714,173.533,9.055,173.524,6.370,170.823,6.370,170.815,9.055,2,0.000,29,1.0,MS230428i,1947,0.000
182,165.714,-25.714,167.188,-24.364,167.221,-27.049,164.207,-27.049,164.241,-24.364,1,0.000,30,1.0,MS230428i,182,0.000
2489,170.526,18.000,171.949,19.337,171.927,16.652,169.125,16.652,169.104,19.337,2,0.000,31,1.0,MS230428i,2489,0.000
1114,166.957,-7.714,168.307,-6.370,168.316,-9.055,165.597,-9.055,165.606,-6.370,1,0.000,32,1.0,MS230428i,1114,0.000
571,165.113,-18.000,166.514,-16.652,166.535,-19.337,163.690,-19.337,163.712,-16.652,1,0.000,33,1.0,MS230428i,571,0.000
2083,168.175,10.286,169.545,11.625,169.534,8.940,166.817,8.940,166.805,11.625,2,0.000,34,1.0,MS230428i,2083,0.000
59,171.290,-28.286,172.796,-26.935,172.834,-29.620,169.746,-29.620,169.785,-26.935,2,0.000,35,1.0,MS230428i,59,0.000
1390,165.755,-2.571,167.098,-1.228,167.101,-3.913,164.410,-3.913,164.413,-1.228,0,0.000,36,1.0,MS230428i,1390,0.000
311,170.233,-23.143,171.678,-21.794,171.707,-24.479,168.758,-24.479,168.787,-21.794,0,0.000,37,1.0,MS230428i,311,0.000
