#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
4432,167.103,-13.636,167.710,-13.044,167.713,-14.227,166.493,-14.227,166.496,-13.044,4,0.158,0,0.5,MS230428i,4432,0.158
135,167.586,-28.909,168.258,-28.316,168.266,-29.499,166.907,-29.499,166.914,-28.316,2,0.157,1,0.5,MS230428i,135,0.157
2849,167.308,-19.091,167.931,-18.498,167.936,-19.681,166.680,-19.681,166.684,-18.498,5,0.103,2,0.5,MS230428i,2849,0.103
427,168.328,-27.818,168.993,-27.225,169.000,-28.408,167.655,-28.408,167.662,-27.225,3,0.055,3,0.5,MS230428i,427,0.055
3162,167.389,-18.000,168.008,-17.408,168.013,-18.591,166.765,-18.591,166.769,-17.408,5,0.047,4,0.5,MS230428i,3162,0.047
1619,168.713,-23.455,169.355,-22.862,169.361,-24.045,168.065,-24.045,168.071,-22.862,3,0.047,5,0.9,MS230428i,1619,0.047
9665,169.605,3.818,170.198,4.409,170.197,3.226,169.012,3.226,169.012,4.409,12,0.045,6,0.9,MS230428i,9665,0.045
4112,167.022,-14.727,167.632,-14.135,167.635,-15.318,166.409,-15.318,166.412,-14.135,8,0.042,7,0.9,MS230428i,4112,0.042
7689,167.416,-2.727,168.008,-2.136,168.009,-3.319,166.824,-3.319,166.825,-2.136,8,0.041,8,0.9,MS230428i,7689,0.041
4433,168.224,-13.636,168.831,-13.044,168.834,-14.227,167.614,-14.227,167.617,-13.044,5,0.037,9,0.9,MS230428i,4433,0.037
9666,170.699,3.818,171.292,4.409,171.291,3.226,170.107,3.226,170.106,4.409,6,0.033,10,0.9,MS230428i,9666,0.033
136,168.828,-28.909,169.499,-28.316,169.507,-29.499,168.148,-29.499,168.156,-28.316,3,0.030,11,0.9,MS230428i,136,0.030
5399,166.667,-10.364,167.267,-9.772,167.269,-10.955,166.064,-10.955,166.066,-9.772,2,0.027,12,0.9,MS230428i,5399,0.027
3477,167.468,-16.909,168.085,-16.317,168.089,-17.500,166.848,-17.500,166.852,-16.317,4,0.020,13,0.9,MS230428i,3477,0.020
9336,169.605,2.727,170.197,3.319,170.197,2.136,169.013,2.136,169.012,3.319,13,0.020,14,0.9,MS230428i,9336,0.020
3478,168.608,-16.909,169.224,-16.317,169.228,-17.500,167.987,-17.500,167.991,-16.317,3,0.020,15,0.9,MS230428i,3478,0.020
7690,168.511,-2.727,169.103,-2.136,169.103,-3.319,167.918,-3.319,167.919,-2.136,7,0.016,16,0.9,MS230428i,7690,0.016
7032,167.927,-4.909,168.520,-4.317,168.521,-5.500,167.333,-5.500,167.334,-4.317,6,0.012,17,0.9,MS230428i,7032,0.012
12915,171.536,14.727,172.149,15.318,172.146,14.135,170.926,14.135,170.923,15.318,4,0.011,18,0.9,MS230428i,12915,0.011
13551,172.025,16.909,172.645,17.500,172.642,16.317,171.409,16.317,171.405,17.500,6,0.010,19,0.9,MS230428i,13551,0.010
8347,167.416,-0.545,168.008,0.046,168.008,-1.137,166.825,-1.137,166.825,0.046,4,0.010,20,0.9,MS230428i,8347,0.010
428,169.556,-27.818,170.221,-27.225,170.229,-28.408,168.884,-28.408,168.891,-27.225,4,0.010,21,0.9,MS230428i,428,0.010
8348,168.511,-0.545,169.102,0.046,169.102,-1.137,167.919,-1.137,167.919,0.046,6,0.008,22,0.9,MS230428i,8348,0.008
9993,169.024,4.909,169.619,5.500,169.618,4.317,168.431,4.317,168.430,5.500,10,0.007,23,0.95,MS230428i,9993,0.007
12594,170.467,13.636,171.077,14.227,171.074,13.044,169.860,13.044,169.857,14.227,6,0.007,24,0.95,MS230428i,12594,0.007
2537,166.065,-20.182,166.692,-19.589,166.697,-20.772,165.432,-20.772,165.437,-19.589,1,0.006,25,0.95,MS230428i,2537,0.006
3794,167.547,-15.818,168.160,-15.226,168.164,-16.409,166.931,-16.409,166.934,-15.226,2,0.006,26,0.95,MS230428i,3794,0.006
12595,171.589,13.636,172.199,14.227,172.196,13.044,170.982,13.044,170.979,14.227,3,0.006,27,0.95,MS230428i,12595,0.006
1018,169.128,-25.636,169.780,-25.043,169.787,-26.226,168.468,-26.226,168.475,-25.043,5,0.005,28,0.95,MS230428i,1018,0.005
722,169.627,-26.727,170.286,-26.134,170.293,-27.317,168.961,-27.317,168.968,-26.134,1,0.005,29,0.95,MS230428i,722,0.005
2538,167.226,-20.182,167.854,-19.589,167.858,-20.772,166.593,-20.772,166.598,-19.589,3,0.005,30,0.95,MS230428i,2538,0.005
721,168.407,-26.727,169.066,-26.134,169.072,-27.317,167.741,-27.317,167.748,-26.134,2,0.004,31,0.95,MS230428i,721,0.004
1923,168.235,-22.364,168.872,-21.771,168.878,-22.954,167.593,-22.954,167.598,-21.771,3,0.004,32,0.95,MS230428i,1923,0.004
1317,168.638,-24.545,169.285,-23.953,169.291,-25.136,167.985,-25.136,167.991,-23.953,1,0.003,33,1.0,MS230428i,1317,0.003
6704,167.927,-6.000,168.521,-5.408,168.522,-6.591,167.331,-6.591,167.333,-5.408,3,0.003,34,1.0,MS230428i,6704,0.003
2228,165.974,-21.273,166.606,-20.680,166.611,-21.863,165.337,-21.863,165.342,-20.680,2,0.002,35,1.0,MS230428i,2228,0.002
7031,166.829,-4.909,167.422,-4.317,167.423,-5.500,166.235,-5.500,166.236,-4.317,2,0.002,36,1.0,MS230428i,7031,0.002
11303,171.692,9.273,172.293,9.864,172.291,8.681,171.094,8.681,171.092,9.864,3,0.002,37,1.0,MS230428i,11303,0.002
8676,167.416,0.545,168.008,1.137,168.008,-0.046,166.825,-0.046,166.825,1.137,3,0.002,38,1.0,MS230428i,8676,0.002
7360,167.416,-3.818,168.009,-3.226,168.010,-4.409,166.823,-4.409,166.824,-3.226,2,0.002,39,1.0,MS230428i,7360,0.002
9664,168.511,3.818,169.104,4.409,169.103,3.226,167.918,3.226,167.917,4.409,5,0.002,40,1.0,MS230428i,9664,0.002
4113,168.150,-14.727,168.760,-14.135,168.764,-15.318,167.537,-15.318,167.541,-14.135,3,0.002,41,1.0,MS230428i,4113,0.002
2848,166.154,-19.091,166.778,-18.498,166.782,-19.681,165.526,-19.681,165.530,-18.498,4,0.002,42,1.0,MS230428i,2848,0.002
12273,171.056,12.545,171.663,13.136,171.660,11.953,170.451,11.953,170.449,13.136,4,0.002,43,1.0,MS230428i,12273,0.002
11951,171.641,11.455,172.246,12.045,172.243,10.862,171.039,10.862,171.036,12.045,3,0.002,44,1.0,MS230428i,11951,0.002
5077,168.297,-11.455,168.899,-10.862,168.902,-12.045,167.692,-12.045,167.695,-10.862,5,0.002,45,1.0,MS230428i,5077,0.002
9006,168.511,1.636,169.103,2.228,169.102,1.045,167.919,1.045,167.919,2.228,5,0.001,46,1.0,MS230428i,9006,0.001
12914,170.408,14.727,171.021,15.318,171.017,14.135,169.798,14.135,169.794,15.318,1,0.001,47,1.0,MS230428i,12914,0.001
8677,168.511,0.545,169.102,1.137,169.102,-0.046,167.919,-0.046,167.919,1.137,1,0.001,48,1.0,MS230428i,8677,0.001
11950,170.526,11.455,171.131,12.045,171.129,10.862,169.924,10.862,169.922,12.045,3,0.001,49,1.0,MS230428i,11950,0.001
11626,170.000,10.364,170.602,10.955,170.600,9.772,169.400,9.772,169.398,10.955,1,0.001,50,1.0,MS230428i,11626,0.001
10975,168.957,8.182,169.556,8.773,169.554,7.590,168.360,7.590,168.359,8.773,3,0.001,51,1.0,MS230428i,10975,0.001
4111,165.893,-14.727,166.503,-14.135,166.507,-15.318,165.280,-15.318,165.283,-14.135,2,0.001,52,1.0,MS230428i,4111,0.001
10322,170.122,6.000,170.717,6.591,170.716,5.408,169.528,5.408,169.527,6.591,2,0.001,53,1.0,MS230428i,10322,0.001
3793,166.415,-15.818,167.028,-15.226,167.032,-16.409,165.799,-16.409,165.802,-15.226,1,0.001,54,1.0,MS230428i,3793,0.001
