#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
1482,167.213,-13.404,168.237,-12.402,168.245,-14.402,166.181,-14.402,166.189,-12.402,7,0.182,0,0.5,MS230428i,1482,0.182
77,166.988,-28.723,168.117,-27.719,168.139,-29.719,165.837,-29.719,165.858,-27.719,2,0.157,1,0.5,MS230428i,77,0.157
940,167.865,-19.149,168.917,-18.146,168.930,-20.146,166.800,-20.146,166.813,-18.146,9,0.152,2,0.5,MS230428i,940,0.152
939,165.843,-19.149,166.895,-18.146,166.908,-20.146,164.778,-20.146,164.791,-18.146,10,0.110,3,0.9,MS230428i,939,0.110
3163,169.412,3.830,170.415,4.829,170.413,2.829,168.411,2.829,168.408,4.829,29,0.066,4,0.9,MS230428i,3163,0.066
588,167.586,-22.979,168.664,-21.975,168.680,-23.975,166.492,-23.975,166.508,-21.975,6,0.047,5,0.9,MS230428i,588,0.047
589,169.655,-22.979,170.733,-21.975,170.749,-23.975,168.561,-23.975,168.577,-21.975,2,0.047,6,0.9,MS230428i,589,0.047
1300,168.132,-15.319,169.164,-14.317,169.174,-16.317,167.090,-16.317,167.100,-14.317,12,0.039,7,0.9,MS230428i,1300,0.039
78,169.157,-28.723,170.286,-27.719,170.308,-29.719,168.005,-29.719,168.027,-27.719,6,0.039,8,0.9,MS230428i,78,0.039
2411,167.487,-3.830,168.488,-2.829,168.490,-4.829,166.483,-4.829,166.486,-2.829,13,0.038,9,0.9,MS230428i,2411,0.038
245,168.284,-26.809,169.395,-25.804,169.414,-27.804,167.154,-27.804,167.173,-25.804,6,0.030,10,0.9,MS230428i,245,0.030
1666,167.351,-11.489,168.368,-10.488,168.375,-12.488,166.327,-12.488,166.335,-10.488,10,0.029,11,0.9,MS230428i,1666,0.029
1851,166.452,-9.574,167.463,-8.573,167.469,-10.573,165.434,-10.573,165.440,-8.573,2,0.027,12,0.9,MS230428i,1851,0.027
1119,168.000,-17.234,169.041,-16.231,169.053,-18.231,166.947,-18.231,166.959,-16.231,9,0.025,13,0.9,MS230428i,1119,0.025
2599,168.511,-1.915,169.511,-0.915,169.512,-2.915,167.509,-2.915,167.511,-0.915,10,0.021,14,0.9,MS230428i,2599,0.021
1483,169.180,-13.404,170.204,-12.402,170.213,-14.402,168.148,-14.402,168.157,-12.402,5,0.020,15,0.9,MS230428i,1483,0.020
4093,171.148,13.404,172.180,14.402,172.171,12.402,170.124,12.402,170.115,14.402,11,0.014,16,0.95,MS230428i,4093,0.014
2786,166.596,0.000,167.596,1.000,167.596,-1.000,165.596,-1.000,165.596,1.000,6,0.012,17,0.95,MS230428i,2786,0.012
1299,166.154,-15.319,167.186,-14.317,167.196,-16.317,165.112,-16.317,165.122,-14.317,5,0.011,18,0.95,MS230428i,1299,0.011
4276,172.088,15.319,173.130,16.317,173.120,14.317,171.056,14.317,171.046,16.317,6,0.011,19,0.95,MS230428i,4276,0.011
4457,172.000,17.234,173.053,18.231,173.041,16.231,170.959,16.231,170.947,18.231,9,0.010,20,0.95,MS230428i,4457,0.010
762,165.682,-21.064,166.746,-20.060,166.761,-22.060,164.603,-22.060,164.617,-20.060,4,0.009,21,1.0,MS230428i,762,0.009
2787,168.511,0.000,169.511,1.000,169.511,-1.000,167.511,-1.000,167.511,1.000,8,0.009,22,1.0,MS230428i,2787,0.009
2224,167.487,-5.745,168.490,-4.744,168.493,-6.744,166.480,-6.744,166.483,-4.744,11,0.007,23,1.0,MS230428i,2224,0.007
763,167.727,-21.064,168.792,-20.060,168.806,-22.060,166.648,-22.060,166.663,-20.060,5,0.005,24,1.0,MS230428i,763,0.005
246,170.414,-26.809,171.525,-25.804,171.545,-27.804,169.284,-27.804,169.304,-25.804,4,0.005,25,1.0,MS230428i,246,0.005
3724,172.258,9.574,173.275,10.573,173.269,8.573,171.247,8.573,171.241,10.573,5,0.004,26,1.0,MS230428i,3724,0.004
