|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230428i | 11:08:51 | -13:24:15 |    B,R | 120,120 |   2,2 |     1,1 |    0.18220835386484946 | 1482 |     False | 1482 | 167.2131 | -13.4043 | 168.23685479235345 | -12.402184329701472 |  168.2454068453244 |  -14.40216702959538 |  166.1808226628723 | -14.402167029595384 | 166.18937471584323 | -12.402184329701472 |            7 |    0.18220835386484946 |    0 |        0.5 | Target[name=MS230428i, ra[deg]=167.2131, dec[deg]=-13.4043 | <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (167.2131, -13.4043)> | b42d8488f3e34759b50f63029712ad11 | 48.965021640733056 | 2023-04-27T21:19:20.253 | 2023-04-28 01:30:38.661025 | 2023-04-28T05:41:21.800 |  73.01 |
| MS230428i | 11:07:57 | -28:43:24 |    B,R | 120,120 |   2,2 |     1,1 |    0.15659928935297898 |   77 |     False |   77 |  166.988 | -28.7234 | 168.11743001287465 |  -27.71866745763756 |  168.1392446047212 | -29.718575972693287 | 165.83665900973668 | -29.718575972693287 | 165.85847360158323 |  -27.71866745763756 |            2 |    0.15659928935297898 |    1 |        0.5 |  Target[name=MS230428i, ra[deg]=166.988, dec[deg]=-28.7234 |  <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (166.988, -28.7234)> | 017415c14ba24527997d140df310651d |  60.84420150270073 | 2023-04-27T20:49:05.496 | 2023-04-28 01:31:49.216225 | 2023-04-28T06:09:44.963 |  88.25 |
| MS230428i | 11:11:27 | -19:08:56 |    B,R | 120,120 |   2,2 |     1,1 |    0.15174258220626283 |  940 |     False |  940 | 167.8652 | -19.1489 |  168.9173504548031 | -18.145924306497378 | 168.93018193495843 | -20.145887577182837 |  166.8001551436933 | -20.145887577182837 | 166.81298662384862 | -18.145924306497378 |            9 |    0.15174258220626283 |    2 |        0.5 | Target[name=MS230428i, ra[deg]=167.8652, dec[deg]=-19.1489 | <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (167.8652, -19.1489)> | 125ccdff4ada49428cf3da1b58f41650 |  53.71821155537282 | 2023-04-27T21:10:08.068 | 2023-04-28 01:33:17.068977 | 2023-04-28T05:55:44.764 |  78.75 |
| MS230428i | 11:03:22 | -19:08:56 |    B,R | 120,120 |   2,2 |     1,1 |    0.11013563305684751 |  939 |     False |  939 | 165.8427 | -19.1489 | 166.89487854469073 | -18.145924306497378 | 166.90771002484604 | -20.145887577182837 | 164.77768323358092 | -20.145887577182833 | 164.79051471373623 | -18.145924306497374 |           10 |    0.11013563305684751 |    3 |        0.9 | Target[name=MS230428i, ra[deg]=165.8427, dec[deg]=-19.1489 | <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (165.8427, -19.1489)> | 564421c360bb47c48d9f858e3c2c5e88 | 52.520489422779576 | 2023-04-27T21:02:03.646 | 2023-04-28 01:25:34.135500 | 2023-04-28T05:47:40.086 |  78.75 |
| MS230428i | 11:17:38 |  03:49:47 |    B,R | 120,120 |   2,2 |     1,1 |    0.06625407872902866 | 3163 |     False | 3163 | 169.4118 |   3.8298 | 170.41517477221356 |   4.829202385507474 | 170.41283270250364 |   2.829203750574126 | 168.41069670926103 |  2.8292037505741257 |  168.4083546395511 |  4.8292023855074735 |           29 |    0.06625407872902866 |    4 |        0.9 |   Target[name=MS230428i, ra[deg]=169.4118, dec[deg]=3.8298 |   <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (169.4118, 3.8298)> | 626394651ecb406baa5388e4f6a7f20a |  39.39601250420645 | 2023-04-27T22:13:11.286 | 2023-04-28 01:39:06.967140 | 2023-04-28T05:05:07.601 |  55.77 |
| MS230428i | 11:10:20 | -22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |   0.046860707442489484 |  588 |     False |  588 | 167.5862 | -22.9787 |  168.6643966806615 | -21.975050315074853 | 168.68047491229248 | -23.974995541961253 | 166.49193888081095 | -23.974995541961253 | 166.50801711244193 | -21.975050315074856 |            6 |   0.046860707442489484 |    5 |        0.9 | Target[name=MS230428i, ra[deg]=167.5862, dec[deg]=-22.9787 | <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (167.5862, -22.9787)> | 819c1695dc47440cbf4345203ddcf220 | 56.543143570221396 | 2023-04-27T21:01:42.638 | 2023-04-28 01:32:33.161712 | 2023-04-28T06:01:55.434 |  82.58 |
| MS230428i | 11:18:37 | -22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |   0.046774935035423605 |  589 |     False |  589 | 169.6552 | -22.9787 | 170.73336219790286 |  -21.97505031507486 | 170.74944042953385 | -23.974995541961256 | 168.56090439805234 | -23.974995541961256 |  168.5769826296833 |  -21.97505031507486 |            2 |   0.046774935035423605 |    6 |        0.9 | Target[name=MS230428i, ra[deg]=169.6552, dec[deg]=-22.9787 | <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (169.6552, -22.9787)> | 99feadb1d6824c0bba1557c2dc77ccf2 | 57.733632924325974 | 2023-04-27T21:09:58.403 | 2023-04-28 01:39:30.707586 | 2023-04-28T06:10:11.412 |  82.58 |
| MS230428i | 11:12:31 | -15:19:08 |    B,R | 120,120 |   2,2 |     1,1 |    0.03942808761287018 | 1300 |     False | 1300 | 168.1319 | -15.3191 | 169.16376637248382 | -14.316769909305531 | 169.17368103565798 |  -16.31674705168471 | 167.09005522807826 |  -16.31674705168471 |  167.0999698912524 | -14.316769909305533 |           12 |    0.03942808761287018 |    7 |        0.9 | Target[name=MS230428i, ra[deg]=168.1319, dec[deg]=-15.3191 | <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (168.1319, -15.3191)> | a7270c0c58594e18815720788dd17fb4 | 50.983644093916666 | 2023-04-27T21:18:56.422 | 2023-04-28 01:34:10.416505 | 2023-04-28T05:49:05.272 |  74.92 |
| MS230428i | 11:16:37 | -28:43:24 |    B,R | 120,120 |   2,2 |     1,1 |   0.039230492964413936 |   78 |     False |   78 | 169.1566 | -28.7234 | 170.28610471166982 | -27.718667457637565 | 170.30791930351637 | -29.718575972693287 | 168.00533370853185 | -29.718575972693287 |  168.0271483003784 | -27.718667457637565 |            6 |   0.039230492964413936 |    8 |        0.9 | Target[name=MS230428i, ra[deg]=169.1566, dec[deg]=-28.7234 | <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (169.1566, -28.7234)> | 4ebb1b7582f64caf9d2dc4536f05b4f1 |  61.96553584952636 | 2023-04-27T20:57:44.660 | 2023-04-28 01:37:27.934404 | 2023-04-28T06:18:24.490 |  88.32 |
| MS230428i | 11:09:56 |  -3:49:47 |    B,R | 120,120 |   2,2 |     1,1 |    0.03795659482095103 | 2411 |     False | 2411 | 167.4866 |  -3.8298 | 168.48769901266408 |  -2.829203750574125 | 168.49004108237398 | -4.8292023855074735 | 166.48322094971155 | -4.8292023855074735 | 166.48556301942148 |  -2.829203750574125 |           13 |    0.03795659482095103 |    9 |        0.9 |  Target[name=MS230428i, ra[deg]=167.4866, dec[deg]=-3.8298 |  <FixedTarget "MS230428i" at SkyCoord (ICRS): (ra, dec) in deg (167.4866, -3.8298)> | b66ed79fcd2b42c5ab93bd1fa74be389 |  42.44136092299673 | 2023-04-27T21:43:10.408 | 2023-04-28 01:31:34.834328 | 2023-04-28T05:19:45.175 |  63.43 |
