   6.16  3.38887E+42
   6.39  3.59431E+42
   6.63  3.66822E+42
   6.88  3.84375E+42
   7.14  3.95513E+42
   7.41  4.12141E+42
   7.69  4.25352E+42
   7.98  4.41869E+42
   8.28  4.54980E+42
   8.59  4.69175E+42
   8.91  4.85240E+42
   9.24  4.99557E+42
   9.59  5.15749E+42
   9.95  5.28348E+42
  10.33  5.45488E+42
  10.71  5.57368E+42
  11.12  5.72622E+42
  11.53  5.83916E+42
  11.97  5.97977E+42
  12.42  6.09926E+42
  12.88  6.20902E+42
  13.37  6.29909E+42
  13.87  6.38774E+42
  14.39  6.46238E+42
  14.93  6.53576E+42
  15.49  6.58539E+42
  16.07  6.59951E+42
  16.68  6.62173E+42
  17.30  6.60088E+42
  17.95  6.59109E+42
  18.63  6.56220E+42
  19.33  6.48484E+42
  20.06  6.38246E+42
  20.81  6.29044E+42
  21.59  6.17425E+42
  22.40  6.03762E+42
  23.24  5.89602E+42
  24.12  5.72993E+42
  25.02  5.56033E+42
  25.96  5.38800E+42
  26.94  5.20604E+42
  27.95  5.03429E+42
  29.00  4.83055E+42
  30.09  4.64587E+42
  31.22  4.44937E+42
  32.40  4.25949E+42
  33.61  4.05751E+42
  34.88  3.84616E+42
  36.19  3.64604E+42
  37.55  3.43586E+42
  38.96  3.20387E+42
  40.42  2.97812E+42
  41.94  2.75463E+42
  43.52  2.53629E+42
  45.15  2.33330E+42
  46.85  2.14796E+42
  48.61  1.98009E+42
  50.43  1.83715E+42
  52.33  1.70692E+42
  54.30  1.59751E+42
  56.34  1.49214E+42
  58.45  1.40008E+42
  60.65  1.31609E+42
  62.93  1.23905E+42
  65.29  1.16369E+42
  67.75  1.09410E+42
  70.29  1.02748E+42
  72.93  9.66413E+41
  75.67  9.06467E+41
  78.52  8.48393E+41
  81.47  7.95295E+41
