3500 1.96467 0
3510 0.0249228 0
3520 0.0470479 0
3530 0.0762027 0
3540 0.106057 0
3550 0.136323 0
3560 0.167295 0
3570 0.198647 0
3580 0.231298 0
3590 0.263959 0
3600 0.298117 0
3610 0.333064 0
3620 0.36894 0
3630 0.406047 0
3640 0.444546 0
3650 0.484406 0
3660 0.525619 0
3670 0.56897 0
3680 0.614122 0
3690 0.661897 0
3700 0.711681 0
3710 0.764975 0
3720 0.821476 0
3730 0.88192 0
3740 0.97162 0
3750 2.971 0
3760 2.95612 0
3770 2.94224 0
3780 2.92829 0
3790 2.91344 0
3800 2.90038 0
3810 2.88569 0
3820 2.8715 0
3830 2.85799 0
3840 2.84353 0
3850 2.83105 0
3860 2.81841 0
3870 2.81429 0
3880 2.80884 0
3890 2.80292 0
3900 2.79647 0
3910 2.79036 0
3920 2.78452 0
3930 2.77726 0
3940 2.76941 0
3950 2.76121 0
3960 2.75356 0
3970 2.74544 0
3980 2.73761 0
3990 2.67244 0
4000 2.58478 0
4010 2.52309 0
4020 2.47138 0
4030 2.42384 0
4040 2.37983 0
4050 2.33898 0
4060 2.30113 0
4070 2.26589 0
4080 2.23309 0
4090 2.2025 0
4100 2.17383 0
4110 2.14693 0
4120 2.12173 0
4130 2.098 0
4140 2.07565 0
4150 2.05442 0
4160 2.0341 0
4170 2.01488 0
4180 1.99664 0
4190 1.97938 0
4200 1.96295 0
4210 1.94732 0
4220 1.9325 0
4230 1.91834 0
4240 1.90488 0
4250 1.89203 0
4260 1.87967 0
4270 1.86758 0
4280 1.85594 0
4290 1.84552 0
4300 1.83944 0
4310 1.83613 0
4320 1.83284 0
4330 1.82955 0
4340 1.82628 0
4350 1.82302 0
4360 1.81976 0
4370 1.8165 0
4380 1.81296 0
4390 1.80935 0
4400 1.80576 0
4410 1.80218 0
4420 1.79861 0
4430 1.79506 0
4440 1.79152 0
4450 1.78799 0
4460 1.78448 0
4470 1.78098 0
4480 1.77749 0
4490 1.7738 0
4500 1.76998 0
4510 1.76618 0
