3500 1.34814 0
3510 1.285 0
3520 1.23712 0
3530 1.19708 0
3540 1.16172 0
3550 1.13839 0
3560 1.12404 0
3570 1.11717 0
3580 1.14044 0
3590 1.19542 0
3600 1.26471 0
3610 1.36956 0
3620 1.51978 0
3630 1.66053 0
3640 1.80491 0
3650 1.93899 0
3660 2.06713 0
3670 2.19742 0
3680 2.30068 0
3690 2.41345 0
3700 2.51472 0
3710 2.62174 0
3720 2.72113 0
3730 2.79203 0
3740 2.86669 0
3750 2.95875 0
3760 3.02231 0
3770 3.08745 0
3780 3.14611 0
3790 3.20308 0
3800 3.24866 0
3810 3.27855 0
3820 3.31439 0
3830 3.36301 0
3840 3.37432 0
3850 3.41217 0
3860 3.44166 0
3870 3.44628 0
3880 3.44787 0
3890 3.47793 0
3900 3.47282 0
3910 3.46786 0
3920 3.4828 0
3930 3.47382 0
3940 3.46265 0
3950 3.44958 0
3960 3.43495 0
3970 3.41905 0
3980 3.4019 0
3990 3.3836 0
4000 3.36196 0
4010 3.34116 0
4020 3.31892 0
4030 3.29558 0
4040 3.27139 0
4050 3.24662 0
4060 3.22249 0
4070 3.19765 0
4080 3.17213 0
4090 3.14693 0
4100 3.12305 0
4110 3.09839 0
4120 3.07376 0
4130 3.04998 0
4140 3.02789 0
4150 3.0045 0
4160 2.98433 0
4170 2.96178 0
4180 2.94226 0
4190 2.92057 0
4200 2.90018 0
4210 2.88094 0
4220 2.86138 0
4230 2.84137 0
4240 2.82178 0
4250 2.805 0
4260 2.78629 0
4270 2.76794 0
4280 2.75008 0
4290 2.73353 0
4300 2.71649 0
4310 2.69992 0
4320 2.6838 0
4330 2.66806 0
4340 2.6527 0
4350 2.63642 0
4360 2.62185 0
4370 2.60766 0
4380 2.59173 0
4390 2.57828 0
4400 2.56398 0
4410 2.55125 0
4420 2.53684 0
4430 2.52366 0
4440 2.51113 0
4450 2.49866 0
4460 2.48568 0
4470 2.4751 0
4480 2.46551 0
4490 2.45524 0
4500 2.44515 0
4510 2.43672 0
4520 2.42832 0
4530 2.41993 0
4540 2.41155 0
4550 2.4032 0
4560 2.39487 0
4570 2.38656 0
4580 2.37823 0
4590 2.36991 0
4600 2.36161 0
4610 2.35332 0
4620 2.34504 0
4630 2.33678 0
4640 2.32854 0
4650 2.32032 0
4660 2.31212 0
4670 2.30394 0
4680 2.29578 0
4690 2.28763 0
4700 2.27947 0
4710 2.27131 0
4720 2.26316 0
4730 2.25502 0
4740 2.24689 0
4750 2.23878 0
4760 2.23068 0
4770 2.2226 0
4780 2.21454 0
4790 2.20649 0
4800 2.19847 0
4810 2.19048 0
4820 2.1825 0
4830 2.17456 0
4840 2.16663 0
4850 2.15873 0
4860 2.15087 0
4870 2.14303 0
4880 2.13523 0
4890 2.12745 0
4900 2.11972 0
4910 2.112 0
4920 2.10431 0
4930 2.09661 0
4940 2.08894 0
4950 2.08127 0
4960 2.07361 0
4970 2.06597 0
4980 2.05835 0
4990 2.05074 0
5000 2.04316 0
5010 2.03559 0
5020 2.02805 0
5030 2.02054 0
5040 2.01304 0
5050 2.00557 0
5060 1.99812 0
5070 1.99071 0
5080 1.98332 0
5090 1.97595 0
5100 1.96862 0
5110 1.96131 0
5120 1.95404 0
5130 1.94679 0
5140 1.93958 0
5150 1.93238 0
5160 1.9252 0
5170 1.91803 0
5180 1.91088 0
5190 1.90375 0
5200 1.89663 0
5210 1.88953 0
5220 1.88245 0
5230 1.87539 0
5240 1.86835 0
5250 1.86134 0
5260 1.85434 0
5270 1.84737 0
5280 1.84043 0
5290 1.8335 0
5300 1.8266 0
5310 1.81973 0
5320 1.81289 0
5330 1.80608 0
5340 1.79928 0
5350 1.79252 0
5360 1.78578 0
5370 1.77908 0
5380 1.7724 0
5390 1.76573 0
5400 1.75908 0
5410 1.75245 0
5420 1.74584 0
5430 1.73925 0
5440 1.73267 0
5450 1.72612 0
5460 1.71959 0
5470 1.71308 0
5480 1.70659 0
5490 1.70013 0
5500 1.69369 0
5510 1.68727 0
5520 1.68088 0
5530 1.67451 0
5540 1.66817 0
5550 1.66185 0
5560 1.65555 0
5570 1.64929 0
5580 1.64305 0
5590 1.63684 0
5600 1.63065 0
5610 1.62448 0
5620 1.61833 0
5630 1.6122 0
5640 1.60609 0
5650 1.60001 0
5660 1.59393 0
5670 1.58789 0
5680 1.58186 0
5690 1.57585 0
5700 1.56986 0
5710 1.5639 0
5720 1.55796 0
5730 1.55204 0
5740 1.54614 0
5750 1.54027 0
5760 1.53442 0
5770 1.52859 0
5780 1.52279 0
5790 1.51701 0
5800 1.51125 0
5810 1.50552 0
5820 1.49982 0
5830 1.49414 0
5840 1.48848 0
5850 1.48284 0
5860 1.47721 0
5870 1.47161 0
5880 1.46603 0
5890 1.46046 0
5900 1.45492 0
5910 1.44939 0
5920 1.44389 0
5930 1.43841 0
5940 1.43295 0
5950 1.4275 0
5960 1.42209 0
5970 1.41669 0
5980 1.41131 0
5990 1.40596 0
6000 1.40063 0
6010 1.39531 0
6020 1.39003 0
6030 1.38476 0
6040 1.37952 0
6050 1.3743 0
6060 1.3691 0
6070 1.36392 0
6080 1.35877 0
6090 1.35363 0
6100 1.3485 0
6110 1.3434 0
6120 1.33832 0
6130 1.33325 0
6140 1.3282 0
6150 1.32318 0
6160 1.31817 0
6170 1.31318 0
6180 1.30822 0
6190 1.30327 0
6200 1.29834 0
6210 1.29343 0
6220 1.28855 0
6230 1.28368 0
6240 1.27883 0
6250 1.27401 0
6260 1.2692 0
6270 1.26442 0
6280 1.25965 0
6290 1.25491 0
6300 1.25019 0
6310 1.24548 0
6320 1.24079 0
6330 1.23612 0
6340 1.23146 0
6350 1.22682 0
6360 1.22219 0
6370 1.21758 0
6380 1.21299 0
6390 1.20842 0
6400 1.20386 0
6410 1.19932 0
6420 1.1948 0
6430 1.1903 0
6440 1.18581 0
6450 1.18135 0
6460 1.1769 0
6470 1.17247 0
6480 1.16805 0
6490 1.16366 0
6500 1.15928 0
6510 1.15492 0
6520 1.15058 0
6530 1.14626 0
6540 1.14195 0
6550 1.13766 0
6560 1.13339 0
6570 1.12914 0
6580 1.12491 0
6590 1.1207 0
6600 1.1165 0
6610 1.11233 0
6620 1.10817 0
6630 1.10403 0
6640 1.0999 0
6650 1.0958 0
6660 1.09171 0
6670 1.08765 0
6680 1.0836 0
6690 1.07957 0
6700 1.07555 0
6710 1.07156 0
6720 1.06758 0
6730 1.06362 0
6740 1.05968 0
6750 1.05576 0
6760 1.05185 0
6770 1.04797 0
6780 1.04409 0
6790 1.04023 0
6800 1.03638 0
6810 1.03255 0
6820 1.02873 0
6830 1.02493 0
6840 1.02114 0
6850 1.01736 0
6860 1.0136 0
6870 1.00985 0
6880 1.00611 0
6890 1.00239 0
6900 0.998689 0
6910 0.994998 0
6920 0.991323 0
6930 0.987661 0
6940 0.984015 0
6950 0.980383 0
6960 0.976766 0
6970 0.973163 0
6980 0.969574 0
6990 0.966 0
7000 0.962441 0
7010 0.958896 0
7020 0.955366 0
7030 0.95185 0
7040 0.948348 0
7050 0.944861 0
7060 0.941388 0
7070 0.937929 0
7080 0.934485 0
7090 0.931055 0
7100 0.927639 0
7110 0.924238 0
7120 0.920851 0
7130 0.917478 0
7140 0.914119 0
7150 0.910774 0
7160 0.907443 0
7170 0.904127 0
7180 0.900824 0
7190 0.897535 0
7200 0.894261 0
7210 0.890999 0
7220 0.887752 0
7230 0.88452 0
7240 0.8813 0
7250 0.878094 0
7260 0.874902 0
7270 0.871724 0
7280 0.86856 0
7290 0.865285 0
7300 0.861935 0
7310 0.858592 0
7320 0.855278 0
7330 0.850247 0
7340 0.845168 0
7350 0.840206 0
7360 0.835373 0
7370 0.8299 0
7380 0.825229 0
7390 0.819861 0
7400 0.814918 0
7410 0.809941 0
7420 0.804766 0
7430 0.798835 0
7440 0.792701 0
7450 0.786437 0
7460 0.780001 0
7470 0.774223 0
7480 0.767611 0
7490 0.761589 0
7500 0.754945 0
7510 0.749058 0
7520 0.742742 0
7530 0.736984 0
7540 0.730893 0
7550 0.72551 0
7560 0.720068 0
7570 0.714953 0
7580 0.709409 0
7590 0.704212 0
7600 0.698581 0
7610 0.693302 0
7620 0.688009 0
7630 0.682288 0
7640 0.676956 0
7650 0.672063 0
7660 0.667061 0
7670 0.662189 0
7680 0.657335 0
7690 0.652507 0
7700 0.647702 0
7710 0.64285 0
7720 0.638167 0
7730 0.633689 0
7740 0.629328 0
7750 0.625239 0
7760 0.621302 0
7770 0.619084 0
7780 0.617999 0
7790 0.616638 0
7800 0.615662 0
7810 0.614181 0
7820 0.612934 0
7830 0.611995 0
7840 0.611343 0
7850 0.610946 0
7860 0.609289 0
7870 0.608017 0
7880 0.609144 0
7890 0.609783 0
7900 0.610156 0
7910 0.610949 0
7920 0.611421 0
7930 0.61215 0
7940 0.613037 0
7950 0.614153 0
7960 0.615222 0
7970 0.615772 0
7980 0.61664 0
7990 0.618118 0
8000 0.617223 0
8010 0.618262 0
8020 0.619208 0
8030 0.618507 0
8040 0.619618 0
8050 0.620938 0
8060 0.620173 0
8070 0.621705 0
8080 0.621088 0
8090 0.622628 0
8100 0.621124 0
8110 0.622636 0
8120 0.622224 0
8130 0.622767 0
8140 0.62238 0
8150 0.623973 0
