|              rstar | wdmass |  v9 |        exptime_CEI |         exptime_FB |            alpha_U |        amplitude_U |            alpha_B |        amplitude_B |            alpha_g |        amplitude_g |            alpha_V |        amplitude_V |            alpha_r |        amplitude_r |            alpha_i |        amplitude_i | success |    nfev | ndata | nvar |              chisq |          redchisqr |                aic |                bic |
| 1.5999999999999996 |    1.0 | 1.0 |  59529.00198690315 |  59528.58666626481 |  3.112248628549646 |  47.16865904074774 |  2.647114340648728 | 242.75041372595487 |  2.327082058518375 | 469.57983649902894 |  2.104703780137002 |  641.3557310146027 |   2.09352597721936 |  709.6497385891314 | 2.2374929161311314 |  341.7151077138011 |     1.0 |   256.0 | 202.0 | 14.0 |  934.4044500083903 |  4.970236436214842 | 337.39161877112565 |  383.7073665347425 |
| 1.0999999999999999 |    1.4 | 1.0 | 59529.195011556614 | 59527.963286610204 |  3.383828357112259 | 20.596682268180356 | 2.9171421484318154 |  110.8234887593975 |  2.597556969937465 |  221.7071046033473 |  2.358723367260052 |  319.1368343372708 | 2.3590760789780205 |  345.2910449037728 |  2.458876437340841 | 181.60720213479487 |     1.0 |   497.0 | 202.0 | 14.0 |  938.5166934345823 |  4.992110071460544 |  338.2786550564896 | 384.59440282010644 |
| 1.4999999999999998 |    1.4 | 1.0 |  59528.98928679156 |   59528.6934690144 | 3.0438251047767437 | 56.606913404160196 | 2.5884974060685537 |  283.8567192801498 | 2.2717946084289244 |  542.0764123058453 | 2.0575570208291922 |  727.4019309711174 |  2.045966056714244 |  804.1006957583229 |  2.208560792760691 |  375.2723312300344 |     1.0 |   256.0 | 202.0 | 14.0 |  987.3175561693112 |  5.251689128560166 | 348.51825386988196 |  394.8340016334988 |
| 1.1999999999999997 |    1.0 | 1.0 |  59529.18249519785 |  59527.93381757665 | 3.4086733059550074 | 19.319375387661072 |  2.933126179025527 | 105.94013129803962 | 2.6124250129380684 |  212.7784936165812 |  2.368716997762113 |  309.5118447478739 |    2.3732995398945 | 332.20896801705237 | 2.4618109244977253 |  178.3700015953136 |     1.0 |   711.0 | 202.0 | 14.0 |  995.1401286344039 |  5.293298556565978 | 350.11240425323484 |  396.4281520168517 |
| 1.0999999999999999 |    1.2 | 1.0 | 59529.207086394905 |  59527.87635279804 | 3.4279599610616183 | 18.090222330241442 | 2.9534450423868055 |  99.36215302904496 |  2.633750513956547 | 199.76259737513513 | 2.3900996220220776 |   291.179594443656 | 2.3968930458691564 |  311.0313112333596 |  2.483336460960559 | 167.92133051655827 |     1.0 |   637.0 | 202.0 | 14.0 | 1022.1456513129725 |  5.436944953792407 |  355.5210989923042 | 401.83684675592104 |
| 0.9999999999999999 |    1.4 | 1.0 | 59529.239803838835 |  59527.78041737185 |  3.466359098820425 | 16.000729909906752 | 2.9907155730077326 |  88.60989741687797 | 2.6716172953050643 | 178.81896390974438 | 2.4259814916240545 |  262.5986280965364 |  2.437716926981631 | 277.58985488276005 | 2.5171105862918046 |  152.1960591935856 |     1.0 |   514.0 | 202.0 | 14.0 |  1087.415081073087 | 5.7841227716653565 |  368.0247771809183 | 414.34052494453516 |
| 1.5999999999999996 |    1.2 | 1.0 |  59528.96486785883 |  59528.74294508868 | 3.0273909959735885 | 59.786224777690684 |  2.567038199760627 |  301.5068979837386 |  2.248813254242548 |   575.628096127797 | 2.0335123913388795 |  773.3051095720091 | 2.0223862914641306 |  853.0049047284115 | 2.1849027734612143 |  398.0224837241639 |     1.0 |   271.0 | 202.0 | 14.0 | 1097.3403003951173 | 5.8369164914633895 |  369.8601388079317 |  416.1758865715486 |
| 1.0999999999999999 |    1.0 | 1.0 |  59529.22186391564 |  59527.77179392387 | 3.4802410372177777 | 15.489316819232895 |  2.997071057044407 |  87.09214964678878 | 2.6773702241056188 | 176.08601349488742 | 2.4280669941178834 |  260.5289208392187 | 2.4433367731963735 |  273.5524124545695 | 2.5139052721947417 |  152.4355285032004 |     1.0 |   652.0 | 202.0 | 14.0 | 1134.1978052462082 |  6.032967049181958 | 376.53346702804726 |  422.8492147916641 |
| 1.6999999999999997 |    1.0 | 1.0 | 59528.949390078065 |   59528.7565653744 |  3.030127603698145 |  59.84313338649645 | 2.5639760502019535 |  304.7649096283202 |  2.243796790956074 |  583.4605650906788 |   2.02606593256043 |    787.32305585755 |  2.015143360883549 |  867.5654322656254 | 2.1737123745368763 | 407.39903257896697 |     1.0 |   271.0 | 202.0 | 14.0 | 1169.9646623403673 |  6.223216289044507 |  382.8051476149296 | 429.12089537854644 |
| 0.9999999999999999 |    1.2 | 1.0 | 59529.251571740446 |  59527.69407449118 | 3.5069700446148016 | 14.138236501602906 | 3.0264386681033555 |  79.48710330063018 | 2.7074561690635113 |  161.1150801133345 | 2.4570466189052924 | 239.59362334855317 |  2.476485747951245 | 249.32087792043268 | 2.5422266422956596 |  140.4971793447713 |     1.0 |   777.0 | 202.0 | 14.0 | 1191.8682540180134 |  6.339724755414965 | 386.55194303053855 |  432.8676907941554 |
| 0.8999999999999999 |    1.4 | 1.0 |  59529.29018809069 |  59527.57306646643 | 3.5512468047260137 |  12.18697729248551 |  3.074892339116488 |  68.50124827153223 |  2.756099498728832 | 139.64414749679486 |  2.502301946806108 | 209.99944694759358 |  2.529929094055149 | 214.75166290737002 | 2.5846758570694464 | 123.92797142677901 |     1.0 |   670.0 | 202.0 | 14.0 | 1314.9197421354354 |  6.994253947528912 |  406.3991689757966 | 452.71491673941347 |
| 0.9999999999999999 |    1.0 | 1.0 |  59529.26739942807 |  59527.58216118631 | 3.5582015560235956 | 12.068654053781449 |  3.074140472653224 |   68.8138207110397 | 2.7548633788731736 |  140.3815521833655 | 2.4986426491503355 | 212.04881335312268 | 2.5283262559260806 |  216.0123192021126 | 2.5774000638636076 | 125.94661488053731 |     1.0 |   643.0 | 202.0 | 14.0 |  1340.536142861435 |  7.130511398199123 | 410.29655887136227 |  456.6123066349791 |
| 1.5999999999999996 |    1.4 | 1.0 | 59528.935026342675 |  59528.87450404445 | 2.9533522347298145 |  73.20573529570598 | 2.4978421952005774 | 362.36659766606647 |   2.18124371712997 |  683.7924851082715 | 1.9710794748139755 |  908.7791360454977 | 1.9590156910311438 |  998.7511155451306 | 2.1407392248003356 |  452.0169259337573 |     1.0 |   271.0 | 202.0 | 14.0 | 1341.5316022939764 |  7.135806395180726 | 410.44650498288007 |  456.7622527464969 |
| 0.8999999999999999 |    1.2 | 1.0 |  59529.30287230718 |  59527.47758690198 | 3.5919008853401078 | 10.705776327659532 | 3.1157863076186714 |  60.51427011422782 |  2.796644947055243 |  124.0555347773026 | 2.5379555088526806 | 189.04383051576332 | 2.5751826054612836 | 189.47437896711705 | 2.6156111114594416 | 112.63769710942499 |     1.0 |  1025.0 | 202.0 | 14.0 | 1466.6961335018857 |   7.80157517820152 |  428.4649847811643 | 474.78073254478113 |
| 1.6999999999999997 |    1.2 | 1.0 |  59528.91341370457 |  59528.91373369973 | 2.9420809120699927 |  76.16858986521086 | 2.4811761839220847 | 379.60105696538784 | 2.1626431864024993 |  716.8875066597542 | 1.9509607797682396 |  955.5119348837153 | 1.9376842574512076 | 1049.3380814879936 | 2.1205158861515296 |  474.4258864688267 |     1.0 |   286.0 | 202.0 | 14.0 | 1502.9212412501477 |  7.994261921543338 |  433.3934545694183 | 479.70920233303514 |
| 1.7999999999999998 |    1.0 | 1.0 |  59528.89999190854 |  59528.91807001065 | 2.9498910673886547 |  75.19405854844231 |  2.482935987015521 | 378.80999245969036 | 2.1621143171237716 |  718.1327894445533 | 1.9480045524958047 |  961.6380934451764 | 1.9340153404883225 | 1056.4646782475081 | 2.1125572015485736 |  481.1071321921253 |     1.0 |   286.0 | 202.0 | 14.0 | 1582.0775235347119 |  8.415305976248467 |  443.7617435513118 | 490.07749131492864 |
| 0.8999999999999999 |    1.0 | 1.0 | 59529.311169405926 | 59527.390762617215 |  3.610124466042042 |   9.85765694570093 |   3.14943081883195 |  54.42267904058735 | 2.8313514947634775 | 111.84768690859397 |  2.568117638879033 |  172.5667446914991 | 2.6160694377166234 |  169.1189139672667 | 2.6402401751118907 | 103.99133848515605 |     1.0 |  2254.0 | 202.0 | 14.0 | 1688.1331614506184 |  8.979431709843714 | 456.86839407523075 |  503.1841418388476 |
| 0.7999999999999999 |    1.4 | 1.0 |  59529.34068838478 |   59527.3548827915 | 3.6131780252007166 |  9.620951530694864 |  3.161788737407713 |  52.29815262472777 | 2.8438252650817852 | 107.62555373102592 | 2.5812933597219976 |  166.0415644242111 | 2.6301735643955215 | 162.33855624094085 |  2.655308544212488 |  99.73407340801865 |     1.0 |  1050.0 | 202.0 | 14.0 | 1714.6703650318777 |  9.120587048041903 |  460.0191042227344 |  506.3348519863513 |
| 0.7999999999999999 |    1.2 | 1.0 |  59529.35607123244 |  59527.23411965642 | 3.6622352346380342 |  8.197673520668195 |  3.217407311065252 | 44.300694125500996 |  2.897283691478183 |  92.09211778893312 | 2.6296681323751327 | 144.17013846969624 | 2.6908419452997965 | 137.26957500458408 | 2.7009849655312257 |  87.13098981945757 |     1.0 |   762.0 | 202.0 | 14.0 |  1943.583371447352 | 10.338209422592298 |  485.3322318093663 |  531.6479795729832 |
| 1.6999999999999997 |    1.4 | 1.0 | 59528.886161010945 |  59529.04328145133 | 2.8673104361166346 |  93.09101037011249 | 2.4113354924234587 |  455.2263401634083 |  2.094569129427227 |  849.1254634165723 |  1.888905210260258 | 1117.9738628201383 | 1.8686945412394094 | 1232.6155951776745 |  2.077820265649881 |  536.2651208430947 |     1.0 |   271.0 | 202.0 | 14.0 |  1961.004229681286 |   10.4308735621345 | 487.13474570998847 |  533.4504934736053 |
| 1.7999999999999998 |    1.2 | 1.0 |  59528.86728872999 |  59529.07132336028 |  2.862088327166264 |  95.24972634780309 | 2.4004984972048544 |  469.4144611768306 | 2.0815413619312197 |  877.1215257079988 |  1.875905908389373 |  1154.013764063962 | 1.8512682008387389 | 1279.3635237427466 | 2.0621736649653606 |  555.8528370469973 |     1.0 |   286.0 | 202.0 | 14.0 | 2177.9908711629796 | 11.585057825334998 |  508.3338637689338 |  554.6496115325507 |
| 1.8999999999999997 |    1.0 | 1.0 |  59528.85535634199 | 59529.067025723576 |  2.874656677467902 |  92.84817486885447 |  2.407012557864029 | 462.80901645891987 | 2.0854630124999565 |  868.9657038990091 | 1.8782277438351984 | 1146.6637265732977 |  1.851929472908705 | 1274.6657290286337 | 2.0573565340207867 |  558.7996492344676 |     1.0 |   316.0 | 202.0 | 14.0 |  2242.192701306974 | 11.926556921845606 |  514.2022543393118 |  560.5180021029287 |
| 0.7999999999999999 |    1.0 | 1.0 |  59529.37671411302 |  59527.06833100843 | 3.7564194225331873 | 6.2522498452877135 | 3.2956507725601396 |  35.08815285773657 | 2.9716488815277895 |   74.0855509237657 |  2.697171691394984 | 118.30854303964374 | 2.7753294020363795 | 108.54394179764986 | 2.7645417796286926 |  72.09200008612795 |     1.0 |  3233.0 | 202.0 | 14.0 |  2277.881973067102 | 12.116393473761182 |  517.3921939904724 |  563.7079417540892 |
|                0.7 |    1.4 | 1.0 |  59529.40669312957 |  59527.02044506015 | 3.7311098842153103 |   6.39264633184496 |  3.312824998926536 |  33.19825428798016 |  2.987517514170995 |  70.42615192316659 |  2.713200823457665 | 112.63479866138385 | 2.7956884647669416 |  102.3473540939196 | 2.7792882088934405 |  68.81147943535824 |     1.0 |  1864.0 | 202.0 | 14.0 |  2381.468059744224 |  12.66738329651183 |   526.375351607267 |  572.6910993708839 |
|                0.7 |    1.2 | 1.0 | 59529.411213865256 |   59526.9472325181 | 3.7451814960185796 |  5.977772160491474 | 3.3423359845792593 | 30.241500440053084 |  3.017299234165818 |  64.34902409914659 | 2.7395588424514417 |  103.9221903387711 | 2.8322670988761756 |  92.36171585448221 | 2.8067203244251213 |  63.47593924166654 |     1.0 |  1373.0 | 202.0 | 14.0 | 2706.0980733289707 | 14.394138687920057 |  552.1890614248027 |  598.5048091884196 |
| 1.7999999999999998 |    1.4 | 1.0 | 59528.846174397455 |  59529.18852231949 | 2.7954377683014346 | 113.81480953836949 | 2.3370936627300796 |  552.2247530972425 |  2.020798062792896 | 1018.2999118682837 |  1.821903603948213 |  1318.431493550747 | 1.7854564768319814 | 1482.1426264397646 |   2.02750290109437 |  616.0733556525066 |     1.0 |   406.0 | 202.0 | 14.0 |   3011.58429147223 | 16.019065380171433 |  573.7946806398671 |   620.110428403484 |
| 1.9999999999999996 |    1.0 | 1.0 |  59528.81883937575 |  59529.19366435416 | 2.8131794865139383 | 110.42413153018866 |   2.34331110120716 |  546.7486720900375 |  2.021779558880219 |  1016.755426142919 | 1.8205197478124482 | 1321.2103061699513 |  1.779096565037907 | 1496.6890698657644 |   2.01444530771586 |  629.3758303154684 |     1.0 |   408.0 | 202.0 | 14.0 | 3292.8082208618907 | 17.514937345010058 |  591.8281256602745 |  638.1438734238914 |
| 1.8999999999999997 |    1.2 | 1.0 |  59528.83024894767 |  59529.20418002876 | 2.7976898809091164 | 114.20182501940818 | 2.3333830376112723 |  559.2249477693281 |  2.014802392688678 | 1033.9832538665867 | 1.8153185935311371 | 1338.9607036329833 | 1.7749225088916236 | 1513.7788430245382 | 2.0174064741443662 |  629.4724721051285 |     1.0 |   364.0 | 202.0 | 14.0 | 3293.3580052404814 |  17.51786173000256 |  591.8618498150926 |  638.1775975787094 |
|                0.7 |    1.0 | 1.0 |  59529.35483734279 |  59527.28140069379 |  3.410780028486627 | 13.504550845236757 | 3.1373171332818317 |  53.04794411705825 |   2.83965462812648 | 105.70863473923163 | 2.5727730654029264 |  165.2849657410005 | 2.6446489553338473 |  154.2793758952896 |  2.626753094499311 |  103.4783128516939 |     0.0 | 30000.0 | 202.0 | 14.0 | 3548.3541124200824 |  18.87422400223448 |  606.9262323453675 |  653.2419801089843 |
| 1.8999999999999997 |    1.4 | 1.0 |  59528.82190878906 |  59529.28595610566 | 2.7600674240743555 | 127.32807138279497 | 2.2931067012240116 |   621.342653438841 | 1.9788304570814192 | 1134.1687076370495 | 1.7810413263958775 |  1457.742127002621 | 1.7325565962368432 | 1664.4941875260495 |  2.003887154309986 |  663.4407387315819 |     1.0 |   380.0 | 202.0 | 14.0 |  4908.892950251868 |  26.11113271410568 |  672.4882779761841 |   718.804025739801 |
| 2.0999999999999996 |    1.0 | 1.0 |  59528.79583104852 |  59529.28065498923 | 2.7815541320029693 | 122.01935553718211 | 2.3047350079039415 |  606.8296657356238 | 1.9847091950677287 | 1118.7096326586134 | 1.7838248556020675 | 1445.4050041791784 | 1.7318205928428472 | 1660.0141728640467 | 1.9937745573663561 |  671.8000067278331 |     1.0 |   457.0 | 202.0 | 14.0 |  5066.666958745391 |  26.95035616353931 |   678.878497239258 |  725.1942450028748 |
| 1.9999999999999996 |    1.2 | 1.0 |  59528.80846262645 | 59529.290281771355 |  2.769031280575637 | 125.51005108472361 | 2.2961727515525676 |  618.8429864164799 | 1.9795512414299339 |  1133.719165550854 | 1.7802506462654493 | 1460.2501253225967 |  1.729162092219896 |    1673.9807552539 | 1.9987662485189541 |  669.2707315527506 |     1.0 |   366.0 | 202.0 | 14.0 |  5260.515957335778 |  27.98146785816903 |  686.4627722421793 |  732.7785200057962 |
|                0.5 |    1.4 | 1.0 |  59529.46346391994 |  59527.19801388144 | 3.4023688083148365 | 13.257167290564944 | 3.1055062421543416 |  54.09918811293187 |  2.838022210307787 | 102.80130335694479 |  2.566217376354838 | 163.40834029433273 | 2.6512032079812657 | 148.49250876834384 |  2.588955768529499 | 108.30828339638491 |     0.0 | 30000.0 | 202.0 | 14.0 |  6417.640419541143 |  34.13638521032523 |  726.6246953572382 |  772.9404431208551 |
|                0.6 |    1.2 | 1.0 |  59529.34775365232 |  59527.73294629954 |  3.019301747672668 |  35.27512295423499 |  2.816128094642753 |    119.37801884356 | 2.5702410747635644 | 214.33438530112616 |  2.328851875168239 |  317.4260733800844 |  2.361671174095422 |  322.4106153639495 | 2.3628023791833037 |  204.5191618629674 |     0.0 | 30000.0 | 202.0 | 14.0 |  7646.759434522056 |  40.67425231128753 |  762.0214463414255 |  808.3371941050424 |
|                0.6 |    1.4 | 1.0 |  59529.33122391328 | 59527.870692968274 |  2.948486642919784 |  42.99598732571424 | 2.7418796006701394 | 145.69296846289407 |  2.499503743158807 | 258.67041250584725 |  2.265533504438425 |  377.3743749014516 | 2.2877533587885734 |  390.3855327686335 |  2.302496432822338 |   240.888528849519 |     0.0 | 30000.0 | 202.0 | 14.0 |  7862.179521166341 | 41.820103835991176 |   767.633391355259 |  813.9491391188759 |
| 2.1999999999999997 |    1.0 | 1.0 |  59528.78494070097 | 59529.319428897994 |  2.788792503196101 | 122.81472265070414 |  2.297454363133146 |  624.4715966168243 | 1.9805352444040483 |  1143.304682210863 |  1.776900195508958 |  1479.788977041265 | 1.7197218211388683 |  1710.922841005314 |   2.00005639894548 |   672.447379608157 |     1.0 |   336.0 | 202.0 | 14.0 |  8183.764614849962 | 43.530662844946605 |  775.7312493344376 |  822.0469970980545 |
| 1.9999999999999996 |    1.4 | 1.0 | 59528.811258519585 |  59529.32400607641 | 2.7722550750961044 | 127.15602786883387 |  2.287928878043151 |   636.890033609406 | 1.9771701673175794 |  1153.892483810183 | 1.7757572901901943 | 1487.7403569378728 | 1.7232736601059557 | 1707.2023859136311 |   2.01380550887973 |  659.7416137114412 |     1.0 |   637.0 | 202.0 | 14.0 |  8490.946741724041 |  45.16461032831937 |  783.1745938280518 |  829.4903415916687 |
| 2.0999999999999996 |    1.2 | 1.0 |  59528.79847074136 | 59529.324098357225 |  2.781973346734512 | 124.79481145904623 | 2.2928868049952533 |  631.0650637200594 | 1.9797506331613226 | 1147.9806965351909 | 1.7768970778942406 | 1483.4896405851903 | 1.7220277697384332 | 1708.6977903046848 | 2.0094867717864635 |  663.6016995574312 |     1.0 |   294.0 | 202.0 | 14.0 |  8844.623759298884 | 47.045871060100446 |  791.4180689787876 |  837.7338167424044 |
|                0.6 |    1.0 | 1.0 |   59529.3425190394 |  59527.82013344792 |  2.922238048137581 |  43.88779063448857 | 2.7429595425131073 | 141.69728223773052 | 2.5086715090311387 | 248.93245394120072 | 2.2745497045192162 |  365.1149684381047 |  2.302153752138058 | 373.55220285023256 |  2.305515274284825 | 235.75715244241024 |     0.0 | 30000.0 | 202.0 | 14.0 | 10179.830201701814 |  54.14803298777561 |  819.8189744193605 |  866.1347221829774 |
|                0.5 |    1.2 | 1.0 | 59529.420426693636 | 59527.664035958675 |  2.993690907351757 |   35.7643953817839 | 2.8010909001792155 | 118.43597484110344 |  2.572331162552199 | 207.48575987914313 |  2.328725363249581 | 311.46874474134586 |   2.37158649610185 |   309.546416191439 |  2.349366101574968 |  205.4006944762555 |     0.0 | 30000.0 | 202.0 | 14.0 |   11330.4106110213 | 60.268141547985635 |  841.4495351955189 |  887.7652829591358 |
|                0.5 |    1.0 | 1.0 |  59529.42086299349 | 59527.611811421964 | 2.9731663772976837 | 36.065344470968924 |   2.82077530818072 | 111.44362075475475 | 2.5935644198140877 | 195.14099505754604 |  2.350865081417575 | 292.83333116004184 |  2.398462602608293 |  288.5048251176791 | 2.3697256068299923 |  194.2467631691287 |     0.0 | 30000.0 | 202.0 | 14.0 | 12700.494951670255 |    67.555824211012 |  864.5079664654228 |  910.8237142290396 |
|                2.3 |    1.0 | 1.0 | 59528.777929294745 | 59529.331143572446 |  2.818009088330846 | 117.01677660989766 |  2.306560606101491 |  617.0714965121999 |  1.993761814944456 |  1122.828998604767 | 1.7856534167327442 |  1462.311630098444 | 1.7285428757873427 |  1690.193994122442 | 2.0215742505376273 |  649.3438854160437 |     1.0 |  1113.0 | 202.0 | 14.0 | 13368.220093757824 |  71.10755369020119 |  874.8583030665953 |  921.1740508302122 |
| 2.0999999999999996 |    1.4 | 1.0 |  59528.80479326111 |  59529.35212623704 |  2.791965480605195 | 124.37625489137001 |   2.28826054543606 |  643.5955868041418 |  1.981393431559802 | 1157.6752434459308 | 1.7761150456530925 | 1498.9882265554083 | 1.7233734563707759 | 1720.0947508179006 | 2.0282947128838513 |  648.6599681703888 |     1.0 |   303.0 | 202.0 | 14.0 | 14776.688763613152 |  78.59940831709123 |  895.0927642867654 |  941.4085120503822 |
| 2.1999999999999997 |    1.2 | 1.0 | 59528.792176704315 |  59529.34425252235 |  2.807567048711973 | 120.23788495975828 | 2.2974453335782323 |  630.8323452000262 | 1.9882789006440542 | 1139.9447896698484 |  1.781257120729066 | 1480.8267014808916 | 1.7265755750552114 | 1704.7298327785784 |  2.027484258784758 |  646.6971839572499 |     1.0 |   290.0 | 202.0 | 14.0 | 14931.688331835046 |  79.42387410550556 |  897.2006005229863 |  943.5163482866031 |
| 2.3999999999999995 |    1.0 | 1.0 | 59528.772811797084 |  59529.39379171321 | 2.8067726459677607 | 122.88930134875541 |  2.282927743325047 |  659.8098218707861 |  1.972766069493528 | 1190.8242005228074 | 1.7631369777870072 | 1548.5361308694341 | 1.7029751811633596 | 1796.3695118778874 | 2.0106702124918323 |  675.4395802301219 |     1.0 |   277.0 | 202.0 | 14.0 | 21289.253552922306 |  113.2407103878846 |  968.8533797873753 | 1015.1691275509921 |
|                2.3 |    1.2 | 1.0 | 59528.786521019036 | 59529.425680639804 |  2.778675247456597 | 131.55929257290384 |  2.262428032242053 |  693.4510330710225 | 1.9557158039398783 | 1241.3952452394788 |   1.74781439340412 | 1606.5655026019474 | 1.6890644781437683 | 1858.4771161755193 |  2.005745088908794 |  689.9117747442754 |     1.0 |   309.0 | 202.0 | 14.0 | 24122.563546872538 | 128.31150822804543 |  994.0923166276818 | 1040.4080643912987 |
| 2.1999999999999997 |    1.4 | 1.0 |   59528.7989608151 | 59529.437287469926 | 2.7603547313015326 | 136.99507083927307 |  2.251457747657648 |  710.6706878636893 | 1.9472103137218784 |  1265.776103723822 | 1.7410102792445787 | 1632.4927885177867 | 1.6842381695479633 | 1882.2822574287763 |  2.005257455031681 |  694.3948732478431 |     1.0 |   306.0 | 202.0 | 14.0 | 24466.164177295308 | 130.13917115582612 |  996.9492955031524 | 1043.2650432667692 |
| 2.4999999999999996 |    1.0 | 1.0 |  59528.76714470956 |  59529.46151635685 | 2.7863451589350023 | 131.45029698765137 | 2.2555098520190944 |  711.5291233365363 | 1.9476248410764214 | 1273.8454427892825 | 1.7367560413316847 | 1652.4318216006357 | 1.6735041583251968 | 1923.8879081050925 | 1.9953474889101757 |  709.1790721907802 |     1.0 |   277.0 | 202.0 | 14.0 |  32430.73814873614 | 172.50392632306458 | 1053.8760411127191 |  1100.191788876336 |
